concept_id,activation_rate,mean_abs,energy_share
2382,0.0,0.0,0.0
2892,0.0,0.0,0.0
2918,0.0,0.0,0.0
2919,0.0,0.0,0.0
2891,0.0,0.0,0.0
2890,0.0,0.0,0.0
2920,0.0,0.0,0.0
2889,0.0,0.0,0.0
2967,0.0,0.0,0.0
2921,0.0,0.0,0.0
2888,0.0,0.0,0.0
2897,0.0,0.0,0.0
2953,0.0,0.0,0.0
2965,0.0,0.0,0.0
2898,0.0,0.0,0.0
2962,0.0,0.0,0.0
2374,0.0,0.0,0.0
2906,0.0,0.0,0.0
2905,0.0,0.0,0.0
2960,0.0,0.0,0.0
2959,0.0,0.0,0.0
2904,0.0,0.0,0.0
2851,0.0,0.0,0.0
2958,0.0,0.0,0.0
2957,0.0,0.0,0.0
2963,0.0,0.0,0.0
2394,0.0,0.0,0.0
2389,0.0,0.0,0.0
2910,0.0,0.0,0.0
2911,0.0,0.0,0.0
2388,0.0,0.0,0.0
2954,0.0,0.0,0.0
2901,0.0,0.0,0.0
2900,0.0,0.0,0.0
2964,0.0,0.0,0.0
2899,0.0,0.0,0.0
2887,0.0,0.0,0.0
2377,0.0,0.0,0.0
2387,0.0,0.0,0.0
2877,0.0,0.0,0.0
2384,0.0,0.0,0.0
2931,0.0,0.0,0.0
2970,0.0,0.0,0.0
2405,0.0,0.0,0.0
2932,0.0,0.0,0.0
2933,0.0,0.0,0.0
2874,0.0,0.0,0.0
2873,0.0,0.0,0.0
2872,0.0,0.0,0.0
2971,0.0,0.0,0.0
2871,0.0,0.0,0.0
2870,0.0,0.0,0.0
2934,0.0,0.0,0.0
2935,0.0,0.0,0.0
2370,0.0,0.0,0.0
2869,0.0,0.0,0.0
2949,0.0,0.0,0.0
2868,0.0,0.0,0.0
2406,0.0,0.0,0.0
2867,0.0,0.0,0.0
2866,0.0,0.0,0.0
2930,0.0,0.0,0.0
2404,0.0,0.0,0.0
2398,0.0,0.0,0.0
2929,0.0,0.0,0.0
2886,0.0,0.0,0.0
2885,0.0,0.0,0.0
2372,0.0,0.0,0.0
2884,0.0,0.0,0.0
2952,0.0,0.0,0.0
2399,0.0,0.0,0.0
2922,0.0,0.0,0.0
2923,0.0,0.0,0.0
2401,0.0,0.0,0.0
2883,0.0,0.0,0.0
2924,0.0,0.0,0.0
2882,0.0,0.0,0.0
2881,0.0,0.0,0.0
2403,0.0,0.0,0.0
2927,0.0,0.0,0.0
2928,0.0,0.0,0.0
2378,0.0,0.0,0.0
2385,0.0,0.0,0.0
2379,0.0,0.0,0.0
2968,0.0,0.0,0.0
2950,0.0,0.0,0.0
2946,0.0,0.0,0.0
2742,0.0,0.0,0.0
2417,0.0,0.0,0.0
2665,0.0,0.0,0.0
2482,0.0,0.0,0.0
2610,0.0,0.0,0.0
2612,0.0,0.0,0.0
2613,0.0,0.0,0.0
2614,0.0,0.0,0.0
2615,0.0,0.0,0.0
2617,0.0,0.0,0.0
2618,0.0,0.0,0.0
2619,0.0,0.0,0.0
2480,0.0,0.0,0.0
2479,0.0,0.0,0.0
2620,0.0,0.0,0.0
2478,0.0,0.0,0.0
2621,0.0,0.0,0.0
2623,0.0,0.0,0.0
2624,0.0,0.0,0.0
2626,0.0,0.0,0.0
2483,0.0,0.0,0.0
2607,0.0,0.0,0.0
2605,0.0,0.0,0.0
2595,0.0,0.0,0.0
2590,0.0,0.0,0.0
2488,0.0,0.0,0.0
2591,0.0,0.0,0.0
2592,0.0,0.0,0.0
2593,0.0,0.0,0.0
2487,0.0,0.0,0.0
2594,0.0,0.0,0.0
2596,0.0,0.0,0.0
2604,0.0,0.0,0.0
2598,0.0,0.0,0.0
2599,0.0,0.0,0.0
2485,0.0,0.0,0.0
2601,0.0,0.0,0.0
2484,0.0,0.0,0.0
2602,0.0,0.0,0.0
2603,0.0,0.0,0.0
2477,0.0,0.0,0.0
2628,0.0,0.0,0.0
2629,0.0,0.0,0.0
2657,0.0,0.0,0.0
2469,0.0,0.0,0.0
2468,0.0,0.0,0.0
2652,0.0,0.0,0.0
2653,0.0,0.0,0.0
2467,0.0,0.0,0.0
2655,0.0,0.0,0.0
2656,0.0,0.0,0.0
2465,0.0,0.0,0.0
2470,0.0,0.0,0.0
2658,0.0,0.0,0.0
2659,0.0,0.0,0.0
2660,0.0,0.0,0.0
2661,0.0,0.0,0.0
2662,0.0,0.0,0.0
2663,0.0,0.0,0.0
2664,0.0,0.0,0.0
2651,0.0,0.0,0.0
2471,0.0,0.0,0.0
2630,0.0,0.0,0.0
2475,0.0,0.0,0.0
2631,0.0,0.0,0.0
2632,0.0,0.0,0.0
2633,0.0,0.0,0.0
2634,0.0,0.0,0.0
2635,0.0,0.0,0.0
2637,0.0,0.0,0.0
2638,0.0,0.0,0.0
2639,0.0,0.0,0.0
2472,0.0,0.0,0.0
2474,0.0,0.0,0.0
2640,0.0,0.0,0.0
2642,0.0,0.0,0.0
2644,0.0,0.0,0.0
2645,0.0,0.0,0.0
2646,0.0,0.0,0.0
2648,0.0,0.0,0.0
2589,0.0,0.0,0.0
2489,0.0,0.0,0.0
2587,0.0,0.0,0.0
2535,0.0,0.0,0.0
2530,0.0,0.0,0.0
2503,0.0,0.0,0.0
2531,0.0,0.0,0.0
2532,0.0,0.0,0.0
2502,0.0,0.0,0.0
2533,0.0,0.0,0.0
2534,0.0,0.0,0.0
2536,0.0,0.0,0.0
2528,0.0,0.0,0.0
2537,0.0,0.0,0.0
2538,0.0,0.0,0.0
2539,0.0,0.0,0.0
2540,0.0,0.0,0.0
2501,0.0,0.0,0.0
2541,0.0,0.0,0.0
2542,0.0,0.0,0.0
2529,0.0,0.0,0.0
2525,0.0,0.0,0.0
2544,0.0,0.0,0.0
2514,0.0,0.0,0.0
2506,0.0,0.0,0.0
2507,0.0,0.0,0.0
2508,0.0,0.0,0.0
2505,0.0,0.0,0.0
2509,0.0,0.0,0.0
2511,0.0,0.0,0.0
2513,0.0,0.0,0.0
2516,0.0,0.0,0.0
2524,0.0,0.0,0.0
2517,0.0,0.0,0.0
2518,0.0,0.0,0.0
2519,0.0,0.0,0.0
2520,0.0,0.0,0.0
2521,0.0,0.0,0.0
2523,0.0,0.0,0.0
2504,0.0,0.0,0.0
2543,0.0,0.0,0.0
2545,0.0,0.0,0.0
2586,0.0,0.0,0.0
2576,0.0,0.0,0.0
2568,0.0,0.0,0.0
2495,0.0,0.0,0.0
2569,0.0,0.0,0.0
2570,0.0,0.0,0.0
2571,0.0,0.0,0.0
2573,0.0,0.0,0.0
2575,0.0,0.0,0.0
2578,0.0,0.0,0.0
2565,0.0,0.0,0.0
2493,0.0,0.0,0.0
2492,0.0,0.0,0.0
2579,0.0,0.0,0.0
2581,0.0,0.0,0.0
2490,0.0,0.0,0.0
2583,0.0,0.0,0.0
2584,0.0,0.0,0.0
2567,0.0,0.0,0.0
2564,0.0,0.0,0.0
2500,0.0,0.0,0.0
2553,0.0,0.0,0.0
2546,0.0,0.0,0.0
2547,0.0,0.0,0.0
2549,0.0,0.0,0.0
2499,0.0,0.0,0.0
2550,0.0,0.0,0.0
2551,0.0,0.0,0.0
2552,0.0,0.0,0.0
2498,0.0,0.0,0.0
2496,0.0,0.0,0.0
2554,0.0,0.0,0.0
2555,0.0,0.0,0.0
2557,0.0,0.0,0.0
2497,0.0,0.0,0.0
2559,0.0,0.0,0.0
2561,0.0,0.0,0.0
2562,0.0,0.0,0.0
2464,0.0,0.0,0.0
2463,0.0,0.0,0.0
2850,0.0,0.0,0.0
2668,0.0,0.0,0.0
2787,0.0,0.0,0.0
2788,0.0,0.0,0.0
2790,0.0,0.0,0.0
2791,0.0,0.0,0.0
2792,0.0,0.0,0.0
2793,0.0,0.0,0.0
2433,0.0,0.0,0.0
2432,0.0,0.0,0.0
2797,0.0,0.0,0.0
2431,0.0,0.0,0.0
2798,0.0,0.0,0.0
2799,0.0,0.0,0.0
2800,0.0,0.0,0.0
2430,0.0,0.0,0.0
2802,0.0,0.0,0.0
2803,0.0,0.0,0.0
2804,0.0,0.0,0.0
2786,0.0,0.0,0.0
2784,0.0,0.0,0.0
2783,0.0,0.0,0.0
2774,0.0,0.0,0.0
2767,0.0,0.0,0.0
2768,0.0,0.0,0.0
2769,0.0,0.0,0.0
2770,0.0,0.0,0.0
2771,0.0,0.0,0.0
2772,0.0,0.0,0.0
2773,0.0,0.0,0.0
2435,0.0,0.0,0.0
2782,0.0,0.0,0.0
2434,0.0,0.0,0.0
2775,0.0,0.0,0.0
2776,0.0,0.0,0.0
2777,0.0,0.0,0.0
2779,0.0,0.0,0.0
2780,0.0,0.0,0.0
2781,0.0,0.0,0.0
2429,0.0,0.0,0.0
2805,0.0,0.0,0.0
2806,0.0,0.0,0.0
2843,0.0,0.0,0.0
2423,0.0,0.0,0.0
2836,0.0,0.0,0.0
2837,0.0,0.0,0.0
2422,0.0,0.0,0.0
2840,0.0,0.0,0.0
2421,0.0,0.0,0.0
2842,0.0,0.0,0.0
2844,0.0,0.0,0.0
2833,0.0,0.0,0.0
2845,0.0,0.0,0.0
2846,0.0,0.0,0.0
2847,0.0,0.0,0.0
2420,0.0,0.0,0.0
2849,0.0,0.0,0.0
2419,0.0,0.0,0.0
2418,0.0,0.0,0.0
2834,0.0,0.0,0.0
2829,0.0,0.0,0.0
2807,0.0,0.0,0.0
2819,0.0,0.0,0.0
2808,0.0,0.0,0.0
2810,0.0,0.0,0.0
2811,0.0,0.0,0.0
2428,0.0,0.0,0.0
2426,0.0,0.0,0.0
2817,0.0,0.0,0.0
2818,0.0,0.0,0.0
2820,0.0,0.0,0.0
2424,0.0,0.0,0.0
2821,0.0,0.0,0.0
2822,0.0,0.0,0.0
2425,0.0,0.0,0.0
2823,0.0,0.0,0.0
2824,0.0,0.0,0.0
2825,0.0,0.0,0.0
2826,0.0,0.0,0.0
2438,0.0,0.0,0.0
2766,0.0,0.0,0.0
2765,0.0,0.0,0.0
2454,0.0,0.0,0.0
2699,0.0,0.0,0.0
2704,0.0,0.0,0.0
2705,0.0,0.0,0.0
2707,0.0,0.0,0.0
2456,0.0,0.0,0.0
2455,0.0,0.0,0.0
2709,0.0,0.0,0.0
2710,0.0,0.0,0.0
2696,0.0,0.0,0.0
2712,0.0,0.0,0.0
2452,0.0,0.0,0.0
2451,0.0,0.0,0.0
2715,0.0,0.0,0.0
2716,0.0,0.0,0.0
2449,0.0,0.0,0.0
2718,0.0,0.0,0.0
2458,0.0,0.0,0.0
2695,0.0,0.0,0.0
2720,0.0,0.0,0.0
2678,0.0,0.0,0.0
2671,0.0,0.0,0.0
2673,0.0,0.0,0.0
2674,0.0,0.0,0.0
2977,0.0,0.0,0.0
2675,0.0,0.0,0.0
2676,0.0,0.0,0.0
2677,0.0,0.0,0.0
2681,0.0,0.0,0.0
2694,0.0,0.0,0.0
2682,0.0,0.0,0.0
2683,0.0,0.0,0.0
2461,0.0,0.0,0.0
2689,0.0,0.0,0.0
2460,0.0,0.0,0.0
2692,0.0,0.0,0.0
2693,0.0,0.0,0.0
2719,0.0,0.0,0.0
2721,0.0,0.0,0.0
2763,0.0,0.0,0.0
2754,0.0,0.0,0.0
2746,0.0,0.0,0.0
2747,0.0,0.0,0.0
2748,0.0,0.0,0.0
2750,0.0,0.0,0.0
2751,0.0,0.0,0.0
2752,0.0,0.0,0.0
2753,0.0,0.0,0.0
2442,0.0,0.0,0.0
2444,0.0,0.0,0.0
2441,0.0,0.0,0.0
2756,0.0,0.0,0.0
2758,0.0,0.0,0.0
2759,0.0,0.0,0.0
2760,0.0,0.0,0.0
2761,0.0,0.0,0.0
2439,0.0,0.0,0.0
2744,0.0,0.0,0.0
2743,0.0,0.0,0.0
2723,0.0,0.0,0.0
2734,0.0,0.0,0.0
2724,0.0,0.0,0.0
2447,0.0,0.0,0.0
2727,0.0,0.0,0.0
2730,0.0,0.0,0.0
2731,0.0,0.0,0.0
2732,0.0,0.0,0.0
2733,0.0,0.0,0.0
2735,0.0,0.0,0.0
2741,0.0,0.0,0.0
2736,0.0,0.0,0.0
2446,0.0,0.0,0.0
2737,0.0,0.0,0.0
2738,0.0,0.0,0.0
2739,0.0,0.0,0.0
2740,0.0,0.0,0.0
2445,0.0,0.0,0.0
2976,0.0,0.0,0.0
0,0.0,0.0,0.0
2978,0.0,0.0,0.0
3718,0.0,0.0,0.0
3705,0.0,0.0,0.0
3706,0.0,0.0,0.0
3709,0.0,0.0,0.0
3710,0.0,0.0,0.0
3711,0.0,0.0,0.0
3712,0.0,0.0,0.0
3713,0.0,0.0,0.0
3714,0.0,0.0,0.0
3715,0.0,0.0,0.0
3717,0.0,0.0,0.0
3719,0.0,0.0,0.0
3702,0.0,0.0,0.0
3721,0.0,0.0,0.0
3722,0.0,0.0,0.0
3723,0.0,0.0,0.0
3724,0.0,0.0,0.0
3725,0.0,0.0,0.0
3726,0.0,0.0,0.0
3727,0.0,0.0,0.0
3728,0.0,0.0,0.0
3729,0.0,0.0,0.0
3731,0.0,0.0,0.0
3704,0.0,0.0,0.0
3699,0.0,0.0,0.0
3733,0.0,0.0,0.0
3680,0.0,0.0,0.0
3668,0.0,0.0,0.0
3669,0.0,0.0,0.0
3670,0.0,0.0,0.0
3671,0.0,0.0,0.0
3673,0.0,0.0,0.0
3675,0.0,0.0,0.0
3676,0.0,0.0,0.0
3677,0.0,0.0,0.0
3678,0.0,0.0,0.0
3679,0.0,0.0,0.0
3681,0.0,0.0,0.0
3697,0.0,0.0,0.0
3682,0.0,0.0,0.0
3683,0.0,0.0,0.0
3684,0.0,0.0,0.0
3685,0.0,0.0,0.0
3686,0.0,0.0,0.0
3688,0.0,0.0,0.0
3689,0.0,0.0,0.0
3692,0.0,0.0,0.0
3694,0.0,0.0,0.0
3696,0.0,0.0,0.0
3732,0.0,0.0,0.0
3735,0.0,0.0,0.0
3803,0.0,0.0,0.0
3788,0.0,0.0,0.0
3772,0.0,0.0,0.0
3775,0.0,0.0,0.0
3776,0.0,0.0,0.0
3777,0.0,0.0,0.0
3782,0.0,0.0,0.0
3783,0.0,0.0,0.0
3784,0.0,0.0,0.0
3785,0.0,0.0,0.0
3786,0.0,0.0,0.0
3787,0.0,0.0,0.0
3789,0.0,0.0,0.0
3768,0.0,0.0,0.0
3790,0.0,0.0,0.0
3791,0.0,0.0,0.0
3792,0.0,0.0,0.0
3793,0.0,0.0,0.0
3794,0.0,0.0,0.0
3795,0.0,0.0,0.0
3796,0.0,0.0,0.0
3797,0.0,0.0,0.0
3799,0.0,0.0,0.0
3800,0.0,0.0,0.0
3770,0.0,0.0,0.0
3767,0.0,0.0,0.0
3736,0.0,0.0,0.0
3751,0.0,0.0,0.0
3737,0.0,0.0,0.0
3738,0.0,0.0,0.0
3740,0.0,0.0,0.0
3741,0.0,0.0,0.0
3743,0.0,0.0,0.0
3744,0.0,0.0,0.0
3745,0.0,0.0,0.0
3747,0.0,0.0,0.0
3749,0.0,0.0,0.0
3750,0.0,0.0,0.0
3752,0.0,0.0,0.0
3766,0.0,0.0,0.0
3753,0.0,0.0,0.0
3754,0.0,0.0,0.0
3756,0.0,0.0,0.0
3757,0.0,0.0,0.0
3758,0.0,0.0,0.0
3759,0.0,0.0,0.0
3760,0.0,0.0,0.0
3763,0.0,0.0,0.0
3764,0.0,0.0,0.0
3765,0.0,0.0,0.0
3667,0.0,0.0,0.0
3666,0.0,0.0,0.0
3665,0.0,0.0,0.0
3588,0.0,0.0,0.0
3576,0.0,0.0,0.0
3577,0.0,0.0,0.0
3578,0.0,0.0,0.0
3579,0.0,0.0,0.0
3580,0.0,0.0,0.0
3581,0.0,0.0,0.0
3583,0.0,0.0,0.0
3584,0.0,0.0,0.0
3585,0.0,0.0,0.0
3587,0.0,0.0,0.0
3589,0.0,0.0,0.0
3573,0.0,0.0,0.0
3590,0.0,0.0,0.0
3591,0.0,0.0,0.0
3592,0.0,0.0,0.0
3593,0.0,0.0,0.0
3595,0.0,0.0,0.0
3596,0.0,0.0,0.0
3598,0.0,0.0,0.0
3599,0.0,0.0,0.0
3600,0.0,0.0,0.0
3601,0.0,0.0,0.0
3575,0.0,0.0,0.0
3572,0.0,0.0,0.0
3664,0.0,0.0,0.0
3555,0.0,0.0,0.0
3542,0.0,0.0,0.0
3543,0.0,0.0,0.0
3546,0.0,0.0,0.0
3547,0.0,0.0,0.0
3548,0.0,0.0,0.0
3549,0.0,0.0,0.0
3550,0.0,0.0,0.0
3551,0.0,0.0,0.0
3553,0.0,0.0,0.0
3554,0.0,0.0,0.0
3556,0.0,0.0,0.0
3571,0.0,0.0,0.0
3557,0.0,0.0,0.0
3558,0.0,0.0,0.0
3559,0.0,0.0,0.0
3560,0.0,0.0,0.0
3562,0.0,0.0,0.0
3563,0.0,0.0,0.0
3565,0.0,0.0,0.0
3566,0.0,0.0,0.0
3568,0.0,0.0,0.0
3569,0.0,0.0,0.0
3602,0.0,0.0,0.0
3603,0.0,0.0,0.0
3604,0.0,0.0,0.0
3650,0.0,0.0,0.0
3637,0.0,0.0,0.0
3639,0.0,0.0,0.0
3640,0.0,0.0,0.0
3641,0.0,0.0,0.0
3643,0.0,0.0,0.0
3645,0.0,0.0,0.0
3646,0.0,0.0,0.0
3647,0.0,0.0,0.0
3648,0.0,0.0,0.0
3649,0.0,0.0,0.0
3651,0.0,0.0,0.0
3606,0.0,0.0,0.0
3652,0.0,0.0,0.0
3653,0.0,0.0,0.0
3654,0.0,0.0,0.0
3656,0.0,0.0,0.0
3657,0.0,0.0,0.0
3659,0.0,0.0,0.0
3660,0.0,0.0,0.0
3661,0.0,0.0,0.0
3662,0.0,0.0,0.0
3663,0.0,0.0,0.0
3636,0.0,0.0,0.0
3635,0.0,0.0,0.0
3634,0.0,0.0,0.0
3632,0.0,0.0,0.0
3607,0.0,0.0,0.0
3609,0.0,0.0,0.0
3611,0.0,0.0,0.0
3612,0.0,0.0,0.0
3613,0.0,0.0,0.0
3614,0.0,0.0,0.0
3615,0.0,0.0,0.0
3616,0.0,0.0,0.0
3617,0.0,0.0,0.0
3618,0.0,0.0,0.0
3619,0.0,0.0,0.0
3620,0.0,0.0,0.0
3621,0.0,0.0,0.0
3622,0.0,0.0,0.0
3623,0.0,0.0,0.0
3625,0.0,0.0,0.0
3626,0.0,0.0,0.0
3627,0.0,0.0,0.0
3629,0.0,0.0,0.0
3630,0.0,0.0,0.0
3631,0.0,0.0,0.0
3801,0.0,0.0,0.0
3804,0.0,0.0,0.0
2979,0.0,0.0,0.0
4005,0.0,0.0,0.0
3992,0.0,0.0,0.0
3993,0.0,0.0,0.0
3994,0.0,0.0,0.0
3995,0.0,0.0,0.0
3996,0.0,0.0,0.0
3997,0.0,0.0,0.0
3999,0.0,0.0,0.0
4000,0.0,0.0,0.0
4001,0.0,0.0,0.0
4003,0.0,0.0,0.0
4006,0.0,0.0,0.0
3988,0.0,0.0,0.0
4007,0.0,0.0,0.0
4009,0.0,0.0,0.0
4010,0.0,0.0,0.0
4011,0.0,0.0,0.0
4012,0.0,0.0,0.0
4013,0.0,0.0,0.0
4014,0.0,0.0,0.0
4017,0.0,0.0,0.0
4019,0.0,0.0,0.0
4022,0.0,0.0,0.0
3991,0.0,0.0,0.0
3986,0.0,0.0,0.0
4024,0.0,0.0,0.0
3970,0.0,0.0,0.0
3956,0.0,0.0,0.0
3957,0.0,0.0,0.0
3958,0.0,0.0,0.0
3960,0.0,0.0,0.0
3963,0.0,0.0,0.0
3964,0.0,0.0,0.0
3965,0.0,0.0,0.0
3966,0.0,0.0,0.0
3968,0.0,0.0,0.0
3969,0.0,0.0,0.0
3972,0.0,0.0,0.0
3985,0.0,0.0,0.0
3973,0.0,0.0,0.0
3974,0.0,0.0,0.0
3975,0.0,0.0,0.0
3977,0.0,0.0,0.0
3978,0.0,0.0,0.0
3979,0.0,0.0,0.0
3981,0.0,0.0,0.0
3982,0.0,0.0,0.0
3983,0.0,0.0,0.0
3984,0.0,0.0,0.0
4023,0.0,0.0,0.0
4025,0.0,0.0,0.0
3807,0.0,0.0,0.0
4081,0.0,0.0,0.0
4065,0.0,0.0,0.0
4066,0.0,0.0,0.0
4068,0.0,0.0,0.0
4071,0.0,0.0,0.0
4072,0.0,0.0,0.0
4075,0.0,0.0,0.0
4076,0.0,0.0,0.0
4078,0.0,0.0,0.0
4079,0.0,0.0,0.0
4080,0.0,0.0,0.0
4082,0.0,0.0,0.0
4062,0.0,0.0,0.0
4083,0.0,0.0,0.0
4085,0.0,0.0,0.0
4086,0.0,0.0,0.0
4087,0.0,0.0,0.0
4088,0.0,0.0,0.0
4089,0.0,0.0,0.0
4090,0.0,0.0,0.0
4091,0.0,0.0,0.0
4093,0.0,0.0,0.0
4094,0.0,0.0,0.0
4063,0.0,0.0,0.0
4060,0.0,0.0,0.0
4027,0.0,0.0,0.0
4041,0.0,0.0,0.0
4028,0.0,0.0,0.0
4030,0.0,0.0,0.0
4032,0.0,0.0,0.0
4034,0.0,0.0,0.0
4035,0.0,0.0,0.0
4036,0.0,0.0,0.0
4037,0.0,0.0,0.0
4038,0.0,0.0,0.0
4039,0.0,0.0,0.0
4040,0.0,0.0,0.0
4042,0.0,0.0,0.0
4059,0.0,0.0,0.0
4043,0.0,0.0,0.0
4046,0.0,0.0,0.0
4048,0.0,0.0,0.0
4050,0.0,0.0,0.0
4052,0.0,0.0,0.0
4054,0.0,0.0,0.0
4055,0.0,0.0,0.0
4056,0.0,0.0,0.0
4057,0.0,0.0,0.0
4058,0.0,0.0,0.0
3954,0.0,0.0,0.0
3953,0.0,0.0,0.0
3950,0.0,0.0,0.0
3861,0.0,0.0,0.0
3846,0.0,0.0,0.0
3848,0.0,0.0,0.0
3849,0.0,0.0,0.0
3850,0.0,0.0,0.0
3852,0.0,0.0,0.0
3853,0.0,0.0,0.0
3854,0.0,0.0,0.0
3857,0.0,0.0,0.0
3858,0.0,0.0,0.0
3860,0.0,0.0,0.0
3862,0.0,0.0,0.0
3843,0.0,0.0,0.0
3863,0.0,0.0,0.0
3864,0.0,0.0,0.0
3865,0.0,0.0,0.0
3866,0.0,0.0,0.0
3867,0.0,0.0,0.0
3869,0.0,0.0,0.0
3870,0.0,0.0,0.0
3871,0.0,0.0,0.0
3872,0.0,0.0,0.0
3873,0.0,0.0,0.0
3845,0.0,0.0,0.0
3842,0.0,0.0,0.0
3948,0.0,0.0,0.0
3822,0.0,0.0,0.0
3808,0.0,0.0,0.0
3809,0.0,0.0,0.0
3810,0.0,0.0,0.0
3811,0.0,0.0,0.0
3813,0.0,0.0,0.0
3814,0.0,0.0,0.0
3815,0.0,0.0,0.0
3816,0.0,0.0,0.0
3819,0.0,0.0,0.0
3821,0.0,0.0,0.0
3823,0.0,0.0,0.0
3839,0.0,0.0,0.0
3824,0.0,0.0,0.0
3825,0.0,0.0,0.0
3826,0.0,0.0,0.0
3827,0.0,0.0,0.0
3828,0.0,0.0,0.0
3830,0.0,0.0,0.0
3831,0.0,0.0,0.0
3834,0.0,0.0,0.0
3835,0.0,0.0,0.0
3838,0.0,0.0,0.0
3874,0.0,0.0,0.0
3875,0.0,0.0,0.0
3877,0.0,0.0,0.0
3930,0.0,0.0,0.0
3917,0.0,0.0,0.0
3918,0.0,0.0,0.0
3920,0.0,0.0,0.0
3922,0.0,0.0,0.0
3923,0.0,0.0,0.0
3924,0.0,0.0,0.0
3925,0.0,0.0,0.0
3927,0.0,0.0,0.0
3928,0.0,0.0,0.0
3929,0.0,0.0,0.0
3931,0.0,0.0,0.0
3878,0.0,0.0,0.0
3933,0.0,0.0,0.0
3935,0.0,0.0,0.0
3936,0.0,0.0,0.0
3937,0.0,0.0,0.0
3938,0.0,0.0,0.0
3939,0.0,0.0,0.0
3940,0.0,0.0,0.0
3941,0.0,0.0,0.0
3944,0.0,0.0,0.0
3946,0.0,0.0,0.0
3916,0.0,0.0,0.0
3914,0.0,0.0,0.0
3912,0.0,0.0,0.0
3911,0.0,0.0,0.0
3879,0.0,0.0,0.0
3882,0.0,0.0,0.0
3883,0.0,0.0,0.0
3884,0.0,0.0,0.0
3885,0.0,0.0,0.0
3889,0.0,0.0,0.0
3891,0.0,0.0,0.0
3893,0.0,0.0,0.0
3894,0.0,0.0,0.0
3895,0.0,0.0,0.0
3898,0.0,0.0,0.0
3900,0.0,0.0,0.0
3901,0.0,0.0,0.0
3902,0.0,0.0,0.0
3903,0.0,0.0,0.0
3904,0.0,0.0,0.0
3905,0.0,0.0,0.0
3906,0.0,0.0,0.0
3907,0.0,0.0,0.0
3908,0.0,0.0,0.0
3909,0.0,0.0,0.0
3541,0.0,0.0,0.0
3540,0.0,0.0,0.0
3538,0.0,0.0,0.0
3179,0.0,0.0,0.0
3166,0.0,0.0,0.0
3167,0.0,0.0,0.0
3168,0.0,0.0,0.0
3169,0.0,0.0,0.0
3171,0.0,0.0,0.0
3172,0.0,0.0,0.0
3173,0.0,0.0,0.0
3174,0.0,0.0,0.0
3175,0.0,0.0,0.0
3176,0.0,0.0,0.0
3180,0.0,0.0,0.0
3164,0.0,0.0,0.0
3182,0.0,0.0,0.0
3183,0.0,0.0,0.0
3184,0.0,0.0,0.0
3185,0.0,0.0,0.0
3187,0.0,0.0,0.0
3191,0.0,0.0,0.0
3192,0.0,0.0,0.0
3193,0.0,0.0,0.0
3194,0.0,0.0,0.0
3195,0.0,0.0,0.0
3165,0.0,0.0,0.0
3162,0.0,0.0,0.0
3197,0.0,0.0,0.0
3141,0.0,0.0,0.0
3130,0.0,0.0,0.0
3131,0.0,0.0,0.0
3132,0.0,0.0,0.0
3133,0.0,0.0,0.0
3134,0.0,0.0,0.0
3135,0.0,0.0,0.0
3136,0.0,0.0,0.0
3137,0.0,0.0,0.0
3138,0.0,0.0,0.0
3139,0.0,0.0,0.0
3142,0.0,0.0,0.0
3160,0.0,0.0,0.0
3143,0.0,0.0,0.0
3145,0.0,0.0,0.0
3147,0.0,0.0,0.0
3148,0.0,0.0,0.0
3149,0.0,0.0,0.0
3150,0.0,0.0,0.0
3151,0.0,0.0,0.0
3153,0.0,0.0,0.0
3154,0.0,0.0,0.0
3155,0.0,0.0,0.0
3196,0.0,0.0,0.0
3198,0.0,0.0,0.0
3537,0.0,0.0,0.0
3245,0.0,0.0,0.0
3234,0.0,0.0,0.0
3235,0.0,0.0,0.0
2366,0.0,0.0,0.0
3237,0.0,0.0,0.0
3238,0.0,0.0,0.0
3240,0.0,0.0,0.0
3241,0.0,0.0,0.0
3242,0.0,0.0,0.0
3243,0.0,0.0,0.0
3244,0.0,0.0,0.0
3246,0.0,0.0,0.0
3232,0.0,0.0,0.0
3247,0.0,0.0,0.0
3248,0.0,0.0,0.0
3250,0.0,0.0,0.0
3251,0.0,0.0,0.0
3253,0.0,0.0,0.0
3254,0.0,0.0,0.0
3255,0.0,0.0,0.0
3256,0.0,0.0,0.0
3257,0.0,0.0,0.0
3258,0.0,0.0,0.0
3233,0.0,0.0,0.0
3231,0.0,0.0,0.0
3199,0.0,0.0,0.0
3216,0.0,0.0,0.0
3200,0.0,0.0,0.0
3202,0.0,0.0,0.0
3203,0.0,0.0,0.0
3204,0.0,0.0,0.0
3205,0.0,0.0,0.0
3206,0.0,0.0,0.0
3209,0.0,0.0,0.0
3211,0.0,0.0,0.0
3213,0.0,0.0,0.0
3215,0.0,0.0,0.0
3218,0.0,0.0,0.0
3229,0.0,0.0,0.0
3219,0.0,0.0,0.0
3220,0.0,0.0,0.0
3221,0.0,0.0,0.0
3222,0.0,0.0,0.0
3223,0.0,0.0,0.0
3224,0.0,0.0,0.0
3225,0.0,0.0,0.0
3226,0.0,0.0,0.0
3227,0.0,0.0,0.0
3228,0.0,0.0,0.0
3128,0.0,0.0,0.0
3126,0.0,0.0,0.0
3124,0.0,0.0,0.0
3031,0.0,0.0,0.0
3015,0.0,0.0,0.0
