image_idx,image_name,level,rank,base_neuron,base_act,lora_neuron,lora_act,match,base_neuron_in_lora_rank,lora_neuron_in_base_rank
235,Bengal_130.jpg,global,5,33331,8.5309,33331,8.6864,True,5,5
235,Bengal_130.jpg,patch88,1,38515,1.7387,38515,1.7513,True,1,1
235,Bengal_130.jpg,patch88,2,25790,1.3678,25790,1.3831,True,2,2
235,Bengal_130.jpg,patch88,3,39197,1.0411,3975,1.2385,False,,4
235,Bengal_130.jpg,patch88,4,3975,1.0391,20516,1.0447,False,3,
235,Bengal_130.jpg,patch88,5,29095,0.9982,29095,1.0435,True,5,5
236,Bengal_131.jpg,global,1,38459,18.99,38459,19.1096,True,1,1
236,Bengal_131.jpg,global,2,2099,18.8806,2099,18.9603,True,2,2
236,Bengal_131.jpg,global,3,4594,14.3674,4594,14.2502,True,3,3
236,Bengal_131.jpg,global,4,41801,11.1518,41801,11.1133,True,4,4
236,Bengal_131.jpg,global,5,39589,7.7505,33331,7.7373,False,,
236,Bengal_131.jpg,patch88,1,38515,1.5481,1311,1.8374,False,2,2
236,Bengal_131.jpg,patch88,2,1311,1.4217,38515,1.5162,False,1,1
236,Bengal_131.jpg,patch88,3,34321,1.2006,34321,1.2708,True,3,3
236,Bengal_131.jpg,patch88,4,31470,1.0482,31470,1.1704,True,4,4
236,Bengal_131.jpg,patch88,5,19999,0.8266,19999,0.9141,True,5,5
237,Bengal_132.jpg,global,1,2099,21.1571,2099,21.6966,True,1,1
237,Bengal_132.jpg,global,2,38459,21.1379,38459,21.5636,True,2,2
237,Bengal_132.jpg,global,3,4594,15.1367,4594,15.5432,True,3,3
237,Bengal_132.jpg,global,4,41801,12.8207,41801,13.348,True,4,4
237,Bengal_132.jpg,global,5,33331,8.5424,33331,8.7876,True,5,5
237,Bengal_132.jpg,patch88,1,167,2.6229,167,2.6674,True,1,1
237,Bengal_132.jpg,patch88,2,38515,1.9082,38515,1.8899,True,2,2
237,Bengal_132.jpg,patch88,3,20516,1.5903,20516,1.6246,True,3,3
237,Bengal_132.jpg,patch88,4,9130,1.3114,6466,1.2017,False,5,5
237,Bengal_132.jpg,patch88,5,6466,1.1384,9130,1.1278,False,4,4
238,Bengal_133.jpg,global,1,2099,21.0541,2099,21.1118,True,1,1
238,Bengal_133.jpg,global,2,38459,20.8749,38459,20.9451,True,2,2
238,Bengal_133.jpg,global,3,4594,15.9371,4594,15.8628,True,3,3
238,Bengal_133.jpg,global,4,41801,12.7268,41801,12.7064,True,4,4
238,Bengal_133.jpg,global,5,33331,8.4029,33331,8.5146,True,5,5
238,Bengal_133.jpg,patch88,1,38515,1.6604,38515,1.6167,True,1,1
238,Bengal_133.jpg,patch88,2,20516,1.3737,20516,1.3592,True,2,2
238,Bengal_133.jpg,patch88,3,41838,1.2434,34321,1.0706,False,5,5
238,Bengal_133.jpg,patch88,4,25790,1.1544,25790,1.0686,True,4,4
238,Bengal_133.jpg,patch88,5,34321,1.1,41838,1.0049,False,3,3
239,Bengal_134.jpg,global,1,2099,21.2961,38459,21.4013,False,2,2
239,Bengal_134.jpg,global,2,38459,21.2543,2099,21.385,False,1,1
239,Bengal_134.jpg,global,3,4594,15.4527,4594,15.2506,True,3,3
239,Bengal_134.jpg,global,4,41801,13.0848,41801,13.0743,True,4,4
239,Bengal_134.jpg,global,5,33331,8.6047,33331,8.7416,True,5,5
239,Bengal_134.jpg,patch88,1,38515,1.6714,38515,1.6687,True,1,1
239,Bengal_134.jpg,patch88,2,20516,0.9289,20516,0.86,True,2,2
239,Bengal_134.jpg,patch88,3,34321,0.8151,42219,0.8497,False,4,4
239,Bengal_134.jpg,patch88,4,42219,0.8049,34321,0.8428,False,3,3
239,Bengal_134.jpg,patch88,5,8325,0.7816,8325,0.7748,True,5,5
240,Bengal_135.jpg,global,1,38459,19.3193,38459,18.5835,True,1,1
240,Bengal_135.jpg,global,2,2099,18.7043,2099,17.5567,True,2,2
240,Bengal_135.jpg,global,3,4594,13.1356,4594,11.7935,True,3,3
240,Bengal_135.jpg,global,4,41801,10.2741,41801,9.1262,True,4,4
240,Bengal_135.jpg,global,5,33331,7.8962,33331,7.7101,True,5,5
240,Bengal_135.jpg,patch88,1,38515,1.2272,38515,1.1528,True,1,1
240,Bengal_135.jpg,patch88,2,34321,0.9497,6346,0.9636,False,3,
240,Bengal_135.jpg,patch88,3,31199,0.7783,34321,0.8582,False,4,2
240,Bengal_135.jpg,patch88,4,43994,0.7185,31199,0.8506,False,,3
240,Bengal_135.jpg,patch88,5,25790,0.7144,25790,0.8449,True,5,5
241,Bengal_136.jpg,global,1,2099,21.8727,38459,21.7102,False,2,2
241,Bengal_136.jpg,global,2,38459,21.8303,2099,21.6124,False,1,1
241,Bengal_136.jpg,global,3,4594,15.8865,4594,15.3809,True,3,3
241,Bengal_136.jpg,global,4,41801,13.2613,41801,12.9034,True,4,4
241,Bengal_136.jpg,global,5,33331,9.4582,33331,9.4241,True,5,5
241,Bengal_136.jpg,patch88,1,38515,1.5042,38515,1.4726,True,1,1
241,Bengal_136.jpg,patch88,2,25790,1.415,25790,1.3927,True,2,2
241,Bengal_136.jpg,patch88,3,17590,1.4096,20516,1.3599,False,4,4
241,Bengal_136.jpg,patch88,4,20516,1.3806,17590,1.3234,False,3,3
241,Bengal_136.jpg,patch88,5,29095,0.9479,29095,0.9505,True,5,5
242,Bengal_137.jpg,global,1,38459,21.8381,38459,22.0992,True,1,1
242,Bengal_137.jpg,global,2,2099,21.7983,2099,22.0266,True,2,2
242,Bengal_137.jpg,global,3,4594,15.1884,4594,15.1057,True,3,3
242,Bengal_137.jpg,global,4,41801,13.3089,41801,13.4434,True,4,4
242,Bengal_137.jpg,global,5,33331,9.1615,33331,9.3109,True,5,5
242,Bengal_137.jpg,patch88,1,38515,1.4836,38515,1.4444,True,1,1
242,Bengal_137.jpg,patch88,2,3150,1.0027,3150,1.0438,True,2,2
242,Bengal_137.jpg,patch88,3,17590,0.8982,41745,0.9841,False,,5
242,Bengal_137.jpg,patch88,4,14350,0.8652,14350,0.9188,True,4,4
242,Bengal_137.jpg,patch88,5,41745,0.8649,31199,0.8418,False,3,
243,Bengal_138.jpg,global,1,38459,19.3068,38459,18.7909,True,1,1
243,Bengal_138.jpg,global,2,2099,18.0499,2099,17.2159,True,2,2
243,Bengal_138.jpg,global,3,4594,11.311,4594,10.3145,True,3,3
243,Bengal_138.jpg,global,4,41801,9.3638,41801,8.301,True,4,4
243,Bengal_138.jpg,global,5,33331,8.1746,33331,8.0344,True,5,5
243,Bengal_138.jpg,patch88,1,38515,1.7153,38515,1.6868,True,1,1
243,Bengal_138.jpg,patch88,2,167,1.106,34321,1.0393,False,5,3
243,Bengal_138.jpg,patch88,3,34321,1.0496,25790,0.96,False,2,5
243,Bengal_138.jpg,patch88,4,6466,1.0279,6466,0.9433,True,4,4
243,Bengal_138.jpg,patch88,5,25790,0.9856,167,0.9227,False,3,2
244,Bengal_139.jpg,global,1,2099,23.2986,2099,23.0852,True,1,1
244,Bengal_139.jpg,global,2,38459,22.7807,38459,22.7069,True,2,2
244,Bengal_139.jpg,global,3,4594,16.6761,4594,16.2228,True,3,3
244,Bengal_139.jpg,global,4,41801,15.4255,41801,15.0956,True,4,4
244,Bengal_139.jpg,global,5,33331,9.4709,33331,9.5212,True,5,5
244,Bengal_139.jpg,patch88,1,38515,1.2789,38515,1.3144,True,1,1
244,Bengal_139.jpg,patch88,2,8266,1.1198,8266,0.9787,True,2,2
244,Bengal_139.jpg,patch88,3,17198,0.8311,34321,0.8614,False,5,4
244,Bengal_139.jpg,patch88,4,34321,0.8203,29767,0.7804,False,3,
244,Bengal_139.jpg,patch88,5,25790,0.7636,17198,0.7791,False,,3
245,Bengal_14.jpg,global,1,2099,23.9299,2099,24.1627,True,1,1
245,Bengal_14.jpg,global,2,38459,23.1296,38459,23.3248,True,2,2
245,Bengal_14.jpg,global,3,4594,18.1001,4594,18.2003,True,3,3
245,Bengal_14.jpg,global,4,41801,15.9632,41801,16.141,True,4,4
245,Bengal_14.jpg,global,5,33331,9.6044,33331,9.7202,True,5,5
245,Bengal_14.jpg,patch88,1,41838,2.1508,41838,2.081,True,1,1
245,Bengal_14.jpg,patch88,2,38515,2.0083,38515,2.0225,True,2,2
245,Bengal_14.jpg,patch88,3,33023,1.1189,33023,1.1501,True,3,3
245,Bengal_14.jpg,patch88,4,34321,1.0432,34321,1.0834,True,4,4
245,Bengal_14.jpg,patch88,5,25790,0.9342,25790,0.9267,True,5,5
246,Bengal_140.jpg,global,1,2099,22.8662,2099,22.6611,True,1,1
246,Bengal_140.jpg,global,2,38459,22.1933,38459,22.1371,True,2,2
246,Bengal_140.jpg,global,3,4594,17.5742,4594,17.1029,True,3,3
246,Bengal_140.jpg,global,4,41801,14.8952,41801,14.6153,True,4,4
246,Bengal_140.jpg,global,5,33331,8.9672,33331,9.0168,True,5,5
246,Bengal_140.jpg,patch88,1,38515,1.7251,38515,1.6835,True,1,1
246,Bengal_140.jpg,patch88,2,17590,1.2103,43746,1.3203,False,3,3
246,Bengal_140.jpg,patch88,3,43746,1.1892,17590,1.1311,False,2,2
246,Bengal_140.jpg,patch88,4,25790,0.9162,25790,0.8967,True,4,4
246,Bengal_140.jpg,patch88,5,34321,0.9065,29095,0.8621,False,,
247,Bengal_141.jpg,global,1,2099,21.6984,2099,22.1766,True,1,1
247,Bengal_141.jpg,global,2,38459,21.454,38459,21.8248,True,2,2
247,Bengal_141.jpg,global,3,4594,15.9874,4594,16.3085,True,3,3
247,Bengal_141.jpg,global,4,41801,13.7484,41801,14.3086,True,4,4
247,Bengal_141.jpg,global,5,33331,8.9794,33331,9.2038,True,5,5
247,Bengal_141.jpg,patch88,1,38515,1.4345,38515,1.3826,True,1,1
247,Bengal_141.jpg,patch88,2,46475,1.1958,46475,1.1608,True,2,2
247,Bengal_141.jpg,patch88,3,26130,0.8721,25790,0.8931,False,5,4
247,Bengal_141.jpg,patch88,4,25790,0.8373,34321,0.7975,False,3,5
247,Bengal_141.jpg,patch88,5,34321,0.8193,26130,0.7564,False,4,3
248,Bengal_142.jpg,global,1,2099,25.671,2099,25.773,True,1,1
248,Bengal_142.jpg,global,2,38459,24.6069,38459,24.725,True,2,2
248,Bengal_142.jpg,global,3,4594,19.7476,4594,19.6537,True,3,3
248,Bengal_142.jpg,global,4,41801,18.1528,41801,18.2137,True,4,4
248,Bengal_142.jpg,global,5,33331,10.2779,33331,10.3495,True,5,5
248,Bengal_142.jpg,patch88,1,38515,1.2692,38515,1.2543,True,1,1
248,Bengal_142.jpg,patch88,2,34321,1.0738,34321,0.9346,True,2,2
248,Bengal_142.jpg,patch88,3,38669,0.7743,29095,0.8224,False,4,
248,Bengal_142.jpg,patch88,4,46901,0.7239,38669,0.7936,False,,3
248,Bengal_142.jpg,patch88,5,36131,0.6991,36131,0.6952,True,5,5
249,Bengal_143.jpg,global,1,2099,24.6356,2099,25.2318,True,1,1
249,Bengal_143.jpg,global,2,38459,23.727,38459,24.2615,True,2,2
249,Bengal_143.jpg,global,3,4594,18.4151,4594,18.6574,True,3,3
249,Bengal_143.jpg,global,4,41801,16.9529,41801,17.5163,True,4,4
249,Bengal_143.jpg,global,5,33331,9.6459,33331,9.9765,True,5,5
249,Bengal_143.jpg,patch88,1,17198,2.2429,17198,2.1593,True,1,1
249,Bengal_143.jpg,patch88,2,38515,1.5162,38515,1.4978,True,2,2
249,Bengal_143.jpg,patch88,3,510,1.04,510,1.0372,True,3,3
249,Bengal_143.jpg,patch88,4,20452,0.9596,20452,0.9354,True,4,4
249,Bengal_143.jpg,patch88,5,34321,0.888,34321,0.913,True,5,5
250,Bengal_144.jpg,global,1,38459,20.8335,2099,21.6212,False,2,2
250,Bengal_144.jpg,global,2,2099,20.7854,38459,21.5235,False,1,1
250,Bengal_144.jpg,global,3,4594,15.1907,4594,15.4818,True,3,3
250,Bengal_144.jpg,global,4,41801,12.5837,41801,13.43,True,4,4
250,Bengal_144.jpg,global,5,33331,8.6571,33331,8.9909,True,5,5
250,Bengal_144.jpg,patch88,1,38515,1.496,38515,1.4491,True,1,1
250,Bengal_144.jpg,patch88,2,20516,1.397,20516,1.2305,True,2,2
250,Bengal_144.jpg,patch88,3,25790,0.7159,3896,0.7758,False,,
250,Bengal_144.jpg,patch88,4,36029,0.7059,36029,0.7136,True,4,4
250,Bengal_144.jpg,patch88,5,40545,0.6942,40545,0.6746,True,5,5
251,Bengal_145.jpg,global,1,2099,24.6243,2099,25.0616,True,1,1
251,Bengal_145.jpg,global,2,38459,23.7162,38459,24.0416,True,2,2
251,Bengal_145.jpg,global,3,4594,18.7745,4594,19.019,True,3,3
251,Bengal_145.jpg,global,4,41801,17.1469,41801,17.5205,True,4,4
251,Bengal_145.jpg,global,5,33331,9.5859,33331,9.7502,True,5,5
251,Bengal_145.jpg,patch88,1,3975,1.9677,38515,1.8708,False,2,2
251,Bengal_145.jpg,patch88,2,38515,1.9169,3975,1.8391,False,1,1
251,Bengal_145.jpg,patch88,3,20516,1.7778,20516,1.5977,True,3,3
251,Bengal_145.jpg,patch88,4,167,1.0717,167,1.131,True,4,4
251,Bengal_145.jpg,patch88,5,29095,1.0423,19794,0.9896,False,,
252,Bengal_146.jpg,global,1,38459,21.8529,38459,21.8274,True,1,1
252,Bengal_146.jpg,global,2,2099,21.6907,2099,21.5112,True,2,2
252,Bengal_146.jpg,global,3,4594,14.8681,4594,14.3958,True,3,3
252,Bengal_146.jpg,global,4,41801,12.9196,41801,12.5677,True,4,4
252,Bengal_146.jpg,global,5,33331,9.1699,33331,9.2638,True,5,5
252,Bengal_146.jpg,patch88,1,41838,2.1095,41838,2.3712,True,1,1
252,Bengal_146.jpg,patch88,2,38515,1.8378,38515,1.8689,True,2,2
252,Bengal_146.jpg,patch88,3,34321,1.0365,34321,1.0716,True,3,3
252,Bengal_146.jpg,patch88,4,25790,0.9238,25790,0.9427,True,4,4
252,Bengal_146.jpg,patch88,5,29676,0.8404,46901,0.82,False,,
253,Bengal_147.jpg,global,1,2099,20.5671,2099,21.1234,True,1,1
253,Bengal_147.jpg,global,2,38459,20.4137,38459,20.9286,True,2,2
253,Bengal_147.jpg,global,3,4594,15.2336,4594,15.4524,True,3,3
253,Bengal_147.jpg,global,4,41801,12.3527,41801,12.7676,True,4,4
253,Bengal_147.jpg,global,5,33331,8.3001,33331,8.686,True,5,5
253,Bengal_147.jpg,patch88,1,38515,1.569,38515,1.5956,True,1,1
253,Bengal_147.jpg,patch88,2,41838,1.3148,41838,1.1821,True,2,2
253,Bengal_147.jpg,patch88,3,25790,0.9808,25790,0.9746,True,3,3
253,Bengal_147.jpg,patch88,4,23127,0.9257,23127,0.9692,True,4,4
253,Bengal_147.jpg,patch88,5,34321,0.8935,34321,0.9284,True,5,5
254,Bengal_148.jpg,global,1,2099,21.8901,2099,22.02,True,1,1
254,Bengal_148.jpg,global,2,38459,21.7013,38459,21.9063,True,2,2
254,Bengal_148.jpg,global,3,4594,15.6852,4594,15.39,True,3,3
254,Bengal_148.jpg,global,4,41801,13.5919,41801,13.6227,True,4,4
254,Bengal_148.jpg,global,5,33331,9.1004,33331,9.3029,True,5,5
254,Bengal_148.jpg,patch88,1,45770,2.3558,45770,2.2548,True,1,1
254,Bengal_148.jpg,patch88,2,6690,1.8961,6690,1.8211,True,2,2
254,Bengal_148.jpg,patch88,3,20486,1.5889,20486,1.4472,True,3,3
254,Bengal_148.jpg,patch88,4,38515,1.3521,38515,1.3224,True,4,4
254,Bengal_148.jpg,patch88,5,34321,0.9885,3945,1.0492,False,,
255,Bengal_149.jpg,global,1,38459,19.615,38459,19.5821,True,1,1
255,Bengal_149.jpg,global,2,2099,19.0825,2099,18.9287,True,2,2
255,Bengal_149.jpg,global,3,4594,13.5194,4594,13.1174,True,3,3
255,Bengal_149.jpg,global,4,41801,10.5804,41801,10.2753,True,4,4
255,Bengal_149.jpg,global,5,33331,7.9802,33331,8.0014,True,5,5
255,Bengal_149.jpg,patch88,1,17198,2.0966,17198,2.0075,True,1,1
255,Bengal_149.jpg,patch88,2,38515,1.3511,38515,1.3638,True,2,2
255,Bengal_149.jpg,patch88,3,34321,0.9983,34321,1.0422,True,3,3
255,Bengal_149.jpg,patch88,4,14350,0.8243,14350,0.8801,True,4,4
255,Bengal_149.jpg,patch88,5,42949,0.7666,42949,0.7565,True,5,5
256,Bengal_15.jpg,global,1,38459,19.8674,38459,20.4407,True,1,1
256,Bengal_15.jpg,global,2,2099,19.1677,2099,19.9248,True,2,2
256,Bengal_15.jpg,global,3,4594,13.0878,4594,13.5281,True,3,3
256,Bengal_15.jpg,global,4,41801,10.721,41801,11.0082,True,4,4
256,Bengal_15.jpg,global,5,33331,8.2538,33331,8.4972,True,5,5
256,Bengal_15.jpg,patch88,1,38515,1.884,38515,1.8796,True,1,1
256,Bengal_15.jpg,patch88,2,25790,1.1928,25790,1.1899,True,2,2
256,Bengal_15.jpg,patch88,3,34321,1.0311,34321,1.0694,True,3,3
256,Bengal_15.jpg,patch88,4,19999,0.9043,19999,0.9189,True,4,4
256,Bengal_15.jpg,patch88,5,30196,0.8957,30196,0.8551,True,5,5
257,Bengal_150.jpg,global,1,2099,24.9141,2099,25.3976,True,1,1
257,Bengal_150.jpg,global,2,38459,23.8117,38459,24.2156,True,2,2
257,Bengal_150.jpg,global,3,4594,19.2048,4594,19.5605,True,3,3
257,Bengal_150.jpg,global,4,41801,17.0882,41801,17.4955,True,4,4
257,Bengal_150.jpg,global,5,33331,9.5489,33331,9.8215,True,5,5
257,Bengal_150.jpg,patch88,1,30196,1.6896,30196,1.6932,True,1,1
257,Bengal_150.jpg,patch88,2,38515,1.6688,38515,1.679,True,2,2
257,Bengal_150.jpg,patch88,3,23390,1.3306,23390,1.4307,True,3,3
257,Bengal_150.jpg,patch88,4,40877,0.965,29794,0.9522,False,,
257,Bengal_150.jpg,patch88,5,23598,0.9504,23000,0.9397,False,,
258,Bengal_151.jpg,global,1,38459,20.6333,2099,21.1181,False,2,2
258,Bengal_151.jpg,global,2,2099,20.5373,38459,21.118,False,1,1
258,Bengal_151.jpg,global,3,4594,14.0357,4594,14.4495,True,3,3
258,Bengal_151.jpg,global,4,41801,12.6833,41801,13.2718,True,4,4
258,Bengal_151.jpg,global,5,33331,8.5203,33331,8.7955,True,5,5
258,Bengal_151.jpg,patch88,1,41838,2.785,41838,2.6287,True,1,1
258,Bengal_151.jpg,patch88,2,38515,1.3941,38515,1.4141,True,2,2
258,Bengal_151.jpg,patch88,3,25790,1.2911,25790,1.2955,True,3,3
258,Bengal_151.jpg,patch88,4,40673,1.0581,40673,1.0643,True,4,4
258,Bengal_151.jpg,patch88,5,167,1.0066,167,1.0369,True,5,5
259,Bengal_152.jpg,global,1,2099,22.1305,2099,23.0146,True,1,1
259,Bengal_152.jpg,global,2,38459,21.9153,38459,22.6132,True,2,2
259,Bengal_152.jpg,global,3,4594,15.8277,4594,16.434,True,3,3
259,Bengal_152.jpg,global,4,41801,14.0074,41801,14.9532,True,4,4
259,Bengal_152.jpg,global,5,33331,8.9527,33331,9.3056,True,5,5
259,Bengal_152.jpg,patch88,1,38515,1.7752,38515,1.7577,True,1,1
259,Bengal_152.jpg,patch88,2,41838,1.7437,41838,1.5968,True,2,2
259,Bengal_152.jpg,patch88,3,25790,1.5362,25790,1.5164,True,3,3
259,Bengal_152.jpg,patch88,4,34321,0.8389,29767,0.851,False,,5
259,Bengal_152.jpg,patch88,5,29767,0.8293,8325,0.8302,False,4,
260,Bengal_153.jpg,global,1,2099,22.2784,2099,22.6321,True,1,1
260,Bengal_153.jpg,global,2,38459,21.8602,38459,22.1414,True,2,2
260,Bengal_153.jpg,global,3,4594,17.4707,4594,17.6818,True,3,3
260,Bengal_153.jpg,global,4,41801,14.0938,41801,14.4388,True,4,4
260,Bengal_153.jpg,global,5,33331,8.9338,33331,9.0918,True,5,5
260,Bengal_153.jpg,patch88,1,905,1.6691,905,1.8437,True,1,1
260,Bengal_153.jpg,patch88,2,38515,1.3783,38515,1.2796,True,2,2
260,Bengal_153.jpg,patch88,3,46187,1.1702,46187,1.1801,True,3,3
260,Bengal_153.jpg,patch88,4,25790,1.124,25790,1.1629,True,4,4
260,Bengal_153.jpg,patch88,5,36037,0.9196,36037,0.912,True,5,5
261,Bengal_154.jpg,global,1,2099,21.2106,2099,21.4052,True,1,1
261,Bengal_154.jpg,global,2,38459,21.1109,38459,21.2963,True,2,2
261,Bengal_154.jpg,global,3,4594,15.5156,4594,15.5017,True,3,3
261,Bengal_154.jpg,global,4,41801,13.0943,41801,13.28,True,4,4
261,Bengal_154.jpg,global,5,33331,8.5842,33331,8.7383,True,5,5
261,Bengal_154.jpg,patch88,1,38515,1.9569,38515,1.975,True,1,1
261,Bengal_154.jpg,patch88,2,6690,1.5505,6690,1.581,True,2,2
261,Bengal_154.jpg,patch88,3,34321,1.1959,34321,1.2106,True,3,3
261,Bengal_154.jpg,patch88,4,25790,0.9457,19999,0.9784,False,5,5
261,Bengal_154.jpg,patch88,5,19999,0.94,25790,0.9278,False,4,4
262,Bengal_155.jpg,global,1,2099,23.3542,2099,23.7636,True,1,1
262,Bengal_155.jpg,global,2,38459,22.8149,38459,23.11,True,2,2
262,Bengal_155.jpg,global,3,4594,17.5286,4594,17.79,True,3,3
262,Bengal_155.jpg,global,4,41801,15.472,41801,15.9199,True,4,4
262,Bengal_155.jpg,global,5,33331,9.3789,33331,9.5252,True,5,5
262,Bengal_155.jpg,patch88,1,41838,3.3226,41838,3.359,True,1,1
262,Bengal_155.jpg,patch88,2,38515,1.6222,38515,1.6505,True,2,2
262,Bengal_155.jpg,patch88,3,38149,1.0523,38149,1.0967,True,3,3
262,Bengal_155.jpg,patch88,4,25790,1.0065,34321,1.0345,False,5,5
262,Bengal_155.jpg,patch88,5,34321,0.9816,25790,0.9777,False,4,4
263,Bengal_156.jpg,global,1,2099,22.8688,2099,22.9162,True,1,1
263,Bengal_156.jpg,global,2,38459,22.2168,38459,22.2772,True,2,2
263,Bengal_156.jpg,global,3,4594,16.7538,4594,16.6537,True,3,3
263,Bengal_156.jpg,global,4,41801,14.5688,41801,14.5967,True,4,4
263,Bengal_156.jpg,global,5,33331,8.9243,33331,8.9942,True,5,5
263,Bengal_156.jpg,patch88,1,6466,2.0636,41838,2.014,False,2,2
263,Bengal_156.jpg,patch88,2,41838,2.0228,6466,1.9702,False,1,1
263,Bengal_156.jpg,patch88,3,38515,1.7187,38515,1.7087,True,3,3
263,Bengal_156.jpg,patch88,4,20516,1.667,20516,1.6149,True,4,4
263,Bengal_156.jpg,patch88,5,9130,1.1493,9130,1.1462,True,5,5
264,Bengal_157.jpg,global,1,2099,21.2004,2099,21.4348,True,1,1
264,Bengal_157.jpg,global,2,38459,21.1797,38459,21.3607,True,2,2
264,Bengal_157.jpg,global,3,4594,15.3158,4594,15.4464,True,3,3
264,Bengal_157.jpg,global,4,41801,13.1156,41801,13.3938,True,4,4
264,Bengal_157.jpg,global,5,33331,8.6188,33331,8.7351,True,5,5
264,Bengal_157.jpg,patch88,1,41838,2.2529,41838,2.2164,True,1,1
264,Bengal_157.jpg,patch88,2,38515,1.792,38515,1.7801,True,2,2
264,Bengal_157.jpg,patch88,3,25790,1.2449,25790,1.1828,True,3,3
264,Bengal_157.jpg,patch88,4,34321,0.7968,23127,0.8289,False,5,
264,Bengal_157.jpg,patch88,5,23390,0.7799,34321,0.7963,False,,4
265,Bengal_158.jpg,global,1,2099,23.1455,2099,23.0829,True,1,1
265,Bengal_158.jpg,global,2,38459,22.5935,38459,22.5484,True,2,2
265,Bengal_158.jpg,global,3,4594,17.4479,4594,17.2222,True,3,3
265,Bengal_158.jpg,global,4,41801,15.1829,41801,15.0711,True,4,4
265,Bengal_158.jpg,global,5,33331,9.5983,33331,9.5709,True,5,5
265,Bengal_158.jpg,patch88,1,38515,1.5009,38515,1.4969,True,1,1
265,Bengal_158.jpg,patch88,2,32567,0.9233,32567,0.9072,True,2,2
265,Bengal_158.jpg,patch88,3,16439,0.8398,25790,0.8069,False,,5
265,Bengal_158.jpg,patch88,4,29767,0.8051,29767,0.7297,True,4,4
265,Bengal_158.jpg,patch88,5,25790,0.7504,47028,0.7289,False,3,
266,Bengal_159.jpg,global,1,38459,21.8169,38459,21.6423,True,1,1
266,Bengal_159.jpg,global,2,2099,21.6669,2099,21.3804,True,2,2
266,Bengal_159.jpg,global,3,4594,15.1659,4594,14.6749,True,3,3
266,Bengal_159.jpg,global,4,41801,13.2167,41801,12.7918,True,4,4
266,Bengal_159.jpg,global,5,33331,9.2889,33331,9.2178,True,5,5
266,Bengal_159.jpg,patch88,1,19730,1.57,19730,1.5013,True,1,1
266,Bengal_159.jpg,patch88,2,15122,1.3962,15122,1.3129,True,2,2
266,Bengal_159.jpg,patch88,3,38515,1.2358,38515,1.2128,True,3,3
266,Bengal_159.jpg,patch88,4,40293,1.0152,40293,1.1288,True,4,4
266,Bengal_159.jpg,patch88,5,36029,0.8677,36029,0.8906,True,5,5
267,Bengal_16.jpg,global,1,2099,23.3424,2099,23.4361,True,1,1
267,Bengal_16.jpg,global,2,38459,22.563,38459,22.6349,True,2,2
267,Bengal_16.jpg,global,3,4594,17.48,4594,17.4927,True,3,3
267,Bengal_16.jpg,global,4,41801,15.4933,41801,15.5864,True,4,4
267,Bengal_16.jpg,global,5,33331,9.3451,33331,9.3988,True,5,5
267,Bengal_16.jpg,patch88,1,38515,1.8594,38515,1.879,True,1,1
267,Bengal_16.jpg,patch88,2,41838,1.6249,41838,1.5626,True,2,2
267,Bengal_16.jpg,patch88,3,6690,1.372,6690,1.4106,True,3,3
267,Bengal_16.jpg,patch88,4,25790,1.063,25790,1.0613,True,4,4
267,Bengal_16.jpg,patch88,5,33023,1.0233,33023,1.036,True,5,5
268,Bengal_160.jpg,global,1,38459,20.8096,38459,21.1085,True,1,1
268,Bengal_160.jpg,global,2,2099,20.4523,2099,20.8051,True,2,2
268,Bengal_160.jpg,global,3,4594,14.1949,4594,14.3812,True,3,3
268,Bengal_160.jpg,global,4,41801,11.9707,41801,12.3079,True,4,4
268,Bengal_160.jpg,global,5,33331,8.4639,33331,8.6284,True,5,5
268,Bengal_160.jpg,patch88,1,38515,2.0177,38515,2.0171,True,1,1
268,Bengal_160.jpg,patch88,2,39600,1.8929,39600,1.877,True,2,2
268,Bengal_160.jpg,patch88,3,41838,1.563,41838,1.481,True,3,3
268,Bengal_160.jpg,patch88,4,41745,1.2615,47013,1.2052,False,5,5
268,Bengal_160.jpg,patch88,5,47013,1.2118,41745,1.1275,False,4,4
269,Bengal_161.jpg,global,1,2099,22.3512,2099,22.3929,True,1,1
269,Bengal_161.jpg,global,2,38459,22.0493,38459,22.1489,True,2,2
269,Bengal_161.jpg,global,3,4594,16.4619,4594,16.2434,True,3,3
269,Bengal_161.jpg,global,4,41801,14.4359,41801,14.3316,True,4,4
269,Bengal_161.jpg,global,5,33331,9.0519,33331,9.1852,True,5,5
269,Bengal_161.jpg,patch88,1,167,1.7222,38515,1.6514,False,2,3
269,Bengal_161.jpg,patch88,2,43940,1.6825,167,1.6243,False,3,1
269,Bengal_161.jpg,patch88,3,38515,1.6813,43940,1.6215,False,1,2
269,Bengal_161.jpg,patch88,4,35666,1.4235,35666,1.2814,True,4,4
269,Bengal_161.jpg,patch88,5,25790,1.0291,29095,1.0657,False,,
270,Bengal_162.jpg,global,1,38459,20.3303,38459,20.7336,True,1,1
270,Bengal_162.jpg,global,2,2099,19.9976,2099,20.4663,True,2,2
270,Bengal_162.jpg,global,3,4594,14.1725,4594,14.4783,True,3,3
270,Bengal_162.jpg,global,4,41801,11.6176,41801,12.0904,True,4,4
270,Bengal_162.jpg,global,5,33331,8.2718,33331,8.5009,True,5,5
