image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
4634,japanese_chin_13.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_13.jpg,True,2099,23.0989,2099,22.862,"[2099, 38459, 4594, 41801, 33331]","[23.0989, 22.7438, 16.8267, 15.4609, 9.8317]","[2099, 38459, 4594, 41801, 33331]","[22.862, 22.6208, 16.4896, 15.1551, 9.8484]",5,5,[],[],True,15098,2.557,15098,2.5271,"[15098, 25790, 38515, 43427, 41533]","[2.557, 1.8049, 1.7473, 1.1272, 1.0649]","[15098, 25790, 38515, 43427, 41533]","[2.5271, 1.8083, 1.7727, 1.1714, 1.0468]",5,5,[],[],0.6269,0.1422,0.000212,21846,0.4246,0.5668,0.1422,44886,0.0868,0.1908,0.1041,38625,0.7916,0.7067,0.085,18784,0.0371,0.1198,0.0827,25177,0.2175,0.299,0.0815
4635,japanese_chin_130.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_130.jpg,False,2099,22.6836,38459,22.2406,"[2099, 38459, 4594, 41801, 33331]","[22.6836, 22.6508, 16.6456, 14.2776, 9.8586]","[38459, 2099, 4594, 41801, 33331]","[22.2406, 22.0063, 15.8831, 13.4657, 9.7422]",5,5,[],[],True,10305,2.1116,10305,2.0073,"[10305, 15098, 38515, 25790, 29676]","[2.1116, 1.8036, 1.7927, 1.531, 1.4062]","[10305, 15098, 38515, 25790, 29676]","[2.0073, 1.9427, 1.7723, 1.5502, 1.4279]",5,5,[],[],0.695,0.1702,0.0002,1876,0.7378,0.908,0.1702,18037,0.1854,0.3334,0.1481,15098,1.8036,1.9427,0.139,35278,0.0808,0.1932,0.1124,10305,2.1116,2.0073,0.1043
4636,japanese_chin_131.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_131.jpg,True,2099,22.6899,2099,22.9828,"[2099, 38459, 4594, 41801, 33331]","[22.6899, 22.619, 16.85, 14.1464, 9.678]","[2099, 38459, 4594, 41801, 33331]","[22.9828, 22.901, 17.0092, 14.4124, 9.8677]",5,5,[],[],True,38515,1.477,38515,1.5941,"[38515, 29676, 43427, 25790, 20452]","[1.477, 1.4679, 1.2074, 1.1541, 1.0085]","[38515, 29676, 43427, 25790, 20452]","[1.5941, 1.4971, 1.3824, 1.2632, 1.1233]",5,5,[],[],0.9867,0.2843,0.00028,22973,0.8117,0.5275,0.2843,45147,0.5534,0.3059,0.2474,24399,0.1986,0.0,0.1986,43427,1.2074,1.3824,0.175,35866,0.2983,0.1323,0.1661
4637,japanese_chin_132.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_132.jpg,True,2099,23.065,2099,23.4827,"[2099, 38459, 4594, 41801, 33331]","[23.065, 22.6181, 17.2459, 15.4309, 9.434]","[2099, 38459, 4594, 41801, 33331]","[23.4827, 22.9645, 17.54, 15.8435, 9.6193]",5,5,[],[],True,15098,2.2144,15098,2.4207,"[15098, 35292, 38515, 29676, 25790]","[2.2144, 2.137, 1.7214, 1.6165, 1.3509]","[15098, 35292, 38515, 29676, 25790]","[2.4207, 2.2955, 1.7428, 1.5432, 1.3452]",5,5,[],[],0.4942,0.2062,0.000135,15098,2.2144,2.4207,0.2062,35292,2.137,2.2955,0.1585,17502,0.1878,0.0994,0.0885,18835,0.0835,0.0031,0.0804,21846,0.0275,0.1041,0.0766
4638,japanese_chin_133.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_133.jpg,True,38459,21.3055,38459,21.3734,"[38459, 2099, 4594, 41801, 33331]","[21.3055, 21.0756, 15.1394, 12.8909, 8.8503]","[38459, 2099, 4594, 41801, 33331]","[21.3734, 21.0841, 14.9871, 12.803, 8.9316]",5,5,[],[],True,15098,2.3458,15098,2.9214,"[15098, 48776, 38515, 5336, 44491]","[2.3458, 1.5787, 1.2299, 1.1384, 1.1033]","[15098, 48776, 38515, 5336, 44491]","[2.9214, 1.369, 1.2623, 1.1415, 1.1184]",5,5,[],[],0.89,0.5756,0.00016,15098,2.3458,2.9214,0.5756,48776,1.5787,1.369,0.2097,32724,0.4976,0.3477,0.1499,24269,0.1108,0.2528,0.142,2299,0.1601,0.2933,0.1332
4639,japanese_chin_134.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_134.jpg,True,38459,22.7672,38459,23.063,"[38459, 2099, 4594, 41801, 33331]","[22.7672, 22.3208, 14.6036, 13.2873, 9.8225]","[38459, 2099, 4594, 41801, 33331]","[23.063, 22.7189, 15.0431, 13.7411, 9.9598]",5,5,[],[],True,15098,2.3498,15098,2.1951,"[15098, 38515, 25790, 19345, 34321]","[2.3498, 2.1081, 1.81, 1.2182, 1.0782]","[15098, 38515, 25790, 19345, 34321]","[2.1951, 2.0688, 1.7453, 1.159, 1.0723]",5,5,[],[],0.5841,0.1547,0.000185,15098,2.3498,2.1951,0.1547,6716,0.8121,0.6991,0.113,2299,0.3798,0.2749,0.105,49044,0.3455,0.2537,0.0918,10872,0.2165,0.3013,0.0848
4640,japanese_chin_135.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_135.jpg,True,38459,20.8833,38459,21.4108,"[38459, 2099, 4594, 41801, 33331]","[20.8833, 20.1207, 13.7925, 11.371, 8.7143]","[38459, 2099, 4594, 41801, 33331]","[21.4108, 20.6506, 13.8458, 11.804, 8.8545]",5,5,[],[],True,15098,2.4015,15098,2.2478,"[15098, 38515, 29676, 37416, 42997]","[2.4015, 1.6559, 1.1911, 1.0989, 1.0982]","[15098, 38515, 29676, 42997, 37416]","[2.2478, 1.6191, 1.1814, 1.0785, 1.0593]",5,5,[],[],0.4699,0.1537,0.000129,15098,2.4015,2.2478,0.1537,34471,0.2888,0.1956,0.0933,36977,0.0985,0.02,0.0786,31199,0.3317,0.4045,0.0728,18601,0.0817,0.0114,0.0703
4641,japanese_chin_136.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_136.jpg,True,38459,19.7784,38459,20.0348,"[38459, 2099, 4594, 41801, 33331]","[19.7784, 19.1583, 13.8897, 10.2731, 8.2063]","[38459, 2099, 4594, 41801, 33331]","[20.0348, 19.4291, 14.0142, 10.5508, 8.3734]",5,5,[],[],False,38515,1.6426,15098,1.7546,"[38515, 15098, 25790, 29676, 29095]","[1.6426, 1.6169, 1.3787, 1.2018, 0.9315]","[15098, 38515, 25790, 29676, 29095]","[1.7546, 1.6637, 1.473, 1.081, 0.9458]",5,5,[],[],0.6037,0.1648,0.000163,24399,0.2053,0.0405,0.1648,15098,1.6169,1.7546,0.1377,29676,1.2018,1.081,0.1208,25790,1.3787,1.473,0.0942,25702,0.3152,0.2238,0.0914
4642,japanese_chin_137.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_137.jpg,True,2099,21.2693,2099,21.6163,"[2099, 38459, 4594, 41801, 33331]","[21.2693, 21.2174, 15.5101, 12.409, 8.8933]","[2099, 38459, 4594, 41801, 33331]","[21.6163, 21.5359, 15.7305, 12.7699, 9.0747]",5,5,[],[],True,38515,1.3534,38515,1.3731,"[38515, 25790, 34125, 29095, 19999]","[1.3534, 1.1562, 0.748, 0.748, 0.7288]","[38515, 25790, 29095, 34321, 19999]","[1.3731, 1.2208, 0.8106, 0.7559, 0.7264]",4,4,[34125],[34321],0.5615,0.2008,0.00013,27337,0.4678,0.267,0.2008,32699,0.1914,0.0619,0.1296,46429,0.2998,0.1748,0.1249,1202,0.0533,0.1696,0.1163,7203,0.3675,0.2532,0.1142
4643,japanese_chin_138.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_138.jpg,True,2099,24.308,2099,24.3931,"[2099, 38459, 4594, 41801, 33331]","[24.308, 23.7133, 18.2622, 16.3726, 10.1689]","[2099, 38459, 4594, 41801, 33331]","[24.3931, 23.8377, 18.2364, 16.4132, 10.2725]",5,5,[],[],True,15098,2.918,15098,2.9565,"[15098, 38515, 25790, 29676, 29095]","[2.918, 1.6458, 1.4883, 1.3763, 1.1153]","[15098, 38515, 25790, 29676, 29095]","[2.9565, 1.6609, 1.5144, 1.3172, 1.1423]",5,5,[],[],0.3842,0.1259,8e-05,25632,0.2032,0.3291,0.1259,6908,0.2992,0.4114,0.1122,10305,0.253,0.3548,0.1019,38258,0.914,0.8199,0.094,32352,0.6861,0.7774,0.0913
4644,japanese_chin_139.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_139.jpg,True,38459,22.0938,38459,22.0718,"[38459, 2099, 4594, 41801, 33331]","[22.0938, 22.0842, 15.7721, 14.1645, 9.1688]","[38459, 2099, 4594, 41801, 33331]","[22.0718, 22.0065, 15.5984, 14.0391, 9.174]",5,5,[],[],True,38515,1.6821,38515,1.6681,"[38515, 25790, 25702, 12356, 3802]","[1.6821, 1.3997, 1.2765, 1.2108, 1.1698]","[38515, 25790, 34321, 12356, 25702]","[1.6681, 1.4321, 1.221, 1.2094, 1.181]",4,4,[3802],[34321],0.6923,0.1206,0.000253,35660,0.3134,0.1928,0.1206,1527,0.4617,0.3527,0.1091,2872,0.3406,0.2389,0.1017,48722,0.4006,0.2991,0.1015,25702,1.2765,1.181,0.0955
4645,japanese_chin_14.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_14.jpg,True,2099,23.2474,2099,23.2749,"[2099, 38459, 4594, 41801, 33331]","[23.2474, 23.0344, 17.0829, 15.0408, 9.7008]","[2099, 38459, 4594, 41801, 33331]","[23.2749, 23.107, 16.993, 15.0061, 9.7801]",5,5,[],[],True,25790,1.387,25790,1.432,"[25790, 38515, 34321, 33628, 26061]","[1.387, 1.3015, 0.9036, 0.7799, 0.7498]","[25790, 38515, 34321, 33628, 25387]","[1.432, 1.2499, 0.8897, 0.8888, 0.7347]",4,4,[26061],[25387],0.7976,0.2167,0.000219,37238,0.2817,0.4984,0.2167,27337,0.4005,0.199,0.2014,17337,0.4775,0.2916,0.1859,9889,0.1526,0.0,0.1526,24489,0.2299,0.0956,0.1343
4646,japanese_chin_140.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_140.jpg,True,2099,24.38,2099,24.6658,"[2099, 38459, 4594, 41801, 33331]","[24.38, 23.901, 17.8159, 16.3201, 10.1876]","[2099, 38459, 4594, 41801, 33331]","[24.6658, 24.1689, 17.9473, 16.5552, 10.3445]",5,5,[],[],True,38515,1.9773,38515,1.9657,"[38515, 25790, 29676, 6320, 34321]","[1.9773, 1.4585, 1.0789, 0.9331, 0.8301]","[38515, 25790, 29676, 6320, 34321]","[1.9657, 1.4069, 0.9511, 0.8856, 0.8479]",5,5,[],[],0.5942,0.1616,0.000169,48776,0.1672,0.0056,0.1616,31328,0.2537,0.0968,0.157,45073,0.7044,0.5605,0.144,29676,1.0789,0.9511,0.1278,15098,0.0,0.1007,0.1007
4647,japanese_chin_141.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_141.jpg,True,38459,21.0159,38459,21.1955,"[38459, 2099, 4594, 41801, 33331]","[21.0159, 20.657, 14.9463, 12.7498, 8.7219]","[38459, 2099, 4594, 41801, 33331]","[21.1955, 20.8355, 14.9791, 12.9039, 8.8316]",5,5,[],[],True,38515,1.5856,38515,1.617,"[38515, 25790, 46333, 46901, 29095]","[1.5856, 1.3865, 1.2341, 0.9733, 0.9267]","[38515, 25790, 46333, 46901, 29095]","[1.617, 1.3719, 1.1814, 0.9902, 0.956]",5,5,[],[],0.614,0.1482,0.000182,14023,0.2957,0.1475,0.1482,4840,0.1083,0.2458,0.1376,735,0.1596,0.2772,0.1176,48820,0.3298,0.2215,0.1084,19213,0.1274,0.2231,0.0957
4648,japanese_chin_142.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_142.jpg,True,2099,23.1878,2099,23.4484,"[2099, 38459, 4594, 41801, 33331]","[23.1878, 22.8291, 16.9925, 15.5291, 9.6203]","[2099, 38459, 4594, 41801, 33331]","[23.4484, 23.0744, 17.0626, 15.7837, 9.7712]",5,5,[],[],True,38515,1.6585,38515,1.7014,"[38515, 34321, 25790, 43427, 37971]","[1.6585, 1.2322, 1.1505, 1.0277, 0.897]","[38515, 34321, 25790, 43427, 26758]","[1.7014, 1.2957, 1.2228, 1.0744, 0.87]",4,4,[37971],[26758],0.8011,0.1925,0.000283,20627,0.3341,0.1416,0.1925,989,0.2394,0.4131,0.1738,25083,0.409,0.2668,0.1423,42801,0.2467,0.3792,0.1325,38149,0.549,0.6541,0.1051
4649,japanese_chin_143.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_143.jpg,True,2099,24.0485,2099,24.0995,"[2099, 38459, 4594, 41801, 33331]","[24.0485, 23.5246, 18.0646, 15.8324, 9.8236]","[2099, 38459, 4594, 41801, 33331]","[24.0995, 23.6089, 18.0424, 15.8802, 9.9048]",5,5,[],[],True,15098,2.3908,15098,2.4374,"[15098, 48318, 38515, 25790, 34321]","[2.3908, 1.9036, 1.88, 1.7986, 1.2404]","[15098, 48318, 38515, 25790, 34321]","[2.4374, 2.0634, 1.8973, 1.7877, 1.2559]",5,5,[],[],0.4506,0.1599,0.000125,48318,1.9036,2.0634,0.1599,18537,0.4052,0.2818,0.1234,4891,0.0515,0.1678,0.1163,11341,0.1019,0.1886,0.0867,4159,0.0793,0.1437,0.0644
4650,japanese_chin_144.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_144.jpg,True,38459,19.5847,38459,19.784,"[38459, 2099, 4594, 41801, 33331]","[19.5847, 18.9283, 13.2504, 10.397, 8.0701]","[38459, 2099, 4594, 41801, 33331]","[19.784, 19.1261, 13.3249, 10.6247, 8.2066]",5,5,[],[],True,38515,1.8604,38515,1.8584,"[38515, 25790, 15098, 29676, 14253]","[1.8604, 1.7316, 1.6117, 1.4653, 1.1401]","[38515, 25790, 15098, 29676, 14253]","[1.8584, 1.7218, 1.7152, 1.5631, 1.1891]",5,5,[],[],0.435,0.1036,0.000124,15098,1.6117,1.7152,0.1036,29676,1.4653,1.5631,0.0978,10305,0.0729,0.0,0.0729,34491,0.2468,0.318,0.0712,47581,0.2241,0.2949,0.0708
4651,japanese_chin_145.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_145.jpg,True,38459,20.7492,38459,21.0192,"[38459, 2099, 4594, 41801, 33331]","[20.7492, 20.7044, 15.3234, 12.1597, 8.6249]","[38459, 2099, 4594, 41801, 33331]","[21.0192, 20.9974, 15.4955, 12.4419, 8.7961]",5,5,[],[],True,38515,1.7209,38515,1.7349,"[38515, 25790, 29676, 34321, 29095]","[1.7209, 1.6296, 1.0369, 1.0071, 0.9112]","[38515, 25790, 29676, 34321, 29095]","[1.7349, 1.6345, 1.0373, 1.0046, 0.9432]",5,5,[],[],0.416,0.194,0.000106,15098,0.108,0.302,0.194,35077,0.2159,0.3158,0.0999,6466,0.1755,0.099,0.0766,20973,0.297,0.2264,0.0706,20429,0.0432,0.1051,0.0618
4652,japanese_chin_146.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_146.jpg,True,38459,22.2204,38459,22.3483,"[38459, 2099, 4594, 41801, 33331]","[22.2204, 22.1215, 16.2966, 13.9872, 9.4192]","[38459, 2099, 4594, 41801, 33331]","[22.3483, 22.2172, 16.2542, 14.0033, 9.5122]",5,5,[],[],True,23127,1.695,23127,1.6215,"[23127, 15476, 38515, 9032, 25387]","[1.695, 1.6143, 1.5473, 1.2853, 0.9398]","[23127, 15476, 38515, 9032, 25387]","[1.6215, 1.5999, 1.4803, 1.1744, 0.9762]",5,5,[],[],0.824,0.2923,0.000238,25380,0.5316,0.2393,0.2923,16228,0.8325,0.6279,0.2046,8906,0.309,0.1375,0.1716,40328,0.938,0.7726,0.1654,39239,0.1435,0.0,0.1435
4653,japanese_chin_147.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_147.jpg,True,2099,22.2972,2099,22.7211,"[2099, 38459, 4594, 41801, 33331]","[22.2972, 22.1372, 16.2795, 14.0301, 9.1125]","[2099, 38459, 4594, 41801, 33331]","[22.7211, 22.4635, 16.6262, 14.4955, 9.2856]",5,5,[],[],True,15098,3.2057,15098,3.2307,"[15098, 38515, 25790, 30830, 14283]","[3.2057, 1.9578, 1.3183, 1.2043, 1.0588]","[15098, 38515, 25790, 30830, 29095]","[3.2307, 1.9466, 1.3591, 1.2662, 1.0451]",4,4,[14283],[29095],0.4253,0.1458,0.000107,32352,0.4685,0.3227,0.1458,15435,0.2448,0.1238,0.1209,34238,0.3163,0.2397,0.0766,11306,0.0682,0.0,0.0682,6466,0.0785,0.1435,0.0651
4654,japanese_chin_148.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_148.jpg,True,2099,23.0132,2099,23.2536,"[2099, 38459, 4594, 41801, 33331]","[23.0132, 22.9785, 16.2519, 14.4739, 9.9827]","[2099, 38459, 4594, 41801, 33331]","[23.2536, 23.224, 16.3429, 14.7162, 10.15]",5,5,[],[],True,38515,1.7739,38515,1.8041,"[38515, 29676, 25790, 34321, 43427]","[1.7739, 1.2953, 1.2869, 1.2265, 0.8888]","[38515, 25790, 29676, 34321, 43427]","[1.8041, 1.3727, 1.2994, 1.2292, 0.9655]",5,5,[],[],0.4872,0.0858,0.000153,25790,1.2869,1.3727,0.0858,20530,0.5791,0.4935,0.0855,43427,0.8888,0.9655,0.0767,1486,0.2225,0.1481,0.0743,5037,0.1741,0.2363,0.0622
4655,japanese_chin_149.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_149.jpg,True,2099,22.5598,2099,22.5764,"[2099, 38459, 4594, 41801, 33331]","[22.5598, 22.3474, 16.601, 14.2762, 9.2508]","[2099, 38459, 4594, 41801, 33331]","[22.5764, 22.4093, 16.5319, 14.2529, 9.3574]",5,5,[],[],True,38515,2.2151,38515,2.2273,"[38515, 25790, 41934, 34321, 13439]","[2.2151, 1.5283, 1.3791, 1.1111, 1.0219]","[38515, 25790, 41934, 34321, 14839]","[2.2273, 1.5235, 1.4183, 1.1326, 1.056]",4,4,[13439],[14839],0.3772,0.0708,0.000126,14839,0.9852,1.056,0.0708,14662,0.2164,0.2795,0.0631,31598,0.2023,0.1427,0.0596,35459,0.1815,0.1253,0.0561,3329,0.1981,0.2441,0.046
4656,japanese_chin_15.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_15.jpg,True,2099,22.297,2099,22.3674,"[2099, 38459, 4594, 41801, 33331]","[22.297, 21.9663, 16.5543, 13.9031, 9.0215]","[2099, 38459, 4594, 41801, 33331]","[22.3674, 22.0866, 16.5293, 13.9443, 9.1502]",5,5,[],[],True,48776,2.4502,48776,2.4273,"[48776, 38515, 30150, 25790, 45783]","[2.4502, 1.7384, 1.405, 1.3899, 1.1684]","[48776, 38515, 25790, 30150, 45783]","[2.4273, 1.78, 1.4233, 1.4098, 1.1817]",5,5,[],[],0.4338,0.233,9e-05,15098,0.7965,1.0295,0.233,9403,0.1628,0.2681,0.1052,29676,0.938,0.8363,0.1018,31862,0.1793,0.273,0.0937,34151,0.2093,0.1436,0.0657
4657,japanese_chin_150.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_150.jpg,True,38459,20.1815,38459,20.6081,"[38459, 2099, 4594, 41801, 33331]","[20.1815, 19.2589, 12.8511, 10.4846, 8.7233]","[38459, 2099, 4594, 41801, 33331]","[20.6081, 19.757, 13.236, 10.9982, 8.9661]",5,5,[],[],True,25790,1.9377,25790,1.9386,"[25790, 38515, 15098, 29676, 34321]","[1.9377, 1.8926, 1.5878, 1.1088, 0.9879]","[25790, 38515, 15098, 29676, 34321]","[1.9386, 1.8863, 1.7423, 1.1299, 0.9954]",5,5,[],[],0.42,0.1545,0.000121,15098,1.5878,1.7423,0.1545,35077,0.2459,0.3361,0.0902,4891,0.0135,0.0891,0.0756,45477,0.4566,0.517,0.0605,9062,0.7845,0.8425,0.0581
4658,japanese_chin_151.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_151.jpg,True,38459,20.174,38459,20.2202,"[38459, 2099, 4594, 41801, 33331]","[20.174, 19.8885, 14.4822, 11.5784, 8.3982]","[38459, 2099, 4594, 41801, 33331]","[20.2202, 19.8917, 14.3634, 11.5325, 8.454]",5,5,[],[],True,38515,1.7625,38515,1.7889,"[38515, 34321, 17097, 43427, 25790]","[1.7625, 1.1558, 1.1282, 1.0118, 0.9717]","[38515, 34321, 17097, 25790, 43427]","[1.7889, 1.2126, 1.1195, 0.9932, 0.9055]",5,5,[],[],0.5582,0.1466,0.000172,36290,0.1359,0.2825,0.1466,43427,1.0118,0.9055,0.1063,11366,0.1335,0.2315,0.098,42575,0.103,0.0117,0.0912,42219,0.2561,0.3424,0.0863
4659,japanese_chin_152.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_152.jpg,True,38459,19.9287,38459,20.1482,"[38459, 2099, 4594, 41801, 33331]","[19.9287, 18.9807, 12.8313, 10.4373, 8.3596]","[38459, 2099, 4594, 41801, 33331]","[20.1482, 19.2141, 12.9573, 10.633, 8.4991]",5,5,[],[],True,2693,2.5496,2693,2.4048,"[2693, 38515, 40682, 13177, 25790]","[2.5496, 1.4465, 1.176, 0.8799, 0.87]","[2693, 38515, 40682, 13177, 25790]","[2.4048, 1.4388, 1.0552, 0.9096, 0.8739]",5,5,[],[],0.5575,0.2535,0.000115,23878,0.8296,0.576,0.2535,2693,2.5496,2.4048,0.1448,40682,1.176,1.0552,0.1208,46333,0.4887,0.3703,0.1184,28083,0.2193,0.1084,0.1109
4660,japanese_chin_153.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_153.jpg,True,2099,22.9016,2099,22.8582,"[2099, 38459, 4594, 41801, 33331]","[22.9016, 22.7502, 16.6816, 15.1965, 9.3986]","[2099, 38459, 4594, 41801, 33331]","[22.8582, 22.7526, 16.5558, 15.1291, 9.4284]",5,5,[],[],True,38515,1.9679,38515,1.935,"[38515, 25790, 15098, 6320, 29767]","[1.9679, 1.3217, 1.3051, 0.9758, 0.9267]","[38515, 15098, 25790, 6320, 29767]","[1.935, 1.4966, 1.3165, 0.9859, 0.9514]",5,5,[],[],0.5588,0.1915,0.000153,15098,1.3051,1.4966,0.1915,3214,0.4646,0.622,0.1574,45632,0.2211,0.1022,0.1189,17677,0.7188,0.6334,0.0854,34151,0.4831,0.4057,0.0774
4661,japanese_chin_154.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_154.jpg,True,38459,22.2452,38459,22.3202,"[38459, 2099, 4594, 41801, 33331]","[22.2452, 22.2394, 15.6991, 14.2643, 9.4164]","[38459, 2099, 4594, 41801, 33331]","[22.3202, 22.2368, 15.5451, 14.2038, 9.4742]",5,5,[],[],True,38515,1.7794,38515,1.8278,"[38515, 25790, 29676, 34321, 46977]","[1.7794, 1.4682, 0.9994, 0.9225, 0.8711]","[38515, 25790, 15098, 34321, 29676]","[1.8278, 1.464, 1.0059, 0.9292, 0.914]",4,4,[46977],[15098],0.7242,0.3258,0.000189,15098,0.6801,1.0059,0.3258,47656,0.3324,0.5266,0.1942,44283,0.2731,0.1388,0.1343,18591,0.1196,0.0027,0.117,48017,0.2103,0.3266,0.1163
4662,japanese_chin_155.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_155.jpg,True,38459,21.1955,38459,21.3313,"[38459, 2099, 4594, 41801, 33331]","[21.1955, 20.7976, 14.2947, 12.3794, 9.1116]","[38459, 2099, 4594, 41801, 33331]","[21.3313, 20.9176, 14.3105, 12.4624, 9.1758]",5,5,[],[],True,38515,1.6489,38515,1.7019,"[38515, 510, 43427, 25790, 34321]","[1.6489, 1.3203, 1.2439, 1.2376, 1.0329]","[38515, 510, 25790, 43427, 34321]","[1.7019, 1.4612, 1.2253, 1.1771, 1.0507]",5,5,[],[],0.5434,0.1409,0.000145,510,1.3203,1.4612,0.1409,337,0.0309,0.1337,0.1028,22821,0.138,0.0373,0.1007,43285,0.1787,0.0818,0.0969,20530,0.5485,0.4566,0.0919
4663,japanese_chin_156.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_156.jpg,True,38459,21.7302,38459,21.9223,"[38459, 2099, 4594, 41801, 33331]","[21.7302, 21.7196, 15.4189, 13.8602, 9.2571]","[38459, 2099, 4594, 41801, 33331]","[21.9223, 21.9029, 15.4864, 13.9885, 9.3667]",5,5,[],[],True,38515,1.5985,38515,1.6269,"[38515, 29676, 25790, 3214, 34321]","[1.5985, 1.2053, 1.1425, 0.964, 0.9215]","[38515, 29676, 25790, 34321, 3214]","[1.6269, 1.3039, 1.2069, 0.9539, 0.8719]",5,5,[],[],0.5932,0.1536,0.000159,46853,0.148,0.3017,0.1536,49097,0.3016,0.1836,0.118,29676,1.2053,1.3039,0.0986,7556,0.0977,0.0,0.0977,3214,0.964,0.8719,0.0921
4664,japanese_chin_157.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/japanese_chin_157.jpg,True,2099,22.0958,2099,22.1611,"[2099, 38459, 4594, 41801, 33331]","[22.0958, 21.9696, 16.2207, 14.1417, 9.0939]","[2099, 38459, 4594, 41801, 33331]","[22.1611, 22.0864, 16.1898, 14.1489, 9.1906]",5,5,[],[],True,15098,3.7411,15098,3.7549,"[15098, 29676, 38515, 38149, 25790]","[3.7411, 1.6817, 1.4298, 1.169, 0.9976]","[15098, 29676, 38515, 25790, 38149]","[3.7549, 1.6831, 1.4468, 0.9979, 0.9231]",5,5,[],[],0.5178,0.246,0.00012,38149,1.169,0.9231,0.246,37799,0.0352,0.1542,0.119,19345,0.5284,0.4309,0.0975,45577,0.1294,0.0426,0.0868,13564,0.2398,0.3261,0.0864
