image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
8772,HerbaceousVegetation_794.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_794.jpg,True,2099,20.2968,2099,21.1408,"[2099, 38459, 4594, 41801, 33331]","[20.2968, 20.2048, 15.5963, 12.2708, 8.7443]","[2099, 38459, 4594, 41801, 33331]","[21.1408, 20.7983, 16.0762, 13.5871, 8.7858]",5,5,[],[],True,38515,1.2874,38515,1.5593,"[38515, 25790, 3301, 34321, 42628]","[1.2874, 0.7738, 0.6659, 0.6512, 0.6119]","[38515, 25790, 40545, 18274, 5302]","[1.5593, 1.0293, 0.9446, 0.8478, 0.8163]",2,2,"[3301, 34321, 42628]","[5302, 18274, 40545]",4.1715,0.8478,0.001463,18274,0.0,0.8478,0.8478,5302,0.0,0.8163,0.8163,33037,0.0,0.7481,0.7481,42628,0.6119,0.0,0.6119,37238,0.0,0.5434,0.5434
8773,HerbaceousVegetation_795.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_795.jpg,True,2099,21.1105,2099,21.4872,"[2099, 38459, 4594, 41801, 33331]","[21.1105, 20.781, 15.8025, 13.7352, 9.0029]","[2099, 38459, 4594, 41801, 33331]","[21.4872, 21.2588, 15.9378, 13.8099, 9.0868]",5,5,[],[],True,38515,1.0414,38515,1.5013,"[38515, 25790, 5076, 29095, 34321]","[1.0414, 0.8692, 0.5951, 0.5901, 0.586]","[38515, 29095, 25790, 21836, 2346]","[1.5013, 0.9185, 0.8855, 0.6897, 0.6628]",3,3,"[5076, 34321]","[2346, 21836]",2.5276,0.6628,0.000707,2346,0.0,0.6628,0.6628,34574,0.4667,0.0,0.4667,38515,1.0414,1.5013,0.4599,21836,0.2534,0.6897,0.4363,33495,0.0848,0.5037,0.4189
8774,HerbaceousVegetation_796.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_796.jpg,True,2099,23.2742,2099,24.0198,"[2099, 38459, 4594, 41801, 33331]","[23.2742, 22.3061, 18.1311, 16.1704, 9.4195]","[2099, 38459, 4594, 41801, 33331]","[24.0198, 22.9844, 18.3968, 17.1481, 9.6527]",5,5,[],[],True,38515,1.3865,38515,1.6404,"[38515, 25790, 20496, 2109, 25702]","[1.3865, 1.0485, 0.8864, 0.8444, 0.8087]","[38515, 25790, 19999, 25702, 20496]","[1.6404, 1.2676, 1.0541, 0.8679, 0.8632]",4,4,[2109],[19999],4.656,0.8128,0.001961,5336,0.0,0.8128,0.8128,3743,0.0,0.6278,0.6278,16627,0.2327,0.8425,0.6098,441,0.5921,0.0,0.5921,3076,0.0,0.558,0.558
8775,HerbaceousVegetation_797.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_797.jpg,False,38459,19.9921,2099,20.4397,"[38459, 2099, 4594, 41801, 33331]","[19.9921, 19.9701, 15.0095, 11.8817, 8.5717]","[2099, 38459, 4594, 41801, 33331]","[20.4397, 20.3355, 15.2705, 12.7936, 8.4137]",5,5,[],[],True,38515,0.9896,38515,1.2088,"[38515, 45888, 29767, 34321, 13697]","[0.9896, 0.8064, 0.7117, 0.6825, 0.5942]","[38515, 25790, 29095, 15254, 36131]","[1.2088, 0.7662, 0.6932, 0.6689, 0.6484]",1,1,"[13697, 29767, 34321, 45888]","[15254, 25790, 29095, 36131]",3.2141,0.8064,0.000891,45888,0.8064,0.0,0.8064,15254,0.0,0.6689,0.6689,25580,0.0,0.6355,0.6355,13697,0.5942,0.0,0.5942,29767,0.7117,0.1311,0.5806
8776,HerbaceousVegetation_798.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_798.jpg,True,2099,19.4965,2099,21.3036,"[2099, 38459, 4594, 41801, 33331]","[19.4965, 19.4005, 15.2112, 11.555, 8.0507]","[2099, 38459, 4594, 41801, 33331]","[21.3036, 21.1449, 16.314, 13.2142, 9.166]",5,5,[],[],True,38459,10.866,38459,11.2632,"[38459, 2099, 133, 4594, 3874]","[10.866, 9.0205, 6.6402, 5.9887, 5.6829]","[38459, 2099, 133, 3874, 4594]","[11.2632, 8.9534, 6.6752, 6.1715, 5.1279]",5,5,[],[],4.0392,1.4043,0.001641,20407,0.909,2.3133,1.4043,39589,4.5149,3.4096,1.1052,4594,5.9887,5.1279,0.8609,15485,5.5932,4.8366,0.7566,33331,3.9798,4.5055,0.5257
8777,HerbaceousVegetation_799.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_799.jpg,True,38459,17.9207,38459,19.7651,"[38459, 2099, 4594, 41801, 39589]","[17.9207, 17.4675, 13.0187, 9.5921, 7.6735]","[38459, 2099, 4594, 41801, 33331]","[19.7651, 19.7393, 15.0273, 12.1653, 8.3191]",4,4,[39589],[33331],False,25790,1.752,12013,2.1564,"[25790, 38515, 5948, 23000, 5076]","[1.752, 1.4473, 1.2897, 1.085, 0.9796]","[12013, 32740, 25790, 38515, 29767]","[2.1564, 1.4556, 1.4178, 1.3414, 0.8969]",2,2,"[5076, 5948, 23000]","[12013, 29767, 32740]",4.8449,1.7493,0.001654,12013,0.4071,2.1564,1.7493,5948,1.2897,0.3662,0.9235,15705,0.7601,0.025,0.7352,45465,0.0,0.7346,0.7346,21727,0.7328,0.0,0.7328
8778,HerbaceousVegetation_8.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_8.jpg,True,2099,22.1353,2099,21.8995,"[2099, 38459, 4594, 41801, 33331]","[22.1353, 21.6309, 17.0558, 14.1285, 9.3337]","[2099, 38459, 4594, 41801, 33331]","[21.8995, 21.4341, 16.5698, 14.1438, 8.957]",5,5,[],[],True,25790,0.8107,25790,1.6932,"[25790, 38515, 34491, 42219, 29613]","[0.8107, 0.8039, 0.6062, 0.5354, 0.4355]","[25790, 39090, 38515, 36037, 18274]","[1.6932, 1.6799, 1.5022, 0.9293, 0.8305]",2,2,"[29613, 34491, 42219]","[18274, 36037, 39090]",4.7172,1.6799,0.001457,39090,0.0,1.6799,1.6799,25790,0.8107,1.6932,0.8825,18274,0.0,0.8305,0.8305,31131,0.0,0.8136,0.8136,38515,0.8039,1.5022,0.6983
8779,HerbaceousVegetation_80.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_80.jpg,True,2099,20.0948,2099,21.3197,"[2099, 38459, 4594, 41801, 33331]","[20.0948, 20.0636, 15.0404, 11.9743, 8.5012]","[2099, 38459, 4594, 41801, 33331]","[21.3197, 20.9376, 16.2878, 13.8549, 8.6999]",5,5,[],[],True,38515,0.8488,38515,1.1195,"[38515, 25790, 14665, 36131, 29095]","[0.8488, 0.5446, 0.5037, 0.4888, 0.4873]","[38515, 25790, 29095, 8325, 36131]","[1.1195, 0.8782, 0.7041, 0.6185, 0.5983]",4,4,[14665],[8325],2.1854,0.4285,0.000572,46956,0.0882,0.5166,0.4285,14665,0.5037,0.1117,0.392,23877,0.0428,0.4203,0.3774,40160,0.4736,0.1006,0.373,48214,0.0,0.3591,0.3591
8780,HerbaceousVegetation_800.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_800.jpg,True,2099,19.9179,2099,20.9895,"[2099, 38459, 4594, 41801, 33331]","[19.9179, 19.6226, 15.688, 12.1559, 8.2098]","[2099, 38459, 4594, 41801, 33331]","[20.9895, 20.5714, 15.9792, 13.0609, 8.6277]",5,5,[],[],False,38364,1.0184,38515,1.0461,"[38364, 38515, 34321, 47816, 25790]","[1.0184, 0.9401, 0.6782, 0.6459, 0.61]","[38515, 2618, 34321, 39075, 20221]","[1.0461, 0.9259, 0.9093, 0.7302, 0.6586]",2,2,"[25790, 38364, 47816]","[2618, 20221, 39075]",3.5855,1.0184,0.00113,38364,1.0184,0.0,1.0184,2618,0.0,0.9259,0.9259,39075,0.1349,0.7302,0.5953,47816,0.6459,0.1129,0.533,48231,0.508,0.0,0.508
8781,HerbaceousVegetation_801.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_801.jpg,False,2099,20.5398,38459,21.2987,"[2099, 38459, 4594, 41801, 33331]","[20.5398, 20.5376, 15.077, 13.1546, 8.7661]","[38459, 2099, 4594, 41801, 33331]","[21.2987, 21.2664, 15.4589, 13.6436, 9.2187]",5,5,[],[],False,38515,0.8436,25790,1.108,"[38515, 34321, 25790, 12485, 22352]","[0.8436, 0.8003, 0.707, 0.6408, 0.5597]","[25790, 21925, 38515, 12485, 39090]","[1.108, 1.0426, 0.995, 0.8017, 0.785]",3,3,"[22352, 34321]","[21925, 39090]",3.195,1.0426,0.000971,21925,0.0,1.0426,1.0426,39090,0.0,0.785,0.785,48010,0.0,0.5602,0.5602,27742,0.0,0.5324,0.5324,16770,0.0495,0.5009,0.4514
8782,HerbaceousVegetation_802.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_802.jpg,True,2099,19.774,2099,20.2334,"[2099, 38459, 4594, 41801, 33331]","[19.774, 19.6322, 15.1815, 12.1215, 8.2054]","[2099, 38459, 4594, 41801, 33331]","[20.2334, 20.0691, 15.3303, 12.8193, 8.367]",5,5,[],[],False,25790,1.3418,38515,1.2001,"[25790, 38515, 48214, 8985, 4662]","[1.3418, 1.2795, 0.836, 0.7904, 0.7717]","[38515, 25790, 7556, 34321, 27607]","[1.2001, 0.9146, 0.7416, 0.7085, 0.6414]",2,2,"[4662, 8985, 48214]","[7556, 27607, 34321]",3.6325,0.836,0.001107,48214,0.836,0.0,0.836,8985,0.7904,0.0,0.7904,7556,0.0,0.7416,0.7416,4662,0.7717,0.0582,0.7135,8310,0.6328,0.0,0.6328
8783,HerbaceousVegetation_803.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_803.jpg,False,38459,18.9859,2099,19.8246,"[38459, 2099, 4594, 41801, 33331]","[18.9859, 18.9056, 14.2555, 10.7028, 8.3025]","[2099, 38459, 4594, 41801, 33331]","[19.8246, 19.8051, 15.0832, 11.5803, 8.3868]",5,5,[],[],True,25790,1.0655,25790,1.2164,"[25790, 14493, 9889, 38515, 27607]","[1.0655, 0.9445, 0.8158, 0.7918, 0.7722]","[25790, 44984, 38515, 1915, 34321]","[1.2164, 1.0913, 1.0413, 1.0227, 0.8035]",2,2,"[9889, 14493, 27607]","[1915, 34321, 44984]",3.427,1.0913,0.000928,44984,0.0,1.0913,1.0913,1915,0.0,1.0227,1.0227,14493,0.9445,0.0,0.9445,9889,0.8158,0.0,0.8158,984,0.0,0.7219,0.7219
8784,HerbaceousVegetation_804.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_804.jpg,False,38459,18.8365,2099,19.9219,"[38459, 2099, 4594, 41801, 33331]","[18.8365, 18.8209, 14.3539, 10.575, 7.8602]","[2099, 38459, 4594, 41801, 33331]","[19.9219, 19.7941, 15.1677, 11.9291, 8.2597]",5,5,[],[],False,24777,2.0792,38515,1.0708,"[24777, 18934, 3449, 38515, 34825]","[2.0792, 0.9272, 0.9215, 0.8253, 0.784]","[38515, 25790, 25916, 34321, 4171]","[1.0708, 1.0701, 1.0089, 0.7834, 0.6562]",1,1,"[3449, 18934, 24777, 34825]","[4171, 25790, 25916, 34321]",5.0422,2.0792,0.001527,24777,2.0792,0.0,2.0792,25916,0.0,1.0089,1.0089,18934,0.9272,0.0,0.9272,3449,0.9215,0.0,0.9215,25790,0.277,1.0701,0.793
8785,HerbaceousVegetation_805.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_805.jpg,False,38459,18.8018,2099,20.969,"[38459, 2099, 4594, 41801, 33331]","[18.8018, 18.7529, 14.4113, 11.0101, 7.8704]","[2099, 38459, 4594, 41801, 33331]","[20.969, 20.601, 15.9193, 13.1707, 8.6417]",5,5,[],[],False,441,1.5693,38515,1.0658,"[441, 38515, 25790, 34321, 29095]","[1.5693, 1.1261, 0.8225, 0.7301, 0.7086]","[38515, 25790, 34321, 29095, 5076]","[1.0658, 1.0018, 0.8197, 0.6112, 0.5768]",4,4,[441],[5076],3.2255,1.5693,0.000856,441,1.5693,0.0,1.5693,13184,0.0,0.535,0.535,48214,0.5293,0.0,0.5293,43695,0.5133,0.0,0.5133,18228,0.4436,0.0,0.4436
8786,HerbaceousVegetation_806.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_806.jpg,True,2099,20.5973,2099,21.1302,"[2099, 38459, 4594, 41801, 33331]","[20.5973, 20.3882, 15.6511, 12.9, 8.7371]","[2099, 38459, 4594, 41801, 33331]","[21.1302, 20.5786, 16.1746, 14.1329, 8.3506]",5,5,[],[],False,38515,1.2879,13386,1.7022,"[38515, 36131, 287, 34321, 25790]","[1.2879, 0.9093, 0.7524, 0.6604, 0.6569]","[13386, 25790, 38515, 21925, 5076]","[1.7022, 1.4521, 1.3076, 0.9232, 0.8398]",2,2,"[287, 34321, 36131]","[5076, 13386, 21925]",3.8947,1.7022,0.001055,13386,0.0,1.7022,1.7022,13808,0.0,0.8079,0.8079,25790,0.6569,1.4521,0.7951,287,0.7524,0.0,0.7524,16770,0.0,0.6677,0.6677
8787,HerbaceousVegetation_807.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_807.jpg,True,2099,23.1445,2099,24.0361,"[2099, 38459, 4594, 41801, 33331]","[23.1445, 22.1967, 18.4501, 16.0872, 9.4688]","[2099, 38459, 4594, 41801, 33331]","[24.0361, 23.1393, 18.7169, 16.7573, 9.8837]",5,5,[],[],False,25790,1.1518,38515,1.8307,"[25790, 38515, 32327, 45563, 42899]","[1.1518, 1.1018, 0.9343, 0.795, 0.7709]","[38515, 25790, 40545, 29095, 43110]","[1.8307, 1.1679, 1.0924, 0.9003, 0.8938]",2,2,"[32327, 42899, 45563]","[29095, 40545, 43110]",4.9871,0.9343,0.00189,32327,0.9343,0.0,0.9343,43110,0.0,0.8938,0.8938,22703,0.0,0.8103,0.8103,45563,0.795,0.0,0.795,38515,1.1018,1.8307,0.7289
8788,HerbaceousVegetation_808.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_808.jpg,True,2099,21.3108,2099,22.5609,"[2099, 38459, 4594, 41801, 33331]","[21.3108, 20.7117, 16.6845, 13.9718, 8.9372]","[2099, 38459, 4594, 41801, 33331]","[22.5609, 21.5822, 17.3805, 15.3401, 9.1343]",5,5,[],[],False,45888,0.8473,25790,1.2357,"[45888, 38515, 25790, 34321, 29767]","[0.8473, 0.8294, 0.7268, 0.6265, 0.5244]","[25790, 38515, 34321, 47070, 25702]","[1.2357, 1.0324, 0.7186, 0.6733, 0.6697]",3,3,"[29767, 45888]","[25702, 47070]",2.8484,0.535,0.000862,17271,0.0,0.535,0.535,25790,0.7268,1.2357,0.5089,34491,0.0536,0.5415,0.4879,31040,0.4609,0.0,0.4609,39973,0.0,0.4307,0.4307
8789,HerbaceousVegetation_809.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_809.jpg,False,38459,20.3541,2099,21.1399,"[38459, 2099, 4594, 41801, 33331]","[20.3541, 20.2267, 15.2822, 12.4788, 8.8276]","[2099, 38459, 4594, 41801, 33331]","[21.1399, 21.0038, 15.8859, 13.3709, 8.9598]",5,5,[],[],False,19794,1.5572,38515,1.0029,"[19794, 38515, 29767, 9889, 34321]","[1.5572, 1.1337, 0.6742, 0.6669, 0.6608]","[38515, 25790, 41899, 3301, 47327]","[1.0029, 0.6804, 0.6021, 0.566, 0.564]",1,1,"[9889, 19794, 29767, 34321]","[3301, 25790, 41899, 47327]",2.758,1.5572,0.000643,19794,1.5572,0.0,1.5572,9889,0.6669,0.0382,0.6287,5202,0.4019,0.0,0.4019,47815,0.3837,0.0,0.3837,12036,0.0,0.3481,0.3481
8790,HerbaceousVegetation_81.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_81.jpg,True,38459,18.1196,38459,19.6277,"[38459, 2099, 4594, 41801, 33331]","[18.1196, 17.7915, 13.3608, 9.7235, 7.6805]","[38459, 2099, 4594, 41801, 33331]","[19.6277, 19.5639, 14.5152, 11.5598, 8.234]",5,5,[],[],True,38515,1.055,38515,1.1783,"[38515, 15774, 15895, 43808, 25790]","[1.055, 0.9623, 0.8224, 0.7771, 0.6703]","[38515, 25580, 26005, 8212, 25790]","[1.1783, 1.1295, 0.9884, 0.9645, 0.8273]",2,2,"[15774, 15895, 43808]","[8212, 25580, 26005]",3.3955,0.9645,0.001047,8212,0.0,0.9645,0.9645,25580,0.2226,1.1295,0.9069,26005,0.3743,0.9884,0.614,13900,0.5909,0.0,0.5909,19345,0.5861,0.0,0.5861
8791,HerbaceousVegetation_810.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_810.jpg,True,2099,20.5915,2099,20.7829,"[2099, 38459, 4594, 41801, 33331]","[20.5915, 20.363, 15.8234, 12.4031, 8.5976]","[2099, 38459, 4594, 41801, 33331]","[20.7829, 20.6174, 15.6207, 12.9132, 8.6326]",5,5,[],[],False,38515,1.0074,41535,1.3045,"[38515, 3301, 22895, 24370, 29095]","[1.0074, 0.8841, 0.8629, 0.7039, 0.526]","[41535, 38515, 3301, 25790, 24370]","[1.3045, 1.0145, 0.7817, 0.7788, 0.7439]",3,3,"[22895, 29095]","[25790, 41535]",3.617,1.3045,0.001023,41535,0.0,1.3045,1.3045,22895,0.8629,0.0,0.8629,15254,0.0,0.6573,0.6573,10979,0.0,0.6553,0.6553,15860,0.0,0.5284,0.5284
8792,HerbaceousVegetation_811.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_811.jpg,True,38459,17.8312,38459,18.6082,"[38459, 2099, 4594, 41801, 39589]","[17.8312, 17.122, 12.4174, 9.42, 7.6065]","[38459, 2099, 4594, 41801, 33331]","[18.6082, 18.1656, 13.0752, 10.4584, 7.7439]",4,4,[39589],[33331],True,38459,13.8963,38459,14.3117,"[38459, 2099, 4594, 133, 33331]","[13.8963, 12.1517, 7.8936, 5.7143, 5.5907]","[38459, 2099, 4594, 33331, 133]","[14.3117, 12.6863, 8.0388, 5.8036, 5.1742]",5,5,[],[],3.6977,0.941,0.001579,39589,2.8238,1.8828,0.941,15485,4.2801,3.4957,0.7844,133,5.7143,5.1742,0.5401,2099,12.1517,12.6863,0.5347,41801,4.43,4.954,0.524
8793,HerbaceousVegetation_812.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_812.jpg,True,2099,20.6924,2099,22.3047,"[2099, 38459, 4594, 41801, 33331]","[20.6924, 20.6198, 15.7658, 12.8535, 8.8327]","[2099, 38459, 4594, 41801, 33331]","[22.3047, 21.5356, 17.3254, 15.2039, 8.8764]",5,5,[],[],True,38515,0.8739,38515,1.2393,"[38515, 10872, 34321, 29767, 13697]","[0.8739, 0.5728, 0.5578, 0.551, 0.531]","[38515, 33196, 47327, 34321, 35322]","[1.2393, 1.1336, 0.73, 0.7231, 0.6917]",2,2,"[10872, 13697, 29767]","[33196, 35322, 47327]",3.7605,1.1336,0.00104,33196,0.0,1.1336,1.1336,35322,0.0,0.6917,0.6917,4171,0.0,0.6626,0.6626,37677,0.0,0.5838,0.5838,35128,0.0,0.5747,0.5747
8794,HerbaceousVegetation_813.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_813.jpg,True,2099,22.791,2099,23.1752,"[2099, 38459, 4594, 41801, 33331]","[22.791, 22.0881, 18.2105, 14.9412, 9.3107]","[2099, 38459, 4594, 41801, 33331]","[23.1752, 22.4588, 18.0777, 15.2062, 9.4448]",5,5,[],[],False,25790,1.4392,13900,1.4352,"[25790, 38515, 45320, 34321, 40545]","[1.4392, 1.3252, 0.985, 0.9052, 0.8117]","[13900, 38515, 25790, 34321, 18215]","[1.4352, 1.306, 1.2148, 0.8433, 0.8064]",3,3,"[40545, 45320]","[13900, 18215]",3.0976,1.1145,0.000908,13900,0.3207,1.4352,1.1145,45320,0.985,0.0,0.985,18215,0.0,0.8064,0.8064,4662,0.571,0.0,0.571,42219,0.7951,0.348,0.4471
8795,HerbaceousVegetation_814.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_814.jpg,True,2099,22.0931,2099,22.1541,"[2099, 38459, 4594, 41801, 33331]","[22.0931, 21.8802, 16.7081, 14.9954, 9.4352]","[2099, 38459, 4594, 41801, 33331]","[22.1541, 21.9554, 16.7381, 14.9889, 9.4509]",5,5,[],[],True,38459,7.6042,38459,5.6998,"[38459, 133, 3874, 15485, 2099]","[7.6042, 6.3328, 6.1701, 5.3744, 5.0247]","[38459, 3874, 133, 15485, 39589]","[5.6998, 5.6796, 5.6241, 5.1172, 4.7727]",4,4,[2099],[39589],4.9474,1.9044,0.002037,38459,7.6042,5.6998,1.9044,2099,5.0247,3.1971,1.8276,4594,2.0818,0.8639,1.218,33331,2.4101,1.3014,1.1087,133,6.3328,5.6241,0.7087
8796,HerbaceousVegetation_815.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_815.jpg,True,2099,20.9215,2099,21.2918,"[2099, 38459, 4594, 41801, 33331]","[20.9215, 20.4487, 16.6346, 13.4991, 8.6019]","[2099, 38459, 4594, 41801, 33331]","[21.2918, 20.9069, 16.3147, 13.5546, 8.8138]",5,5,[],[],False,38515,1.2664,33240,1.5143,"[38515, 25790, 8985, 29095, 35322]","[1.2664, 1.1168, 1.0481, 0.8449, 0.7983]","[33240, 25790, 38515, 34321, 21727]","[1.5143, 1.314, 1.0842, 0.9231, 0.7334]",2,2,"[8985, 29095, 35322]","[21727, 33240, 34321]",3.665,1.5143,0.001008,33240,0.0,1.5143,1.5143,8985,1.0481,0.1354,0.9127,35322,0.7983,0.0,0.7983,21727,0.0,0.7334,0.7334,33576,0.0,0.693,0.693
8797,HerbaceousVegetation_816.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_816.jpg,True,2099,20.8403,2099,20.768,"[2099, 38459, 4594, 41801, 33331]","[20.8403, 20.2947, 16.2149, 13.1692, 8.4449]","[2099, 38459, 4594, 41801, 33331]","[20.768, 20.6327, 15.6361, 13.04, 8.6629]",5,5,[],[],False,8403,3.9784,8985,1.6148,"[8403, 39589, 16094, 46901, 14809]","[3.9784, 3.0101, 2.3214, 1.0107, 1.0031]","[8985, 38515, 42949, 25790, 29095]","[1.6148, 1.4484, 1.1861, 1.0808, 0.805]",0,0,"[8403, 14809, 16094, 39589, 46901]","[8985, 25790, 29095, 38515, 42949]",9.2192,3.9784,0.00379,8403,3.9784,0.0,3.9784,39589,3.0101,0.0,3.0101,16094,2.3214,0.0,2.3214,8985,0.0,1.6148,1.6148,38515,0.0,1.4484,1.4484
8798,HerbaceousVegetation_817.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_817.jpg,True,2099,21.7924,2099,22.9531,"[2099, 38459, 4594, 41801, 33331]","[21.7924, 21.2741, 16.8449, 13.7484, 9.122]","[2099, 38459, 4594, 41801, 33331]","[22.9531, 22.2205, 17.6654, 15.3933, 9.2588]",5,5,[],[],False,38515,0.7882,1915,1.0484,"[38515, 42949, 25790, 47070, 29095]","[0.7882, 0.6994, 0.6764, 0.6263, 0.6102]","[1915, 38515, 25790, 14493, 29095]","[1.0484, 1.0052, 0.9309, 0.8673, 0.7945]",3,3,"[42949, 47070]","[1915, 14493]",3.0553,0.9871,0.000798,1915,0.0613,1.0484,0.9871,14493,0.0,0.8673,0.8673,42949,0.6994,0.0414,0.6579,3537,0.0,0.6428,0.6428,9889,0.5519,0.0,0.5519
8799,HerbaceousVegetation_818.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_818.jpg,True,2099,20.3116,2099,21.0642,"[2099, 38459, 4594, 41801, 33331]","[20.3116, 20.2025, 15.4026, 12.9501, 8.3979]","[2099, 38459, 4594, 41801, 33331]","[21.0642, 21.0308, 15.8476, 13.8118, 8.8583]",5,5,[],[],False,33218,2.9616,22703,1.5962,"[33218, 22703, 32663, 38515, 8850]","[2.9616, 1.9016, 1.1193, 1.0902, 0.9448]","[22703, 38515, 13386, 21925, 34321]","[1.5962, 1.4277, 1.0314, 0.9621, 0.8459]",2,2,"[8850, 32663, 33218]","[13386, 21925, 34321]",4.4504,2.633,0.001188,33218,2.9616,0.3286,2.633,32663,1.1193,0.0,1.1193,13386,0.0,1.0314,1.0314,21925,0.0168,0.9621,0.9453,8850,0.9448,0.3239,0.6209
8800,HerbaceousVegetation_819.jpg,/home/sunayana/Documents/Concept_LoRA/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_819.jpg,False,2099,18.7121,38459,17.3635,"[2099, 38459, 4594, 41801, 33331]","[18.7121, 18.6181, 14.1059, 10.8663, 7.6648]","[38459, 2099, 4594, 41801, 33331]","[17.3635, 16.9669, 12.4262, 9.0222, 7.0652]",5,5,[],[],False,45325,1.0248,38515,1.2072,"[45325, 48214, 25790, 38515, 16373]","[1.0248, 0.9589, 0.9583, 0.8871, 0.7536]","[38515, 25790, 7516, 48570, 29095]","[1.2072, 1.1073, 0.7662, 0.7563, 0.6573]",2,2,"[16373, 45325, 48214]","[7516, 29095, 48570]",3.5586,1.0248,0.001065,45325,1.0248,0.0,1.0248,48214,0.9589,0.0,0.9589,29585,0.6245,0.0,0.6245,16373,0.7536,0.1659,0.5877,44362,0.4887,0.0,0.4887
