image_idx,image_name,level,rank,base_neuron,base_act,lora_neuron,lora_act,match,base_neuron_in_lora_rank,lora_neuron_in_base_rank
7436,HerbaceousVegetation_2291.jpg,global,5,33331,9.3615,33331,9.4325,True,5,5
7436,HerbaceousVegetation_2291.jpg,patch88,1,38515,1.2249,38515,1.1186,True,1,1
7436,HerbaceousVegetation_2291.jpg,patch88,2,9889,1.2185,25790,1.1124,False,,3
7436,HerbaceousVegetation_2291.jpg,patch88,3,25790,0.9618,21925,0.871,False,2,
7436,HerbaceousVegetation_2291.jpg,patch88,4,48214,0.8866,3301,0.8592,False,,5
7436,HerbaceousVegetation_2291.jpg,patch88,5,3301,0.8171,34321,0.796,False,4,
7437,HerbaceousVegetation_2292.jpg,global,1,2099,22.8381,2099,22.7564,True,1,1
7437,HerbaceousVegetation_2292.jpg,global,2,38459,22.1973,38459,22.0472,True,2,2
7437,HerbaceousVegetation_2292.jpg,global,3,4594,17.3911,4594,17.2424,True,3,3
7437,HerbaceousVegetation_2292.jpg,global,4,41801,15.5669,41801,15.8158,True,4,4
7437,HerbaceousVegetation_2292.jpg,global,5,33331,9.3511,33331,9.0954,True,5,5
7437,HerbaceousVegetation_2292.jpg,patch88,1,38515,1.2543,38515,1.5084,True,1,1
7437,HerbaceousVegetation_2292.jpg,patch88,2,25790,1.1816,32698,1.4631,False,3,4
7437,HerbaceousVegetation_2292.jpg,patch88,3,43994,1.0976,25790,1.2986,False,,2
7437,HerbaceousVegetation_2292.jpg,patch88,4,32698,1.0903,33218,1.0109,False,2,
7437,HerbaceousVegetation_2292.jpg,patch88,5,34321,0.906,34321,0.8661,True,5,5
7438,HerbaceousVegetation_2293.jpg,global,1,38459,18.493,38459,19.0546,True,1,1
7438,HerbaceousVegetation_2293.jpg,global,2,2099,18.0178,2099,18.5933,True,2,2
7438,HerbaceousVegetation_2293.jpg,global,3,4594,12.9774,4594,13.4978,True,3,3
7438,HerbaceousVegetation_2293.jpg,global,4,41801,9.8872,41801,10.3626,True,4,4
7438,HerbaceousVegetation_2293.jpg,global,5,33331,7.8519,33331,8.0005,True,5,5
7438,HerbaceousVegetation_2293.jpg,patch88,1,25790,1.2754,25790,1.3122,True,1,1
7438,HerbaceousVegetation_2293.jpg,patch88,2,16439,1.003,38515,1.1674,False,,3
7438,HerbaceousVegetation_2293.jpg,patch88,3,38515,0.9591,27607,0.8732,False,2,
7438,HerbaceousVegetation_2293.jpg,patch88,4,30476,0.8021,34321,0.7462,False,,5
7438,HerbaceousVegetation_2293.jpg,patch88,5,34321,0.7446,29095,0.7425,False,4,
7439,HerbaceousVegetation_2294.jpg,global,1,2099,20.2715,2099,20.257,True,1,1
7439,HerbaceousVegetation_2294.jpg,global,2,38459,20.0128,38459,20.1141,True,2,2
7439,HerbaceousVegetation_2294.jpg,global,3,4594,15.9911,4594,15.6878,True,3,3
7439,HerbaceousVegetation_2294.jpg,global,4,41801,11.9539,41801,12.3702,True,4,4
7439,HerbaceousVegetation_2294.jpg,global,5,33331,8.5278,33331,8.437,True,5,5
7439,HerbaceousVegetation_2294.jpg,patch88,1,38515,1.0486,38515,1.1782,True,1,1
7439,HerbaceousVegetation_2294.jpg,patch88,2,45888,0.9321,26005,0.9402,False,,
7439,HerbaceousVegetation_2294.jpg,patch88,3,34321,0.8978,25790,0.8715,False,5,
7439,HerbaceousVegetation_2294.jpg,patch88,4,16632,0.7387,33783,0.7013,False,,
7439,HerbaceousVegetation_2294.jpg,patch88,5,26583,0.725,34321,0.688,False,,3
7440,HerbaceousVegetation_2295.jpg,global,1,2099,23.9462,2099,24.3814,True,1,1
7440,HerbaceousVegetation_2295.jpg,global,2,38459,23.0762,38459,23.49,True,2,2
7440,HerbaceousVegetation_2295.jpg,global,3,4594,18.4165,4594,18.5153,True,3,3
7440,HerbaceousVegetation_2295.jpg,global,4,41801,16.0255,41801,16.9238,True,4,4
7440,HerbaceousVegetation_2295.jpg,global,5,33331,10.0608,33331,10.2096,True,5,5
7440,HerbaceousVegetation_2295.jpg,patch88,1,20254,1.2507,9889,1.3983,False,,
7440,HerbaceousVegetation_2295.jpg,patch88,2,33513,1.0354,38515,1.2767,False,,
7440,HerbaceousVegetation_2295.jpg,patch88,3,25790,0.791,25790,1.1309,True,3,3
7440,HerbaceousVegetation_2295.jpg,patch88,4,26637,0.7514,7556,0.8027,False,,
7440,HerbaceousVegetation_2295.jpg,patch88,5,27133,0.7251,34321,0.6912,False,,
7441,HerbaceousVegetation_2296.jpg,global,1,38459,18.8841,38459,19.6247,True,1,1
7441,HerbaceousVegetation_2296.jpg,global,2,2099,18.6275,2099,19.4198,True,2,2
7441,HerbaceousVegetation_2296.jpg,global,3,4594,13.9538,4594,14.4346,True,3,3
7441,HerbaceousVegetation_2296.jpg,global,4,41801,10.7891,41801,11.7049,True,4,4
7441,HerbaceousVegetation_2296.jpg,global,5,33331,7.8502,33331,8.2236,True,5,5
7441,HerbaceousVegetation_2296.jpg,patch88,1,25790,1.331,38515,1.1827,False,2,2
7441,HerbaceousVegetation_2296.jpg,patch88,2,38515,0.9832,25790,1.1373,False,1,1
7441,HerbaceousVegetation_2296.jpg,patch88,3,16770,0.9205,27607,0.8729,False,,4
7441,HerbaceousVegetation_2296.jpg,patch88,4,27607,0.877,3301,0.7782,False,3,5
7441,HerbaceousVegetation_2296.jpg,patch88,5,3301,0.824,21836,0.687,False,4,
7442,HerbaceousVegetation_2297.jpg,global,1,2099,21.0345,2099,22.1249,True,1,1
7442,HerbaceousVegetation_2297.jpg,global,2,38459,20.7432,38459,21.6804,True,2,2
7442,HerbaceousVegetation_2297.jpg,global,3,4594,16.4775,4594,17.0783,True,3,3
7442,HerbaceousVegetation_2297.jpg,global,4,41801,13.5772,41801,14.7933,True,4,4
7442,HerbaceousVegetation_2297.jpg,global,5,33331,8.7504,33331,9.0865,True,5,5
7442,HerbaceousVegetation_2297.jpg,patch88,1,8985,2.5652,38515,1.6825,False,3,2
7442,HerbaceousVegetation_2297.jpg,patch88,2,38515,1.4936,25855,1.6677,False,1,4
7442,HerbaceousVegetation_2297.jpg,patch88,3,26193,1.4335,8985,1.3426,False,,1
7442,HerbaceousVegetation_2297.jpg,patch88,4,25855,1.2964,45271,0.976,False,2,
7442,HerbaceousVegetation_2297.jpg,patch88,5,40623,1.2333,47028,0.8845,False,,
7443,HerbaceousVegetation_2298.jpg,global,1,38459,19.7066,2099,21.205,False,2,2
7443,HerbaceousVegetation_2298.jpg,global,2,2099,19.5507,38459,21.0347,False,1,1
7443,HerbaceousVegetation_2298.jpg,global,3,4594,14.7117,4594,15.974,True,3,3
7443,HerbaceousVegetation_2298.jpg,global,4,41801,11.5092,41801,13.305,True,4,4
7443,HerbaceousVegetation_2298.jpg,global,5,33331,8.5338,33331,8.866,True,5,5
7443,HerbaceousVegetation_2298.jpg,patch88,1,12366,1.3759,31131,1.4287,False,,
7443,HerbaceousVegetation_2298.jpg,patch88,2,16308,1.214,1915,1.3995,False,,
7443,HerbaceousVegetation_2298.jpg,patch88,3,9305,1.2116,38515,1.2021,False,,5
7443,HerbaceousVegetation_2298.jpg,patch88,4,24269,1.1357,41098,1.1841,False,,
7443,HerbaceousVegetation_2298.jpg,patch88,5,38515,0.9732,25790,1.096,False,3,
7444,HerbaceousVegetation_2299.jpg,global,1,2099,20.6022,2099,21.1099,True,1,1
7444,HerbaceousVegetation_2299.jpg,global,2,38459,20.4096,38459,20.7333,True,2,2
7444,HerbaceousVegetation_2299.jpg,global,3,4594,15.865,4594,16.1015,True,3,3
7444,HerbaceousVegetation_2299.jpg,global,4,41801,12.4724,41801,13.5606,True,4,4
7444,HerbaceousVegetation_2299.jpg,global,5,33331,8.8296,33331,8.5825,True,5,5
7444,HerbaceousVegetation_2299.jpg,patch88,1,17023,0.9883,25916,1.3516,False,,4
7444,HerbaceousVegetation_2299.jpg,patch88,2,38515,0.9444,38515,1.0697,True,2,2
7444,HerbaceousVegetation_2299.jpg,patch88,3,14609,0.7151,5336,0.9426,False,,
7444,HerbaceousVegetation_2299.jpg,patch88,4,25916,0.6461,22475,0.8179,False,1,
7444,HerbaceousVegetation_2299.jpg,patch88,5,13900,0.6101,25790,0.7779,False,,
7445,HerbaceousVegetation_23.jpg,global,1,38459,16.0888,38459,17.6037,True,1,1
7445,HerbaceousVegetation_23.jpg,global,2,2099,15.0432,2099,16.8045,True,2,2
7445,HerbaceousVegetation_23.jpg,global,3,4594,10.7433,4594,11.723,True,3,3
7445,HerbaceousVegetation_23.jpg,global,4,133,7.2916,41801,8.5227,False,,
7445,HerbaceousVegetation_23.jpg,global,5,39589,7.1204,33331,7.1824,False,,
7445,HerbaceousVegetation_23.jpg,patch88,1,25790,1.7642,38515,1.2,False,2,3
7445,HerbaceousVegetation_23.jpg,patch88,2,22829,1.4426,25790,1.1386,False,,1
7445,HerbaceousVegetation_23.jpg,patch88,3,38515,1.2255,13177,0.9951,False,1,
7445,HerbaceousVegetation_23.jpg,patch88,4,36037,1.0197,26637,0.9563,False,,
7445,HerbaceousVegetation_23.jpg,patch88,5,16770,0.978,21540,0.8333,False,,
7446,HerbaceousVegetation_230.jpg,global,1,38459,19.2794,38459,19.9368,True,1,1
7446,HerbaceousVegetation_230.jpg,global,2,2099,19.0238,2099,19.8608,True,2,2
7446,HerbaceousVegetation_230.jpg,global,3,4594,14.233,4594,14.9088,True,3,3
7446,HerbaceousVegetation_230.jpg,global,4,41801,10.9465,41801,12.2002,True,4,4
7446,HerbaceousVegetation_230.jpg,global,5,33331,8.2025,33331,8.1949,True,5,5
7446,HerbaceousVegetation_230.jpg,patch88,1,31040,1.29,25917,1.345,False,,
7446,HerbaceousVegetation_230.jpg,patch88,2,25790,1.0234,25790,1.2232,True,2,2
7446,HerbaceousVegetation_230.jpg,patch88,3,38515,0.9553,32328,0.9602,False,4,
7446,HerbaceousVegetation_230.jpg,patch88,4,11242,0.818,38515,0.902,False,,3
7446,HerbaceousVegetation_230.jpg,patch88,5,34321,0.795,7556,0.8977,False,,
7447,HerbaceousVegetation_2300.jpg,global,1,2099,19.8797,2099,19.7318,True,1,1
7447,HerbaceousVegetation_2300.jpg,global,2,38459,19.5645,38459,19.4286,True,2,2
7447,HerbaceousVegetation_2300.jpg,global,3,4594,15.8355,4594,15.2364,True,3,3
7447,HerbaceousVegetation_2300.jpg,global,4,41801,12.0707,41801,12.1943,True,4,4
7447,HerbaceousVegetation_2300.jpg,global,5,33331,8.3304,33331,8.1086,True,5,5
7447,HerbaceousVegetation_2300.jpg,patch88,1,38515,1.2576,8985,1.8728,False,4,
7447,HerbaceousVegetation_2300.jpg,patch88,2,14493,1.1075,39090,1.6055,False,,
7447,HerbaceousVegetation_2300.jpg,patch88,3,18934,1.054,25790,1.1551,False,,4
7447,HerbaceousVegetation_2300.jpg,patch88,4,25790,1.0094,38515,1.1326,False,3,1
7447,HerbaceousVegetation_2300.jpg,patch88,5,35322,0.7561,35322,0.9828,True,5,5
7448,HerbaceousVegetation_2301.jpg,global,1,2099,20.4174,2099,21.5632,True,1,1
7448,HerbaceousVegetation_2301.jpg,global,2,38459,20.3194,38459,21.2252,True,2,2
7448,HerbaceousVegetation_2301.jpg,global,3,4594,15.3377,4594,16.2097,True,3,3
7448,HerbaceousVegetation_2301.jpg,global,4,41801,12.5252,41801,13.8072,True,4,4
7448,HerbaceousVegetation_2301.jpg,global,5,33331,8.5306,33331,8.8159,True,5,5
7448,HerbaceousVegetation_2301.jpg,patch88,1,34782,2.1453,8985,1.2192,False,,
7448,HerbaceousVegetation_2301.jpg,patch88,2,35322,0.9824,25790,1.0774,False,,
7448,HerbaceousVegetation_2301.jpg,patch88,3,38515,0.9632,38515,1.0167,True,3,3
7448,HerbaceousVegetation_2301.jpg,patch88,4,12834,0.8409,3301,0.7301,False,,
7448,HerbaceousVegetation_2301.jpg,patch88,5,27607,0.8354,27607,0.7176,True,5,5
7449,HerbaceousVegetation_2302.jpg,global,1,2099,22.1902,2099,22.3891,True,1,1
7449,HerbaceousVegetation_2302.jpg,global,2,38459,21.7983,38459,21.944,True,2,2
7449,HerbaceousVegetation_2302.jpg,global,3,4594,16.9406,4594,17.1894,True,3,3
7449,HerbaceousVegetation_2302.jpg,global,4,41801,14.286,41801,14.8686,True,4,4
7449,HerbaceousVegetation_2302.jpg,global,5,33331,9.5017,33331,9.3949,True,5,5
7449,HerbaceousVegetation_2302.jpg,patch88,1,38459,6.9138,38515,1.6103,False,,
7449,HerbaceousVegetation_2302.jpg,patch88,2,133,5.8286,25790,1.1611,False,,
7449,HerbaceousVegetation_2302.jpg,patch88,3,3874,5.6831,34321,0.8028,False,,
7449,HerbaceousVegetation_2302.jpg,patch88,4,15485,5.3448,29095,0.7866,False,,
7449,HerbaceousVegetation_2302.jpg,patch88,5,39589,5.17,21836,0.687,False,,
7450,HerbaceousVegetation_2303.jpg,global,1,2099,20.1923,2099,21.3199,True,1,1
7450,HerbaceousVegetation_2303.jpg,global,2,38459,19.9434,38459,20.8737,True,2,2
7450,HerbaceousVegetation_2303.jpg,global,3,4594,15.4002,4594,15.9968,True,3,3
7450,HerbaceousVegetation_2303.jpg,global,4,41801,12.234,41801,13.4792,True,4,4
7450,HerbaceousVegetation_2303.jpg,global,5,33331,8.4195,33331,8.8044,True,5,5
7450,HerbaceousVegetation_2303.jpg,patch88,1,19358,1.2334,45159,2.7075,False,,
7450,HerbaceousVegetation_2303.jpg,patch88,2,38515,0.9615,38515,1.2164,True,2,2
7450,HerbaceousVegetation_2303.jpg,patch88,3,36131,0.885,9439,1.0614,False,5,
7450,HerbaceousVegetation_2303.jpg,patch88,4,42219,0.8466,25790,0.8164,False,,
7450,HerbaceousVegetation_2303.jpg,patch88,5,29767,0.7438,36131,0.7725,False,,3
7451,HerbaceousVegetation_2304.jpg,global,1,2099,20.2332,2099,20.4243,True,1,1
7451,HerbaceousVegetation_2304.jpg,global,2,38459,19.9508,38459,19.9386,True,2,2
7451,HerbaceousVegetation_2304.jpg,global,3,4594,15.8535,4594,15.6525,True,3,3
7451,HerbaceousVegetation_2304.jpg,global,4,41801,12.3496,41801,12.9692,True,4,4
7451,HerbaceousVegetation_2304.jpg,global,5,33331,8.4293,33331,7.9951,True,5,5
7451,HerbaceousVegetation_2304.jpg,patch88,1,38515,1.0927,1915,1.2427,False,2,
7451,HerbaceousVegetation_2304.jpg,patch88,2,16439,0.8818,38515,1.1993,False,4,1
7451,HerbaceousVegetation_2304.jpg,patch88,3,25790,0.728,25790,1.0523,True,3,3
7451,HerbaceousVegetation_2304.jpg,patch88,4,1946,0.7019,16439,0.8317,False,,2
7451,HerbaceousVegetation_2304.jpg,patch88,5,34321,0.6874,27607,0.7126,False,,
7452,HerbaceousVegetation_2305.jpg,global,1,2099,20.5979,2099,21.7912,True,1,1
7452,HerbaceousVegetation_2305.jpg,global,2,38459,20.5109,38459,21.5698,True,2,2
7452,HerbaceousVegetation_2305.jpg,global,3,4594,15.8979,4594,16.6833,True,3,3
7452,HerbaceousVegetation_2305.jpg,global,4,41801,12.2428,41801,13.5305,True,4,4
7452,HerbaceousVegetation_2305.jpg,global,5,33331,8.7244,33331,9.2449,True,5,5
7452,HerbaceousVegetation_2305.jpg,patch88,1,287,1.0404,38515,0.9657,False,,2
7452,HerbaceousVegetation_2305.jpg,patch88,2,38515,0.9755,38726,0.8327,False,1,
7452,HerbaceousVegetation_2305.jpg,patch88,3,45888,0.7692,25790,0.5746,False,,
7452,HerbaceousVegetation_2305.jpg,patch88,4,34321,0.7042,3301,0.5661,False,,5
7452,HerbaceousVegetation_2305.jpg,patch88,5,3301,0.6277,36126,0.495,False,4,
7453,HerbaceousVegetation_2306.jpg,global,1,2099,21.6154,2099,22.6641,True,1,1
7453,HerbaceousVegetation_2306.jpg,global,2,38459,21.3375,38459,22.2901,True,2,2
7453,HerbaceousVegetation_2306.jpg,global,3,4594,16.1119,4594,16.9536,True,3,3
7453,HerbaceousVegetation_2306.jpg,global,4,41801,13.9911,41801,15.014,True,4,4
7453,HerbaceousVegetation_2306.jpg,global,5,33331,9.2812,33331,9.6795,True,5,5
7453,HerbaceousVegetation_2306.jpg,patch88,1,38515,1.14,25790,1.0534,False,2,4
7453,HerbaceousVegetation_2306.jpg,patch88,2,34321,0.9817,38515,0.9662,False,3,1
7453,HerbaceousVegetation_2306.jpg,patch88,3,29095,0.8838,34321,0.5995,False,5,2
7453,HerbaceousVegetation_2306.jpg,patch88,4,25790,0.7541,3301,0.5492,False,1,
7453,HerbaceousVegetation_2306.jpg,patch88,5,36131,0.7489,29095,0.5486,False,,3
7454,HerbaceousVegetation_2307.jpg,global,1,2099,20.0724,2099,21.4412,True,1,1
7454,HerbaceousVegetation_2307.jpg,global,2,38459,19.8514,38459,20.9269,True,2,2
7454,HerbaceousVegetation_2307.jpg,global,3,4594,15.28,4594,16.3612,True,3,3
7454,HerbaceousVegetation_2307.jpg,global,4,41801,12.6597,41801,13.9821,True,4,4
7454,HerbaceousVegetation_2307.jpg,global,5,33331,8.2393,33331,8.5752,True,5,5
7454,HerbaceousVegetation_2307.jpg,patch88,1,38515,1.4185,27337,1.6283,False,2,
7454,HerbaceousVegetation_2307.jpg,patch88,2,25790,1.3636,38515,1.4288,False,3,1
7454,HerbaceousVegetation_2307.jpg,patch88,3,48340,1.1283,25790,1.3971,False,,2
7454,HerbaceousVegetation_2307.jpg,patch88,4,14810,0.9516,34321,0.9708,False,,
7454,HerbaceousVegetation_2307.jpg,patch88,5,25702,0.942,8941,0.868,False,,
7455,HerbaceousVegetation_2308.jpg,global,1,38459,19.436,38459,20.849,True,1,1
7455,HerbaceousVegetation_2308.jpg,global,2,2099,19.0395,2099,20.7268,True,2,2
7455,HerbaceousVegetation_2308.jpg,global,3,4594,13.9335,4594,15.1443,True,3,3
7455,HerbaceousVegetation_2308.jpg,global,4,41801,11.0152,41801,12.6956,True,4,4
7455,HerbaceousVegetation_2308.jpg,global,5,33331,8.2232,33331,8.7653,True,5,5
7455,HerbaceousVegetation_2308.jpg,patch88,1,38515,1.1642,38515,1.3993,True,1,1
7455,HerbaceousVegetation_2308.jpg,patch88,2,25790,1.0113,1527,1.0183,False,3,
7455,HerbaceousVegetation_2308.jpg,patch88,3,14296,0.8314,25790,0.9454,False,,2
7455,HerbaceousVegetation_2308.jpg,patch88,4,48300,0.8244,40545,0.9109,False,,
7455,HerbaceousVegetation_2308.jpg,patch88,5,34321,0.7502,34321,0.8928,True,5,5
7456,HerbaceousVegetation_2309.jpg,global,1,38459,19.795,2099,20.3715,False,2,2
7456,HerbaceousVegetation_2309.jpg,global,2,2099,19.7689,38459,20.3503,False,1,1
7456,HerbaceousVegetation_2309.jpg,global,3,4594,15.2566,4594,15.6107,True,3,3
7456,HerbaceousVegetation_2309.jpg,global,4,41801,12.1527,41801,12.6057,True,4,4
7456,HerbaceousVegetation_2309.jpg,global,5,33331,8.2035,33331,8.4184,True,5,5
7456,HerbaceousVegetation_2309.jpg,patch88,1,38515,1.5525,38515,1.5815,True,1,1
7456,HerbaceousVegetation_2309.jpg,patch88,2,25790,1.1001,25790,1.1294,True,2,2
7456,HerbaceousVegetation_2309.jpg,patch88,3,34321,0.7938,25702,0.8461,False,,
7456,HerbaceousVegetation_2309.jpg,patch88,4,33240,0.706,36131,0.7706,False,,
7456,HerbaceousVegetation_2309.jpg,patch88,5,22895,0.6794,36782,0.6744,False,,
7457,HerbaceousVegetation_231.jpg,global,1,2099,21.4349,2099,21.7801,True,1,1
7457,HerbaceousVegetation_231.jpg,global,2,38459,20.9693,38459,21.419,True,2,2
7457,HerbaceousVegetation_231.jpg,global,3,4594,16.8376,4594,16.3476,True,3,3
7457,HerbaceousVegetation_231.jpg,global,4,41801,13.7323,41801,13.7843,True,4,4
7457,HerbaceousVegetation_231.jpg,global,5,33331,8.7467,33331,8.9585,True,5,5
7457,HerbaceousVegetation_231.jpg,patch88,1,25790,1.2294,38515,1.1453,False,2,
7457,HerbaceousVegetation_231.jpg,patch88,2,16770,1.0106,25790,1.0559,False,,1
7457,HerbaceousVegetation_231.jpg,patch88,3,15358,0.9789,34321,0.9994,False,,
7457,HerbaceousVegetation_231.jpg,patch88,4,46901,0.7331,32698,0.8855,False,,
7457,HerbaceousVegetation_231.jpg,patch88,5,14809,0.7072,48862,0.747,False,,
7458,HerbaceousVegetation_2310.jpg,global,1,38459,19.2815,38459,19.7813,True,1,1
7458,HerbaceousVegetation_2310.jpg,global,2,2099,18.8122,2099,19.48,True,2,2
7458,HerbaceousVegetation_2310.jpg,global,3,4594,13.637,4594,14.1093,True,3,3
7458,HerbaceousVegetation_2310.jpg,global,4,41801,10.7792,41801,11.5754,True,4,4
7458,HerbaceousVegetation_2310.jpg,global,5,33331,8.4192,33331,8.4323,True,5,5
7458,HerbaceousVegetation_2310.jpg,patch88,1,38515,1.6873,25790,1.5229,False,2,2
7458,HerbaceousVegetation_2310.jpg,patch88,2,25790,1.5741,38515,1.5202,False,1,1
7458,HerbaceousVegetation_2310.jpg,patch88,3,45770,1.1817,735,0.9257,False,,
7458,HerbaceousVegetation_2310.jpg,patch88,4,34321,0.973,29095,0.8691,False,,
7458,HerbaceousVegetation_2310.jpg,patch88,5,48862,0.9604,36131,0.8001,False,,
7459,HerbaceousVegetation_2311.jpg,global,1,2099,21.2972,2099,21.4533,True,1,1
7459,HerbaceousVegetation_2311.jpg,global,2,38459,20.8859,38459,20.9636,True,2,2
7459,HerbaceousVegetation_2311.jpg,global,3,4594,16.4334,4594,16.4547,True,3,3
7459,HerbaceousVegetation_2311.jpg,global,4,41801,13.3331,41801,13.845,True,4,4
7459,HerbaceousVegetation_2311.jpg,global,5,33331,8.7532,33331,8.6432,True,5,5
7459,HerbaceousVegetation_2311.jpg,patch88,1,38515,1.5988,25790,1.5695,False,2,2
7459,HerbaceousVegetation_2311.jpg,patch88,2,25790,1.3937,38515,1.3191,False,1,1
7459,HerbaceousVegetation_2311.jpg,patch88,3,26005,1.1795,5076,0.9434,False,,4
7459,HerbaceousVegetation_2311.jpg,patch88,4,5076,0.9909,34321,0.9236,False,3,
7459,HerbaceousVegetation_2311.jpg,patch88,5,22829,0.9403,40545,0.8868,False,,
7460,HerbaceousVegetation_2312.jpg,global,1,2099,21.4811,2099,21.9394,True,1,1
7460,HerbaceousVegetation_2312.jpg,global,2,38459,20.8734,38459,21.467,True,2,2
7460,HerbaceousVegetation_2312.jpg,global,3,4594,16.9669,4594,16.6551,True,3,3
7460,HerbaceousVegetation_2312.jpg,global,4,41801,14.0787,41801,14.0831,True,4,4
7460,HerbaceousVegetation_2312.jpg,global,5,33331,8.889,33331,9.3115,True,5,5
7460,HerbaceousVegetation_2312.jpg,patch88,1,38515,1.2164,38515,1.3851,True,1,1
7460,HerbaceousVegetation_2312.jpg,patch88,2,35593,0.9819,25790,1.2356,False,,
7460,HerbaceousVegetation_2312.jpg,patch88,3,34321,0.8409,34321,0.7966,True,3,3
7460,HerbaceousVegetation_2312.jpg,patch88,4,42219,0.8316,25831,0.7404,False,,
7460,HerbaceousVegetation_2312.jpg,patch88,5,9470,0.7959,23067,0.6552,False,,
7461,HerbaceousVegetation_2313.jpg,global,1,2099,20.0903,2099,20.6882,True,1,1
7461,HerbaceousVegetation_2313.jpg,global,2,38459,19.8604,38459,20.4424,True,2,2
7461,HerbaceousVegetation_2313.jpg,global,3,4594,15.5193,4594,15.6336,True,3,3
7461,HerbaceousVegetation_2313.jpg,global,4,41801,12.1127,41801,12.8115,True,4,4
7461,HerbaceousVegetation_2313.jpg,global,5,33331,8.295,33331,8.6037,True,5,5
7461,HerbaceousVegetation_2313.jpg,patch88,1,28751,1.1227,25790,0.8237,False,,3
7461,HerbaceousVegetation_2313.jpg,patch88,2,38515,0.9882,38515,0.7762,True,2,2
7461,HerbaceousVegetation_2313.jpg,patch88,3,25790,0.8918,33783,0.7471,False,1,
7461,HerbaceousVegetation_2313.jpg,patch88,4,3301,0.5949,32327,0.631,False,,
7461,HerbaceousVegetation_2313.jpg,patch88,5,46012,0.5606,27607,0.552,False,,
7462,HerbaceousVegetation_2314.jpg,global,1,38459,19.222,38459,18.5043,True,1,1
7462,HerbaceousVegetation_2314.jpg,global,2,2099,19.1999,2099,18.2981,True,2,2
7462,HerbaceousVegetation_2314.jpg,global,3,4594,14.3032,4594,13.482,True,3,3
7462,HerbaceousVegetation_2314.jpg,global,4,41801,11.3314,41801,10.6743,True,4,4
7462,HerbaceousVegetation_2314.jpg,global,5,33331,8.0573,33331,7.5088,True,5,5
7462,HerbaceousVegetation_2314.jpg,patch88,1,38515,1.0104,38515,1.2042,True,1,1
7462,HerbaceousVegetation_2314.jpg,patch88,2,37677,0.6876,39090,1.148,False,,
7462,HerbaceousVegetation_2314.jpg,patch88,3,37555,0.605,25790,1.0464,False,,5
7462,HerbaceousVegetation_2314.jpg,patch88,4,32657,0.5169,21540,0.6792,False,,
7462,HerbaceousVegetation_2314.jpg,patch88,5,25790,0.4902,25842,0.6121,False,3,
7463,HerbaceousVegetation_2315.jpg,global,1,2099,21.6518,2099,23.3563,True,1,1
7463,HerbaceousVegetation_2315.jpg,global,2,38459,20.8808,38459,22.5527,True,2,2
7463,HerbaceousVegetation_2315.jpg,global,3,4594,16.8896,4594,17.3868,True,3,3
7463,HerbaceousVegetation_2315.jpg,global,4,41801,14.4644,41801,15.6336,True,4,4
7463,HerbaceousVegetation_2315.jpg,global,5,33331,8.8634,33331,9.8163,True,5,5
7463,HerbaceousVegetation_2315.jpg,patch88,1,38515,1.0132,38515,1.4847,True,1,1
7463,HerbaceousVegetation_2315.jpg,patch88,2,45751,0.9742,25790,1.4407,False,,3
7463,HerbaceousVegetation_2315.jpg,patch88,3,25790,0.8474,45159,0.9965,False,2,4
7463,HerbaceousVegetation_2315.jpg,patch88,4,45159,0.6788,25398,0.8477,False,3,
7463,HerbaceousVegetation_2315.jpg,patch88,5,25702,0.5527,40749,0.7636,False,,
7464,HerbaceousVegetation_2316.jpg,global,1,2099,22.8961,2099,22.2955,True,1,1
7464,HerbaceousVegetation_2316.jpg,global,2,38459,21.975,38459,21.6942,True,2,2
7464,HerbaceousVegetation_2316.jpg,global,3,4594,18.3295,4594,17.45,True,3,3
7464,HerbaceousVegetation_2316.jpg,global,4,41801,15.2177,41801,14.4698,True,4,4
7464,HerbaceousVegetation_2316.jpg,global,5,33331,9.1795,33331,9.2196,True,5,5
7464,HerbaceousVegetation_2316.jpg,patch88,1,38515,1.2403,25916,1.5448,False,2,
7464,HerbaceousVegetation_2316.jpg,patch88,2,25790,1.1764,38515,1.4126,False,3,1
7464,HerbaceousVegetation_2316.jpg,patch88,3,7444,1.1763,25790,1.213,False,,2
7464,HerbaceousVegetation_2316.jpg,patch88,4,21553,0.9407,34321,0.8617,False,,5
7464,HerbaceousVegetation_2316.jpg,patch88,5,34321,0.84,1915,0.7678,False,4,
7465,HerbaceousVegetation_2317.jpg,global,1,2099,22.2242,2099,23.5301,True,1,1
7465,HerbaceousVegetation_2317.jpg,global,2,38459,21.6789,38459,22.916,True,2,2
7465,HerbaceousVegetation_2317.jpg,global,3,4594,17.0336,4594,17.5048,True,3,3
7465,HerbaceousVegetation_2317.jpg,global,4,41801,14.5558,41801,15.4745,True,4,4
7465,HerbaceousVegetation_2317.jpg,global,5,33331,9.419,33331,10.1538,True,5,5
7465,HerbaceousVegetation_2317.jpg,patch88,1,8403,3.7499,25790,1.1534,False,,4
7465,HerbaceousVegetation_2317.jpg,patch88,2,39589,3.1006,38515,1.1284,False,,
7465,HerbaceousVegetation_2317.jpg,patch88,3,16094,1.5578,47070,0.8449,False,,
7465,HerbaceousVegetation_2317.jpg,patch88,4,25790,0.9946,34321,0.815,False,1,
