image_idx,image_name,level,rank,base_neuron,base_act,lora_neuron,lora_act,match,base_neuron_in_lora_rank,lora_neuron_in_base_rank
4415,img_004415_label2,patch88,3,34321,0.9623,34321,1.1429,True,3,3
4415,img_004415_label2,patch88,4,26055,0.7492,44270,0.9127,False,,
4415,img_004415_label2,patch88,5,14665,0.6736,14809,0.7557,False,,
4416,img_004416_label1,global,1,2099,18.4416,2099,19.3833,True,1,1
4416,img_004416_label1,global,2,38459,18.3177,38459,19.0866,True,2,2
4416,img_004416_label1,global,3,4594,14.834,4594,15.4401,True,3,3
4416,img_004416_label1,global,4,41801,9.9453,41801,10.7096,True,4,4
4416,img_004416_label1,global,5,133,7.8578,133,7.8409,True,5,5
4416,img_004416_label1,patch88,1,25790,1.2763,25790,1.1598,True,1,1
4416,img_004416_label1,patch88,2,14809,0.8798,38515,1.0707,False,3,3
4416,img_004416_label1,patch88,3,38515,0.8326,14809,0.7279,False,2,2
4416,img_004416_label1,patch88,4,4559,0.823,27607,0.7248,False,,
4416,img_004416_label1,patch88,5,9264,0.801,34321,0.6779,False,,
4417,img_004417_label8,global,1,2099,21.5151,38459,21.151,False,2,2
4417,img_004417_label8,global,2,38459,21.203,2099,21.1341,False,1,1
4417,img_004417_label8,global,3,4594,16.3365,4594,15.6859,True,3,3
4417,img_004417_label8,global,4,41801,13.4498,41801,13.0076,True,4,4
4417,img_004417_label8,global,5,33331,8.9016,33331,8.84,True,5,5
4417,img_004417_label8,patch88,1,41963,1.5441,38515,1.9374,False,,4
4417,img_004417_label8,patch88,2,10552,1.4803,25790,1.1522,False,,5
4417,img_004417_label8,patch88,3,41006,1.0777,34321,0.9627,False,,
4417,img_004417_label8,patch88,4,38515,1.0706,27607,0.9041,False,1,
4417,img_004417_label8,patch88,5,25790,0.8058,25702,0.8234,False,2,
4418,img_004418_label1,global,1,38459,18.826,38459,18.9869,True,1,1
4418,img_004418_label1,global,2,2099,18.7091,2099,18.8355,True,2,2
4418,img_004418_label1,global,3,4594,14.5171,4594,14.5444,True,3,3
4418,img_004418_label1,global,4,41801,10.556,41801,10.4098,True,4,4
4418,img_004418_label1,global,5,33331,7.7095,33331,7.9065,True,5,5
4418,img_004418_label1,patch88,1,25790,2.0051,25790,1.2085,True,1,1
4418,img_004418_label1,patch88,2,15358,1.5547,34321,1.0596,False,,
4418,img_004418_label1,patch88,3,38515,1.0265,29721,1.0353,False,4,
4418,img_004418_label1,patch88,4,27607,0.9379,38515,0.7333,False,,3
4418,img_004418_label1,patch88,5,13754,0.9346,27184,0.6878,False,,
4419,img_004419_label4,global,1,38459,17.9836,38459,16.538,True,1,1
4419,img_004419_label4,global,2,2099,17.5813,2099,15.9775,True,2,2
4419,img_004419_label4,global,3,4594,13.1749,4594,11.5311,True,3,3
4419,img_004419_label4,global,4,41801,9.3785,41801,8.305,True,4,4
4419,img_004419_label4,global,5,33331,7.5008,33331,6.7327,True,5,5
4419,img_004419_label4,patch88,1,9889,1.2471,38515,1.5289,False,,2
4419,img_004419_label4,patch88,2,38515,1.2074,25790,1.0557,False,1,3
4419,img_004419_label4,patch88,3,25790,0.9793,34321,1.0425,False,2,5
4419,img_004419_label4,patch88,4,27607,0.886,34605,0.7027,False,,
4419,img_004419_label4,patch88,5,34321,0.7955,29767,0.688,False,3,
4420,img_004420_label2,global,1,2099,19.3259,38459,18.7011,False,2,2
4420,img_004420_label2,global,2,38459,19.1962,2099,18.5055,False,1,1
4420,img_004420_label2,global,3,4594,14.6579,4594,13.9187,True,3,3
4420,img_004420_label2,global,4,41801,11.2857,41801,10.352,True,4,4
4420,img_004420_label2,global,5,33331,7.8872,33331,7.5284,True,5,5
4420,img_004420_label2,patch88,1,25790,1.2821,38515,1.6541,False,2,2
4420,img_004420_label2,patch88,2,38515,1.0928,25790,1.2682,False,1,1
4420,img_004420_label2,patch88,3,34321,0.8679,34321,1.1604,True,3,3
4420,img_004420_label2,patch88,4,19344,0.64,40545,0.8242,False,,
4420,img_004420_label2,patch88,5,25702,0.58,25702,0.7767,True,5,5
4421,img_004421_label5,global,1,38459,17.7763,38459,19.4529,True,1,1
4421,img_004421_label5,global,2,2099,17.1207,2099,18.8838,True,2,2
4421,img_004421_label5,global,3,4594,12.2782,4594,13.6384,True,3,3
4421,img_004421_label5,global,4,41801,8.7282,41801,10.437,True,4,4
4421,img_004421_label5,global,5,33331,7.4266,33331,8.1174,True,5,5
4421,img_004421_label5,patch88,1,38515,1.3232,38515,1.6492,True,1,1
4421,img_004421_label5,patch88,2,34321,0.9302,25790,1.0291,False,3,3
4421,img_004421_label5,patch88,3,25790,0.8873,34321,0.9676,False,2,2
4421,img_004421_label5,patch88,4,19344,0.7156,25702,0.8026,False,,
4421,img_004421_label5,patch88,5,29767,0.6813,19999,0.7766,False,,
4422,img_004422_label4,global,1,2099,20.5685,2099,20.2318,True,1,1
4422,img_004422_label4,global,2,38459,20.3728,38459,20.187,True,2,2
4422,img_004422_label4,global,3,4594,15.6097,4594,14.8644,True,3,3
4422,img_004422_label4,global,4,41801,12.1154,41801,11.7017,True,4,4
4422,img_004422_label4,global,5,33331,8.6669,33331,8.6187,True,5,5
4422,img_004422_label4,patch88,1,15358,1.6786,38515,1.3582,False,,
4422,img_004422_label4,patch88,2,25790,1.5602,34321,0.8895,False,3,
4422,img_004422_label4,patch88,3,16770,0.7998,25790,0.8531,False,,2
4422,img_004422_label4,patch88,4,14809,0.5586,36126,0.7987,False,,
4422,img_004422_label4,patch88,5,46901,0.5521,45147,0.7326,False,,
4423,img_004423_label1,global,1,38459,17.2773,2099,20.0331,False,2,2
4423,img_004423_label1,global,2,2099,16.9119,38459,19.8582,False,1,1
4423,img_004423_label1,global,3,4594,13.0266,4594,15.5891,True,3,3
4423,img_004423_label1,global,4,41801,8.7245,41801,11.4591,True,4,4
4423,img_004423_label1,global,5,133,7.0866,33331,7.9581,False,,
4423,img_004423_label1,patch88,1,38515,0.8373,38515,1.0778,True,1,1
4423,img_004423_label1,patch88,2,34321,0.8282,48172,0.8132,False,3,
4423,img_004423_label1,patch88,3,607,0.6704,34321,0.7475,False,,2
4423,img_004423_label1,patch88,4,25790,0.6582,42628,0.6956,False,,
4423,img_004423_label1,patch88,5,7091,0.5852,29767,0.6235,False,,
4424,img_004424_label3,global,1,38459,16.6788,38459,18.4647,True,1,1
4424,img_004424_label3,global,2,2099,15.9119,2099,17.964,True,2,2
4424,img_004424_label3,global,3,4594,11.0811,4594,12.7397,True,3,3
4424,img_004424_label3,global,4,41801,7.8673,41801,9.836,True,4,4
4424,img_004424_label3,global,5,133,7.3943,33331,7.3528,False,,
4424,img_004424_label3,patch88,1,38515,1.1184,38515,1.7236,True,1,1
4424,img_004424_label3,patch88,2,9470,0.7828,25790,1.0572,False,,
4424,img_004424_label3,patch88,3,22505,0.774,32567,0.8681,False,,
4424,img_004424_label3,patch88,4,14809,0.7072,16439,0.8209,False,,
4424,img_004424_label3,patch88,5,29095,0.614,25702,0.7624,False,,
4425,img_004425_label3,global,1,2099,19.6291,2099,20.8211,True,1,1
4425,img_004425_label3,global,2,38459,19.4756,38459,20.4579,True,2,2
4425,img_004425_label3,global,3,4594,14.5608,4594,15.7313,True,3,3
4425,img_004425_label3,global,4,41801,11.856,41801,13.1009,True,4,4
4425,img_004425_label3,global,5,33331,7.9432,33331,8.1149,True,5,5
4425,img_004425_label3,patch88,1,38515,1.159,38515,1.5865,True,1,1
4425,img_004425_label3,patch88,2,25790,0.8258,25790,1.009,True,2,2
4425,img_004425_label3,patch88,3,34321,0.7629,34321,0.9486,True,3,3
4425,img_004425_label3,patch88,4,21393,0.7529,25702,0.7545,False,,
4425,img_004425_label3,patch88,5,38168,0.5364,34151,0.6282,False,,
4426,img_004426_label1,global,1,2099,19.6835,2099,20.8652,True,1,1
4426,img_004426_label1,global,2,38459,19.3892,38459,20.4341,True,2,2
4426,img_004426_label1,global,3,4594,15.8433,4594,16.6794,True,3,3
4426,img_004426_label1,global,4,41801,11.3087,41801,12.185,True,4,4
4426,img_004426_label1,global,5,133,7.9766,33331,8.2596,False,,
4426,img_004426_label1,patch88,1,39589,7.0575,39589,6.8175,True,1,1
4426,img_004426_label1,patch88,2,133,6.9416,15485,5.9705,False,3,3
4426,img_004426_label1,patch88,3,15485,6.8762,133,5.7529,False,2,2
4426,img_004426_label1,patch88,4,3874,5.9256,8403,4.8672,False,5,5
4426,img_004426_label1,patch88,5,8403,4.2341,3874,4.8181,False,4,4
4427,img_004427_label6,global,1,2099,21.1218,2099,21.2906,True,1,1
4427,img_004427_label6,global,2,38459,20.8451,38459,21.2299,True,2,2
4427,img_004427_label6,global,3,4594,15.8961,4594,15.7506,True,3,3
4427,img_004427_label6,global,4,41801,12.976,41801,13.2766,True,4,4
4427,img_004427_label6,global,5,33331,8.7625,33331,8.7584,True,5,5
4427,img_004427_label6,patch88,1,38515,1.2416,38515,1.7665,True,1,1
4427,img_004427_label6,patch88,2,25790,1.1725,25790,1.7624,True,2,2
4427,img_004427_label6,patch88,3,13177,1.0235,34874,1.2142,False,,
4427,img_004427_label6,patch88,4,9889,0.7293,42219,1.0543,False,,
4427,img_004427_label6,patch88,5,14809,0.6819,14809,1.0262,True,5,5
4428,img_004428_label3,global,1,38459,18.4465,38459,20.291,True,1,1
4428,img_004428_label3,global,2,2099,17.9266,2099,20.2204,True,2,2
4428,img_004428_label3,global,3,4594,12.6797,4594,14.8733,True,3,3
4428,img_004428_label3,global,4,41801,9.4983,41801,12.0736,True,4,4
4428,img_004428_label3,global,5,33331,7.6156,33331,8.207,True,5,5
4428,img_004428_label3,patch88,1,12824,1.132,38515,1.5265,False,,2
4428,img_004428_label3,patch88,2,38515,1.0356,25790,1.1506,False,1,
4428,img_004428_label3,patch88,3,3538,0.7602,34321,0.9597,False,,
4428,img_004428_label3,patch88,4,26394,0.7261,25702,0.8841,False,,5
4428,img_004428_label3,patch88,5,25702,0.6426,29767,0.78,False,4,
4429,img_004429_label2,global,1,38459,18.2674,38459,19.2451,True,1,1
4429,img_004429_label2,global,2,2099,17.9181,2099,19.1867,True,2,2
4429,img_004429_label2,global,3,4594,13.1651,4594,14.3426,True,3,3
4429,img_004429_label2,global,4,41801,9.6023,41801,11.2625,True,4,4
4429,img_004429_label2,global,5,33331,7.4667,33331,7.6141,True,5,5
4429,img_004429_label2,patch88,1,39589,6.3339,38515,1.4346,False,,
4429,img_004429_label2,patch88,2,15485,5.8821,25790,1.0261,False,,
4429,img_004429_label2,patch88,3,133,5.5796,34321,0.8875,False,,
4429,img_004429_label2,patch88,4,3874,4.9547,9358,0.8384,False,,
4429,img_004429_label2,patch88,5,8403,3.9006,40545,0.7103,False,,
4430,img_004430_label2,global,1,2099,21.8909,2099,21.8566,True,1,1
4430,img_004430_label2,global,2,38459,21.1781,38459,21.1728,True,2,2
4430,img_004430_label2,global,3,4594,17.008,4594,16.9626,True,3,3
4430,img_004430_label2,global,4,41801,13.6455,41801,13.6991,True,4,4
4430,img_004430_label2,global,5,33331,8.6862,33331,8.5073,True,5,5
4430,img_004430_label2,patch88,1,29788,1.115,38515,1.632,False,,2
4430,img_004430_label2,patch88,2,38515,1.0824,34321,1.0894,False,1,
4430,img_004430_label2,patch88,3,25790,0.9117,25702,0.898,False,4,
4430,img_004430_label2,patch88,4,2103,0.7475,25790,0.8975,False,,3
4430,img_004430_label2,patch88,5,16439,0.7,32740,0.8612,False,,
4431,img_004431_label5,global,1,38459,18.0016,38459,18.8549,True,1,1
4431,img_004431_label5,global,2,2099,17.307,2099,18.2667,True,2,2
4431,img_004431_label5,global,3,4594,12.3618,4594,13.1019,True,3,3
4431,img_004431_label5,global,4,41801,8.7678,41801,9.7165,True,4,4
4431,img_004431_label5,global,5,33331,7.614,33331,8.0207,True,5,5
4431,img_004431_label5,patch88,1,39589,5.3877,39589,4.7629,True,1,1
4431,img_004431_label5,patch88,2,8403,5.1564,8403,4.3056,True,2,2
4431,img_004431_label5,patch88,3,15485,3.4144,15485,3.1247,True,3,3
4431,img_004431_label5,patch88,4,133,2.2784,133,2.3437,True,4,4
4431,img_004431_label5,patch88,5,3874,1.6038,3874,1.7695,True,5,5
4432,img_004432_label0,global,1,2099,21.1554,2099,21.4562,True,1,1
4432,img_004432_label0,global,2,38459,20.7116,38459,21.0006,True,2,2
4432,img_004432_label0,global,3,4594,16.7734,4594,16.8808,True,3,3
4432,img_004432_label0,global,4,41801,13.1237,41801,13.4547,True,4,4
4432,img_004432_label0,global,5,33331,8.726,33331,8.7146,True,5,5
4432,img_004432_label0,patch88,1,39589,6.3343,39589,5.447,True,1,1
4432,img_004432_label0,patch88,2,15485,5.3066,8403,4.4371,False,3,3
4432,img_004432_label0,patch88,3,8403,4.8425,15485,3.9889,False,2,2
4432,img_004432_label0,patch88,4,133,4.4833,133,3.0394,True,4,4
4432,img_004432_label0,patch88,5,3874,4.0674,3874,2.5847,True,5,5
4433,img_004433_label8,global,1,38459,17.6924,38459,19.7271,True,1,1
4433,img_004433_label8,global,2,2099,17.2385,2099,19.5095,True,2,2
4433,img_004433_label8,global,3,4594,12.3254,4594,14.2181,True,3,3
4433,img_004433_label8,global,4,41801,9.2661,41801,11.5404,True,4,4
4433,img_004433_label8,global,5,33331,7.5522,33331,8.4381,True,5,5
4433,img_004433_label8,patch88,1,38515,0.981,38515,1.6103,True,1,1
4433,img_004433_label8,patch88,2,25790,0.7047,34321,1.1321,False,5,4
4433,img_004433_label8,patch88,3,5984,0.5033,15554,0.904,False,,
4433,img_004433_label8,patch88,4,34321,0.4299,34491,0.882,False,2,
4433,img_004433_label8,patch88,5,29767,0.3841,25790,0.7987,False,,2
4434,img_004434_label4,global,1,38459,18.4603,38459,17.5567,True,1,1
4434,img_004434_label4,global,2,2099,18.2729,2099,16.9955,True,2,2
4434,img_004434_label4,global,3,4594,13.7184,4594,12.063,True,3,3
4434,img_004434_label4,global,4,41801,10.0509,41801,8.7098,True,4,4
4434,img_004434_label4,global,5,33331,7.8942,33331,7.2807,True,5,5
4434,img_004434_label4,patch88,1,38515,1.0608,38515,1.1592,True,1,1
4434,img_004434_label4,patch88,2,39239,0.8586,34321,0.6814,False,,4
4434,img_004434_label4,patch88,3,36126,0.6744,36126,0.6711,True,3,3
4434,img_004434_label4,patch88,4,34321,0.6657,34605,0.6344,False,2,
4434,img_004434_label4,patch88,5,14809,0.64,29767,0.5731,False,,
4435,img_004435_label8,global,1,2099,20.1459,2099,22.2849,True,1,1
4435,img_004435_label8,global,2,38459,20.0828,38459,21.9526,True,2,2
4435,img_004435_label8,global,3,4594,14.7432,4594,16.7857,True,3,3
4435,img_004435_label8,global,4,41801,12.0811,41801,14.2938,True,4,4
4435,img_004435_label8,global,5,33331,8.4595,33331,9.2641,True,5,5
4435,img_004435_label8,patch88,1,9889,1.1324,38515,1.6015,False,,2
4435,img_004435_label8,patch88,2,38515,1.0168,25790,1.1847,False,1,3
4435,img_004435_label8,patch88,3,25790,0.7334,25702,0.9293,False,2,
4435,img_004435_label8,patch88,4,23729,0.7022,34321,0.8319,False,,
4435,img_004435_label8,patch88,5,26055,0.697,43373,0.7964,False,,
4436,img_004436_label2,global,1,38459,18.9622,2099,19.4448,False,2,2
4436,img_004436_label2,global,2,2099,18.9447,38459,19.4354,False,1,1
4436,img_004436_label2,global,3,4594,13.9757,4594,14.4696,True,3,3
4436,img_004436_label2,global,4,41801,10.7668,41801,11.5144,True,4,4
4436,img_004436_label2,global,5,33331,7.7364,33331,7.6188,True,5,5
4436,img_004436_label2,patch88,1,38515,1.4764,38515,1.8762,True,1,1
4436,img_004436_label2,patch88,2,34321,0.9533,25790,1.3141,False,3,3
4436,img_004436_label2,patch88,3,25790,0.9454,34321,1.0433,False,2,2
4436,img_004436_label2,patch88,4,32567,0.9422,25702,0.7344,False,,
4436,img_004436_label2,patch88,5,14809,0.9114,27607,0.6733,False,,
4437,img_004437_label8,global,1,38459,19.2901,38459,19.591,True,1,1
4437,img_004437_label8,global,2,2099,19.0306,2099,19.1449,True,2,2
4437,img_004437_label8,global,3,4594,13.751,4594,13.8216,True,3,3
4437,img_004437_label8,global,4,41801,10.7761,41801,10.7774,True,4,4
4437,img_004437_label8,global,5,33331,8.2487,33331,8.5835,True,5,5
4437,img_004437_label8,patch88,1,38515,0.8856,38515,1.3338,True,1,1
4437,img_004437_label8,patch88,2,11714,0.6906,25790,1.0194,False,,5
4437,img_004437_label8,patch88,3,6328,0.6547,42219,0.8358,False,,
4437,img_004437_label8,patch88,4,35883,0.6305,34321,0.8106,False,,
4437,img_004437_label8,patch88,5,25790,0.5825,34605,0.7028,False,2,
4438,img_004438_label1,global,1,2099,18.2415,2099,18.288,True,1,1
4438,img_004438_label1,global,2,38459,18.1194,38459,18.2723,True,2,2
4438,img_004438_label1,global,3,4594,14.7309,4594,14.4967,True,3,3
4438,img_004438_label1,global,4,41801,10.0154,41801,9.7521,True,4,4
4438,img_004438_label1,global,5,133,8.0116,133,8.0074,True,5,5
4438,img_004438_label1,patch88,1,39589,7.7409,39589,6.7304,True,1,1
4438,img_004438_label1,patch88,2,8403,6.6212,8403,5.8758,True,2,2
4438,img_004438_label1,patch88,3,15485,6.1144,15485,5.0678,True,3,3
4438,img_004438_label1,patch88,4,133,5.1249,133,4.2026,True,4,4
4438,img_004438_label1,patch88,5,3874,3.8691,3874,2.9609,True,5,5
4439,img_004439_label5,global,1,38459,18.7734,38459,19.8887,True,1,1
4439,img_004439_label5,global,2,2099,18.3508,2099,19.4408,True,2,2
4439,img_004439_label5,global,3,4594,13.4012,4594,14.2792,True,3,3
4439,img_004439_label5,global,4,41801,10.2062,41801,11.0981,True,4,4
4439,img_004439_label5,global,5,33331,7.8413,33331,8.1563,True,5,5
4439,img_004439_label5,patch88,1,38515,1.2416,38515,1.8456,True,1,1
4439,img_004439_label5,patch88,2,10872,0.8357,25790,1.047,False,,4
4439,img_004439_label5,patch88,3,34321,0.7739,34321,0.9816,True,3,3
4439,img_004439_label5,patch88,4,25790,0.7696,29721,0.8816,False,2,
4439,img_004439_label5,patch88,5,29704,0.7512,5938,0.7183,False,,
4440,img_004440_label6,global,1,38459,19.9288,2099,21.9759,False,2,2
4440,img_004440_label6,global,2,2099,19.7669,38459,21.8342,False,1,1
4440,img_004440_label6,global,3,4594,14.7308,4594,16.4541,True,3,3
4440,img_004440_label6,global,4,41801,11.5711,41801,14.0562,True,4,4
4440,img_004440_label6,global,5,33331,8.4532,33331,9.4114,True,5,5
4440,img_004440_label6,patch88,1,7516,0.9684,38515,1.3696,False,,2
4440,img_004440_label6,patch88,2,38515,0.9303,13987,1.2264,False,1,
4440,img_004440_label6,patch88,3,25790,0.7591,29095,0.6539,False,,
4440,img_004440_label6,patch88,4,147,0.5424,34605,0.6405,False,,
4440,img_004440_label6,patch88,5,34321,0.4992,34321,0.6376,True,5,5
4441,img_004441_label5,global,1,38459,19.9327,2099,22.1455,False,2,2
4441,img_004441_label5,global,2,2099,19.8171,38459,21.6881,False,1,1
4441,img_004441_label5,global,3,4594,14.7368,4594,16.9283,True,3,3
4441,img_004441_label5,global,4,41801,11.5535,41801,13.9443,True,4,4
4441,img_004441_label5,global,5,33331,8.4959,33331,9.1105,True,5,5
4441,img_004441_label5,patch88,1,38515,1.2452,7556,1.6487,False,2,4
4441,img_004441_label5,patch88,2,34321,1.0601,38515,1.2187,False,3,1
4441,img_004441_label5,patch88,3,36131,0.7108,34321,0.952,False,,2
4441,img_004441_label5,patch88,4,7556,0.7081,25790,0.6628,False,1,
4441,img_004441_label5,patch88,5,42949,0.6995,42949,0.5713,True,5,5
4442,img_004442_label6,global,1,38459,16.8737,38459,18.5566,True,1,1
4442,img_004442_label6,global,2,2099,16.1194,2099,17.6748,True,2,2
4442,img_004442_label6,global,3,4594,11.5461,4594,12.8004,True,3,3
4442,img_004442_label6,global,4,41801,8.1622,41801,9.6415,True,4,4
4442,img_004442_label6,global,5,133,7.4574,33331,7.7311,False,,
4442,img_004442_label6,patch88,1,38515,0.999,38515,1.2794,True,1,1
4442,img_004442_label6,patch88,2,5490,0.932,35292,0.9355,False,,
4442,img_004442_label6,patch88,3,524,0.8695,34321,0.8964,False,,4
4442,img_004442_label6,patch88,4,34321,0.7285,25790,0.8086,False,3,
4442,img_004442_label6,patch88,5,40545,0.6503,34605,0.5839,False,,
4443,img_004443_label8,global,1,2099,20.9151,38459,21.5749,False,2,2
4443,img_004443_label8,global,2,38459,20.7582,2099,21.5393,False,1,1
4443,img_004443_label8,global,3,4594,15.6915,4594,16.1624,True,3,3
4443,img_004443_label8,global,4,41801,12.6016,41801,13.0152,True,4,4
4443,img_004443_label8,global,5,33331,8.9054,33331,9.3025,True,5,5
4443,img_004443_label8,patch88,1,25790,0.8698,38515,1.5563,False,3,3
4443,img_004443_label8,patch88,2,37677,0.7732,4661,1.1528,False,,
4443,img_004443_label8,patch88,3,38515,0.6405,25790,1.1442,False,1,1
4443,img_004443_label8,patch88,4,41535,0.4216,34321,1.0175,False,,
4443,img_004443_label8,patch88,5,19344,0.3066,35381,0.7899,False,,
4444,img_004444_label0,global,1,2099,20.4534,2099,21.2271,True,1,1
4444,img_004444_label0,global,2,38459,20.2685,38459,20.9815,True,2,2
4444,img_004444_label0,global,3,4594,15.7814,4594,16.4691,True,3,3
4444,img_004444_label0,global,4,41801,12.2335,41801,13.0248,True,4,4
4444,img_004444_label0,global,5,33331,8.6244,33331,8.9968,True,5,5
4444,img_004444_label0,patch88,1,38515,1.0157,38515,1.2421,True,1,1
4444,img_004444_label0,patch88,2,25790,1.0146,7849,1.2023,False,,
4444,img_004444_label0,patch88,3,378,0.6889,34321,1.182,False,,
4444,img_004444_label0,patch88,4,34825,0.6703,39753,1.0863,False,,
4444,img_004444_label0,patch88,5,9889,0.648,6890,1.0702,False,,
4445,img_004445_label8,global,1,38459,20.932,2099,22.813,False,2,2
4445,img_004445_label8,global,2,2099,20.8833,38459,22.7587,False,1,1
4445,img_004445_label8,global,3,4594,15.4451,4594,16.9131,True,3,3
4445,img_004445_label8,global,4,41801,12.2723,41801,14.2604,True,4,4
4445,img_004445_label8,global,5,33331,9.0907,33331,9.7838,True,5,5
4445,img_004445_label8,patch88,1,25790,1.4558,38515,1.8042,False,2,2
4445,img_004445_label8,patch88,2,38515,1.4308,25790,1.4656,False,1,1
4445,img_004445_label8,patch88,3,48231,1.168,34321,1.0874,False,,
4445,img_004445_label8,patch88,4,27607,0.8569,36037,0.8796,False,,
4445,img_004445_label8,patch88,5,21836,0.7154,40943,0.8613,False,,
4446,img_004446_label0,global,1,38459,19.4456,38459,19.9703,True,1,1
4446,img_004446_label0,global,2,2099,19.3351,2099,19.9411,True,2,2
4446,img_004446_label0,global,3,4594,15.2199,4594,15.5445,True,3,3
4446,img_004446_label0,global,4,41801,11.0858,41801,11.3629,True,4,4
4446,img_004446_label0,global,5,33331,8.0751,33331,8.4563,True,5,5
4446,img_004446_label0,patch88,1,38515,1.0101,9439,1.2451,False,2,
4446,img_004446_label0,patch88,2,30288,0.7481,38515,1.1558,False,,1
4446,img_004446_label0,patch88,3,14809,0.7419,19358,1.1028,False,,
4446,img_004446_label0,patch88,4,34321,0.5627,48318,0.8124,False,5,
4446,img_004446_label0,patch88,5,13354,0.5495,34321,0.6467,False,,4
4447,img_004447_label1,global,1,2099,19.8444,2099,20.9095,True,1,1
4447,img_004447_label1,global,2,38459,19.593,38459,20.3096,True,2,2
4447,img_004447_label1,global,3,4594,15.8464,4594,16.5413,True,3,3
4447,img_004447_label1,global,4,41801,11.3232,41801,12.5034,True,4,4
4447,img_004447_label1,global,5,33331,7.9527,33331,8.1914,True,5,5
4447,img_004447_label1,patch88,1,8403,1.9774,25790,1.4779,False,,4
4447,img_004447_label1,patch88,2,16094,1.4765,38515,1.0759,False,,
4447,img_004447_label1,patch88,3,39589,1.3099,15358,0.8141,False,,
4447,img_004447_label1,patch88,4,25790,1.0203,16770,0.7801,False,1,
4447,img_004447_label1,patch88,5,14809,0.9182,34321,0.7125,False,,
4448,img_004448_label8,global,1,38459,18.8107,38459,19.6973,True,1,1
4448,img_004448_label8,global,2,2099,18.4562,2099,19.2228,True,2,2
4448,img_004448_label8,global,3,4594,13.2903,4594,14.2226,True,3,3
4448,img_004448_label8,global,4,41801,9.9612,41801,10.7483,True,4,4
4448,img_004448_label8,global,5,33331,7.9439,33331,8.3105,True,5,5
4448,img_004448_label8,patch88,1,133,5.1732,133,4.8552,True,1,1
4448,img_004448_label8,patch88,2,39589,5.0381,3874,4.7788,False,5,4
4448,img_004448_label8,patch88,3,15485,4.9579,38459,4.2054,False,4,5
4448,img_004448_label8,patch88,4,3874,4.9476,15485,4.0723,False,2,3
4448,img_004448_label8,patch88,5,38459,3.5955,39589,3.7419,False,3,2
4449,img_004449_label3,global,1,2099,22.3416,2099,23.4645,True,1,1
4449,img_004449_label3,global,2,38459,21.6631,38459,22.4556,True,2,2
4449,img_004449_label3,global,3,4594,16.7268,4594,17.8756,True,3,3
4449,img_004449_label3,global,4,41801,14.1959,41801,15.5545,True,4,4
4449,img_004449_label3,global,5,33331,8.9451,33331,9.0937,True,5,5
4449,img_004449_label3,patch88,1,34825,2.159,38515,1.8747,False,,3
4449,img_004449_label3,patch88,2,22475,2.1126,25790,1.4636,False,4,4
4449,img_004449_label3,patch88,3,38515,1.5984,34321,1.1545,False,1,
4449,img_004449_label3,patch88,4,25790,1.1784,22475,1.0443,False,2,2
4449,img_004449_label3,patch88,5,1184,1.1336,40545,0.8899,False,,
4450,img_004450_label0,global,1,38459,19.581,2099,20.5301,False,2,2
4450,img_004450_label0,global,2,2099,19.5762,38459,20.4581,False,1,1
4450,img_004450_label0,global,3,4594,15.487,4594,16.2378,True,3,3
4450,img_004450_label0,global,4,41801,11.1558,41801,12.2459,True,4,4
4450,img_004450_label0,global,5,33331,8.1652,33331,8.5477,True,5,5
4450,img_004450_label0,patch88,1,39589,7.0907,39589,5.5017,True,1,1
4450,img_004450_label0,patch88,2,15485,6.0542,8403,5.3099,False,3,4
4450,img_004450_label0,patch88,3,133,5.4367,15485,3.505,False,4,2
4450,img_004450_label0,patch88,4,8403,5.4365,133,2.408,False,2,3
4450,img_004450_label0,patch88,5,3874,4.697,16094,1.8018,False,,
4451,img_004451_label1,global,1,2099,20.3992,2099,22.0302,True,1,1
4451,img_004451_label1,global,2,38459,19.8505,38459,21.0467,True,2,2
4451,img_004451_label1,global,3,4594,16.451,4594,17.7644,True,3,3
4451,img_004451_label1,global,4,41801,11.9833,41801,13.5868,True,4,4
4451,img_004451_label1,global,5,39589,7.8463,33331,8.2545,False,,
4451,img_004451_label1,patch88,1,8403,6.588,25790,1.2883,False,,
4451,img_004451_label1,patch88,2,39589,5.1401,15358,1.1561,False,,
4451,img_004451_label1,patch88,3,16094,4.0183,16770,0.9223,False,,
4451,img_004451_label1,patch88,4,15485,2.0173,14809,0.693,False,,
4451,img_004451_label1,patch88,5,45783,1.0327,5269,0.5992,False,,
4452,img_004452_label0,global,1,2099,19.6599,2099,20.7827,True,1,1
4452,img_004452_label0,global,2,38459,19.6414,38459,20.5837,True,2,2
4452,img_004452_label0,global,3,4594,15.4954,4594,16.4086,True,3,3
4452,img_004452_label0,global,4,41801,11.2358,41801,12.5005,True,4,4
4452,img_004452_label0,global,5,133,8.1169,33331,8.481,False,,
4452,img_004452_label0,patch88,1,38459,9.0835,38459,6.6491,True,1,1
4452,img_004452_label0,patch88,2,133,7.9353,133,6.5077,True,2,2
4452,img_004452_label0,patch88,3,2099,7.0282,15485,6.0051,False,,4
4452,img_004452_label0,patch88,4,15485,6.8484,39589,5.5945,False,3,
4452,img_004452_label0,patch88,5,3874,6.7761,3874,5.5034,True,5,5
4453,img_004453_label6,global,1,2099,22.0739,38459,20.551,False,2,2
