image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
12276,v_ThrowDiscus_g18_c06.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g18_c06.jpg,True,2099,23.5564,2099,23.6625,"[2099, 38459, 4594, 41801, 33331]","[23.5564, 22.9404, 17.8764, 15.6245, 9.6776]","[2099, 38459, 4594, 41801, 33331]","[23.6625, 23.03, 17.6951, 15.7034, 9.6833]",5,5,[],[],True,38515,1.296,38515,1.3689,"[38515, 25790, 29095, 40545, 19999]","[1.296, 1.1922, 0.8293, 0.5667, 0.5523]","[38515, 25790, 29095, 42219, 17271]","[1.3689, 1.1737, 0.9636, 0.721, 0.6052]",3,3,"[19999, 40545]","[17271, 42219]",1.3905,0.3988,0.000348,28070,0.5089,0.11,0.3988,1435,0.1592,0.4558,0.2966,16382,0.2493,0.0,0.2493,23000,0.3031,0.5354,0.2323,24156,0.3262,0.5515,0.2253
12277,v_ThrowDiscus_g18_c07.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g18_c07.jpg,True,38459,20.113,38459,20.7098,"[38459, 2099, 4594, 41801, 33331]","[20.113, 19.9908, 15.0051, 12.1802, 8.3647]","[38459, 2099, 4594, 41801, 33331]","[20.7098, 20.6586, 15.2322, 12.7327, 8.6406]",5,5,[],[],True,25790,1.2997,25790,1.3849,"[25790, 26731, 29095, 42219, 38515]","[1.2997, 0.959, 0.9442, 0.9015, 0.8678]","[25790, 38515, 29095, 26731, 42219]","[1.3849, 0.9848, 0.8936, 0.8755, 0.8504]",5,5,[],[],1.4424,0.3646,0.000365,12689,0.3646,0.0,0.3646,13177,0.3627,0.0196,0.3431,12399,0.0,0.3073,0.3073,18888,0.2773,0.0,0.2773,6050,0.2696,0.0,0.2696
12278,v_ThrowDiscus_g19_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g19_c01.jpg,True,2099,21.3887,2099,21.8001,"[2099, 38459, 4594, 41801, 33331]","[21.3887, 21.0108, 16.4946, 13.4596, 8.4935]","[2099, 38459, 4594, 41801, 33331]","[21.8001, 21.4015, 16.7165, 13.7618, 8.7772]",5,5,[],[],True,35949,2.6035,35949,2.2318,"[35949, 38515, 24052, 25790, 27673]","[2.6035, 1.8331, 1.652, 1.4407, 1.2413]","[35949, 38515, 24052, 25790, 27673]","[2.2318, 1.7877, 1.4935, 1.4634, 1.1377]",5,5,[],[],1.2472,0.3717,0.000399,35949,2.6035,2.2318,0.3717,13915,0.7354,0.4254,0.31,5829,0.1311,0.3827,0.2516,33296,0.0847,0.3014,0.2167,20336,0.3784,0.5548,0.1765
12279,v_ThrowDiscus_g19_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g19_c02.jpg,True,2099,20.4553,2099,20.7402,"[2099, 38459, 4594, 41801, 8403]","[20.4553, 19.9976, 16.3482, 12.3824, 8.0067]","[2099, 38459, 4594, 41801, 33331]","[20.7402, 20.2243, 16.4555, 12.5891, 8.1304]",4,4,[8403],[33331],True,38515,1.6333,38515,1.6293,"[38515, 45881, 45751, 19864, 36667]","[1.6333, 1.2552, 0.9062, 0.9042, 0.7259]","[38515, 45881, 19864, 45751, 34321]","[1.6293, 1.326, 0.8412, 0.8366, 0.6997]",4,4,[36667],[34321],1.0013,0.2302,0.00031,13915,0.5962,0.366,0.2302,36667,0.7259,0.5372,0.1887,22396,0.3123,0.4797,0.1674,24674,0.0353,0.1845,0.1492,41235,0.2678,0.4054,0.1376
12280,v_ThrowDiscus_g19_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g19_c03.jpg,True,2099,22.4363,2099,22.9706,"[2099, 38459, 4594, 41801, 33331]","[22.4363, 21.6282, 17.9709, 14.7422, 8.7669]","[2099, 38459, 4594, 41801, 33331]","[22.9706, 22.0204, 18.3562, 15.2263, 8.9948]",5,5,[],[],True,41290,1.7933,41290,1.9645,"[41290, 38515, 34321, 25790, 3293]","[1.7933, 1.6095, 1.4693, 1.4141, 1.0018]","[41290, 38515, 34321, 25790, 19999]","[1.9645, 1.54, 1.4067, 1.3819, 0.9173]",4,4,[3293],[19999],1.4429,0.4648,0.000443,30272,0.515,0.0502,0.4648,3293,1.0018,0.6256,0.3762,39258,0.6383,0.3436,0.2947,37551,0.21,0.4478,0.2378,11242,0.2831,0.0668,0.2163
12281,v_ThrowDiscus_g19_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g19_c04.jpg,True,38459,18.4966,38459,18.7408,"[38459, 2099, 4594, 41801, 33331]","[18.4966, 18.3623, 13.8733, 10.4508, 7.1707]","[38459, 2099, 4594, 41801, 33331]","[18.7408, 18.6124, 13.9579, 10.6332, 7.3538]",5,5,[],[],True,735,1.9942,735,2.1049,"[735, 42196, 38515, 16400, 1361]","[1.9942, 1.3665, 1.2625, 1.1795, 1.0688]","[735, 38515, 16400, 34321, 42196]","[2.1049, 1.1989, 1.1744, 0.9586, 0.9275]",4,4,[1361],[34321],1.3062,0.439,0.000333,42196,1.3665,0.9275,0.439,3743,0.5394,0.1343,0.4052,6229,0.9569,0.6349,0.322,1361,1.0688,0.7984,0.2704,30739,0.0105,0.2479,0.2373
12282,v_ThrowDiscus_g20_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g20_c01.jpg,True,2099,21.8787,2099,22.1985,"[2099, 38459, 4594, 41801, 33331]","[21.8787, 21.4138, 16.6468, 13.7895, 8.8674]","[2099, 38459, 4594, 41801, 33331]","[22.1985, 21.6126, 16.8536, 14.1623, 8.8856]",5,5,[],[],True,4683,2.6056,4683,2.6,"[4683, 21954, 47533, 38515, 36503]","[2.6056, 1.201, 1.1148, 1.0764, 1.0137]","[4683, 38515, 21954, 25790, 34321]","[2.6, 1.1927, 1.0661, 0.8727, 0.8276]",3,3,"[36503, 47533]","[25790, 34321]",1.2013,0.3418,0.000254,4403,0.3418,0.0,0.3418,47533,1.1148,0.8091,0.3057,1586,0.0,0.3045,0.3045,3508,0.6422,0.3726,0.2696,36503,1.0137,0.7453,0.2684
12283,v_ThrowDiscus_g20_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g20_c02.jpg,True,2099,22.2377,2099,22.4858,"[2099, 38459, 4594, 41801, 33331]","[22.2377, 21.8612, 16.8542, 14.289, 9.0397]","[2099, 38459, 4594, 41801, 33331]","[22.4858, 21.9969, 17.0185, 14.5515, 9.0531]",5,5,[],[],True,38515,1.5239,38515,1.5762,"[38515, 41290, 6346, 25790, 34321]","[1.5239, 1.4632, 1.2403, 1.1174, 0.9769]","[38515, 41290, 6346, 25790, 34321]","[1.5762, 1.483, 1.2435, 1.1585, 1.0897]",5,5,[],[],1.0481,0.355,0.000249,33576,0.1949,0.5499,0.355,30272,0.2528,0.0,0.2528,46261,0.8834,0.631,0.2525,39258,0.5844,0.3705,0.2139,44704,0.2048,0.0,0.2048
12284,v_ThrowDiscus_g20_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g20_c03.jpg,True,2099,22.576,2099,22.8657,"[2099, 38459, 4594, 41801, 33331]","[22.576, 21.7074, 18.0423, 14.9854, 8.7797]","[2099, 38459, 4594, 41801, 33331]","[22.8657, 21.9086, 18.2243, 15.256, 8.8455]",5,5,[],[],True,4683,2.2747,4683,2.1888,"[4683, 30195, 21954, 38515, 47232]","[2.2747, 1.3973, 1.2349, 1.2273, 1.036]","[4683, 38515, 30195, 21954, 47232]","[2.1888, 1.3712, 1.1777, 1.0776, 1.0716]",5,5,[],[],1.1712,0.3783,0.000271,11660,0.174,0.5523,0.3783,33240,0.4202,0.7624,0.3422,23218,0.3746,0.0577,0.3169,3508,0.6202,0.3082,0.312,36503,0.7374,0.4994,0.238
12285,v_ThrowDiscus_g20_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g20_c04.jpg,True,2099,22.0669,2099,22.2489,"[2099, 38459, 4594, 41801, 33331]","[22.0669, 21.5842, 16.8592, 13.9004, 8.9937]","[2099, 38459, 4594, 41801, 33331]","[22.2489, 21.7727, 16.7965, 13.9611, 9.0704]",5,5,[],[],True,36503,1.7212,36503,1.6017,"[36503, 47533, 4683, 42696, 47530]","[1.7212, 1.6291, 1.5701, 1.1705, 0.9098]","[36503, 47533, 4683, 42696, 38515]","[1.6017, 1.4927, 1.4121, 1.0725, 0.7838]",4,4,[47530],[38515],0.8975,0.2809,0.000183,33240,0.4835,0.2026,0.2809,17097,0.6098,0.3664,0.2434,21954,0.3494,0.1393,0.2101,8155,0.2922,0.0909,0.2013,7203,0.6703,0.4757,0.1946
12286,v_ThrowDiscus_g21_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g21_c01.jpg,False,2099,19.6437,38459,19.7175,"[2099, 38459, 4594, 41801, 33331]","[19.6437, 19.629, 14.991, 11.7184, 7.833]","[38459, 2099, 4594, 41801, 33331]","[19.7175, 19.7068, 14.7828, 11.6523, 7.8687]",5,5,[],[],True,24427,1.9771,24427,1.8276,"[24427, 41290, 41827, 38515, 39258]","[1.9771, 1.2973, 1.2273, 1.1422, 1.1152]","[24427, 41290, 41827, 38515, 34321]","[1.8276, 1.4268, 1.1839, 1.1054, 1.0506]",4,4,[39258],[34321],1.1208,0.2311,0.000301,17518,0.2311,0.0,0.2311,26758,0.3682,0.5984,0.2302,37551,0.4458,0.6547,0.2089,15418,0.3213,0.1221,0.1992,31719,0.4829,0.6591,0.1762
12287,v_ThrowDiscus_g21_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g21_c02.jpg,True,2099,20.7246,2099,21.1561,"[2099, 38459, 4594, 41801, 33331]","[20.7246, 20.491, 16.0159, 12.5945, 8.2868]","[2099, 38459, 4594, 41801, 33331]","[21.1561, 20.8461, 16.2294, 12.9023, 8.443]",5,5,[],[],False,35949,1.2749,1057,1.1979,"[35949, 38515, 34321, 1057, 40293]","[1.2749, 1.1245, 1.003, 0.9598, 0.8781]","[1057, 38515, 35949, 34321, 25790]","[1.1979, 1.1569, 1.1233, 1.0194, 0.8961]",4,4,[40293],[25790],1.3965,0.5242,0.000324,39258,0.6233,0.0991,0.5242,36126,0.5564,0.0573,0.4991,27200,0.2304,0.5029,0.2725,23729,0.0,0.2605,0.2605,19595,0.1976,0.4361,0.2385
12288,v_ThrowDiscus_g21_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g21_c03.jpg,True,2099,21.3808,2099,21.5947,"[2099, 38459, 4594, 41801, 33331]","[21.3808, 21.001, 16.5522, 13.3471, 8.3364]","[2099, 38459, 4594, 41801, 33331]","[21.5947, 21.2134, 16.5551, 13.4881, 8.4844]",5,5,[],[],True,11341,2.1086,11341,2.2678,"[11341, 33418, 40182, 25790, 22115]","[2.1086, 1.7925, 1.2671, 1.0957, 0.876]","[11341, 33418, 40182, 25790, 22115]","[2.2678, 1.6933, 1.2177, 1.1274, 0.8021]",5,5,[],[],0.6497,0.1872,0.000125,33654,0.3291,0.1419,0.1872,41515,0.6487,0.4758,0.1729,11341,2.1086,2.2678,0.1592,18037,0.0423,0.1756,0.1332,25599,0.6382,0.5178,0.1204
12289,v_ThrowDiscus_g21_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g21_c04.jpg,False,38459,20.3428,2099,21.0546,"[38459, 2099, 4594, 41801, 33331]","[20.3428, 20.2289, 15.0349, 12.221, 8.35]","[2099, 38459, 4594, 41801, 33331]","[21.0546, 20.9615, 15.7758, 13.1072, 8.6024]",5,5,[],[],True,45770,2.4142,45770,2.54,"[45770, 38515, 13248, 34321, 19999]","[2.4142, 1.0921, 1.0663, 0.9159, 0.8788]","[45770, 38515, 34321, 19999, 29767]","[2.54, 1.021, 0.8642, 0.8334, 0.7839]",4,4,[13248],[29767],1.0353,0.3494,0.000242,23730,0.3494,0.0,0.3494,13248,1.0663,0.7489,0.3174,32183,0.2723,0.0,0.2723,19555,0.269,0.049,0.22,9932,0.2782,0.0883,0.1899
12290,v_ThrowDiscus_g21_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g21_c05.jpg,True,2099,22.4649,2099,22.3424,"[2099, 38459, 4594, 41801, 33331]","[22.4649, 21.9881, 17.2288, 14.8212, 8.9631]","[2099, 38459, 4594, 41801, 33331]","[22.3424, 21.8899, 17.0516, 14.559, 8.9606]",5,5,[],[],False,14296,1.3615,38515,1.4493,"[14296, 38515, 25790, 34321, 21251]","[1.3615, 1.2784, 1.1695, 0.8976, 0.7484]","[38515, 25790, 34321, 21251, 29095]","[1.4493, 1.0218, 0.889, 0.7858, 0.6835]",4,4,[14296],[29095],2.3582,1.3615,0.000538,14296,1.3615,0.0,1.3615,21568,0.0,0.6728,0.6728,5505,0.5086,0.0,0.5086,42673,0.4317,0.0,0.4317,48931,0.4074,0.0178,0.3896
12291,v_ThrowDiscus_g21_c06.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g21_c06.jpg,True,2099,21.2075,2099,21.5594,"[2099, 38459, 4594, 41801, 33331]","[21.2075, 21.0161, 16.0719, 13.2649, 8.4925]","[2099, 38459, 4594, 41801, 33331]","[21.5594, 21.2576, 16.2682, 13.6311, 8.6534]",5,5,[],[],True,38515,1.746,38515,1.773,"[38515, 25841, 34321, 29095, 9300]","[1.746, 1.5894, 1.1674, 1.0752, 0.9341]","[38515, 25841, 34321, 29095, 35360]","[1.773, 1.7231, 1.1956, 1.0946, 0.9449]",4,4,[9300],[35360],1.5649,0.5367,0.000499,17342,0.6193,0.0826,0.5367,9300,0.9341,0.5035,0.4306,27964,0.3349,0.0,0.3349,13941,0.6136,0.3464,0.2672,5336,0.0,0.2371,0.2371
12292,v_ThrowDiscus_g21_c07.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g21_c07.jpg,True,2099,19.9823,2099,20.2591,"[2099, 38459, 4594, 41801, 33331]","[19.9823, 19.8442, 15.7515, 11.9484, 7.8753]","[2099, 38459, 4594, 41801, 33331]","[20.2591, 20.0587, 15.8533, 12.2108, 8.0174]",5,5,[],[],True,6294,1.3369,6294,1.6273,"[6294, 15153, 33418, 25790, 38515]","[1.3369, 1.0081, 0.9911, 0.983, 0.9793]","[6294, 44876, 41290, 43832, 22613]","[1.6273, 1.163, 1.1323, 0.998, 0.9409]",1,1,"[15153, 25790, 33418, 38515]","[22613, 41290, 43832, 44876]",1.8923,1.163,0.000357,44876,0.0,1.163,1.163,1227,0.077,0.5484,0.4714,13386,0.3591,0.0,0.3591,41290,0.7935,1.1323,0.3388,19595,0.5826,0.9211,0.3385
12293,v_ThrowDiscus_g22_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g22_c01.jpg,True,2099,22.0288,2099,22.619,"[2099, 38459, 4594, 41801, 33331]","[22.0288, 21.5634, 16.9829, 14.1264, 8.9867]","[2099, 38459, 4594, 41801, 33331]","[22.619, 22.0219, 17.417, 14.6746, 9.2238]",5,5,[],[],True,25917,1.8156,25917,1.5607,"[25917, 38515, 25790, 34321, 42219]","[1.8156, 1.5109, 1.2767, 1.1298, 0.776]","[25917, 38515, 25790, 34321, 42219]","[1.5607, 1.4921, 1.1289, 1.0499, 0.7941]",5,5,[],[],1.4357,0.4255,0.000351,9554,0.4255,0.0,0.4255,14296,0.4067,0.0,0.4067,14253,0.3473,0.7397,0.3924,20254,0.5555,0.1809,0.3746,5115,0.3947,0.1246,0.2701
12294,v_ThrowDiscus_g22_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g22_c02.jpg,True,2099,21.106,2099,21.4676,"[2099, 38459, 4594, 41801, 33331]","[21.106, 20.8521, 16.1716, 12.976, 8.4215]","[2099, 38459, 4594, 41801, 33331]","[21.4676, 21.1679, 16.3296, 13.4, 8.5967]",5,5,[],[],True,11832,1.3825,11832,1.6224,"[11832, 38515, 25790, 1090, 2346]","[1.3825, 1.3786, 1.3487, 1.2462, 0.9169]","[11832, 1090, 38515, 25790, 26130]","[1.6224, 1.4078, 1.3274, 1.3081, 0.9302]",4,4,[2346],[26130],1.3777,0.3824,0.000377,27217,0.0749,0.4572,0.3824,17514,0.2943,0.0065,0.2878,9289,0.4123,0.1607,0.2516,33495,0.6038,0.3524,0.2514,45770,0.255,0.4972,0.2422
12295,v_ThrowDiscus_g22_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g22_c03.jpg,True,38459,20.4102,38459,20.6453,"[38459, 2099, 4594, 41801, 33331]","[20.4102, 20.2702, 15.1903, 11.8384, 8.5738]","[38459, 2099, 4594, 41801, 33331]","[20.6453, 20.5458, 15.2979, 12.1327, 8.6878]",5,5,[],[],True,38515,1.3297,38515,1.3362,"[38515, 25790, 1435, 29095, 13491]","[1.3297, 1.254, 1.0612, 0.8445, 0.7849]","[38515, 25790, 1435, 29095, 35062]","[1.3362, 1.2215, 1.015, 0.7561, 0.7391]",4,4,[13491],[35062],1.4445,0.6466,0.000377,19587,0.6466,0.0,0.6466,41667,0.3277,0.0,0.3277,14253,0.245,0.5595,0.3145,13491,0.7849,0.5063,0.2786,17746,0.4928,0.2765,0.2163
12296,v_ThrowDiscus_g22_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g22_c04.jpg,True,2099,20.5502,2099,20.8746,"[2099, 38459, 4594, 41801, 33331]","[20.5502, 20.3059, 15.9173, 12.5265, 8.0014]","[2099, 38459, 4594, 41801, 33331]","[20.8746, 20.5978, 16.0309, 12.8608, 8.1879]",5,5,[],[],True,17937,2.7743,17937,2.6103,"[17937, 21540, 26758, 30195, 34321]","[2.7743, 2.5839, 1.9832, 1.3907, 1.1207]","[17937, 21540, 26758, 30195, 34321]","[2.6103, 2.5355, 2.0447, 1.2818, 1.1627]",5,5,[],[],0.8141,0.2024,0.000211,25929,0.0,0.2024,0.2024,17937,2.7743,2.6103,0.1639,39258,0.1604,0.0,0.1604,35159,0.147,0.0,0.147,47444,0.0,0.1429,0.1429
12297,v_ThrowDiscus_g23_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g23_c01.jpg,True,38459,19.6766,38459,19.9509,"[38459, 2099, 4594, 41801, 33331]","[19.6766, 19.6029, 14.4382, 11.6459, 7.7098]","[38459, 2099, 4594, 41801, 33331]","[19.9509, 19.8688, 14.4381, 11.8419, 7.8506]",5,5,[],[],True,45147,2.241,45147,2.5801,"[45147, 17514, 38515, 3104, 43506]","[2.241, 1.7026, 1.3988, 1.3098, 1.3092]","[45147, 17514, 38515, 3104, 43506]","[2.5801, 1.514, 1.4117, 1.366, 1.361]",5,5,[],[],1.145,0.3927,0.000335,43364,0.3927,0.0,0.3927,45147,2.241,2.5801,0.3391,11014,0.4141,0.6437,0.2296,17514,1.7026,1.514,0.1886,20369,0.905,1.0933,0.1883
12298,v_ThrowDiscus_g23_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g23_c02.jpg,True,2099,21.3793,2099,21.6727,"[2099, 38459, 4594, 41801, 33331]","[21.3793, 21.0486, 16.2372, 13.4732, 8.475]","[2099, 38459, 4594, 41801, 33331]","[21.6727, 21.3072, 16.3298, 13.7659, 8.5341]",5,5,[],[],True,45147,2.3707,45147,2.7685,"[45147, 43506, 17514, 3104, 38515]","[2.3707, 1.7504, 1.6313, 1.5526, 1.4528]","[45147, 43506, 17514, 38515, 3104]","[2.7685, 1.8652, 1.4716, 1.4143, 1.0757]",5,5,[],[],1.6044,0.477,0.000447,3104,1.5526,1.0757,0.477,45147,2.3707,2.7685,0.3978,48862,0.4667,0.1492,0.3175,41040,0.0454,0.3395,0.2941,18014,0.2729,0.5101,0.2372
12299,v_ThrowDiscus_g23_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g23_c03.jpg,True,2099,22.8583,2099,23.2737,"[2099, 38459, 4594, 41801, 33331]","[22.8583, 21.9677, 17.723, 15.0877, 8.5443]","[2099, 38459, 4594, 41801, 33331]","[23.2737, 22.31, 17.9086, 15.4842, 8.7112]",5,5,[],[],True,30806,1.7109,30806,1.6061,"[30806, 38515, 32145, 9038, 40956]","[1.7109, 1.2191, 1.1471, 1.1234, 0.9916]","[30806, 38515, 9038, 32145, 25790]","[1.6061, 1.1563, 1.0966, 1.0729, 0.9835]",4,4,[40956],[25790],1.1524,0.4348,0.000214,48910,0.4835,0.0486,0.4348,49097,0.5331,0.1284,0.4046,4477,0.4694,0.7975,0.328,11341,0.2138,0.4909,0.2771,23730,0.0,0.2708,0.2708
12300,v_ThrowDiscus_g23_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g23_c04.jpg,True,2099,21.3788,2099,21.7404,"[2099, 38459, 4594, 41801, 33331]","[21.3788, 21.1533, 16.1077, 13.296, 8.5157]","[2099, 38459, 4594, 41801, 33331]","[21.7404, 21.453, 16.2884, 13.6178, 8.6223]",5,5,[],[],True,3104,2.5861,3104,2.2161,"[3104, 45147, 38515, 17514, 8421]","[2.5861, 2.2505, 1.4466, 1.2681, 0.9782]","[3104, 45147, 38515, 17514, 43506]","[2.2161, 2.1468, 1.3771, 1.2892, 1.0262]",4,4,[8421],[43506],1.428,0.4357,0.000404,5490,0.9529,0.5172,0.4357,3104,2.5861,2.2161,0.37,2346,0.4619,0.1794,0.2826,26758,0.422,0.1454,0.2766,11242,0.4175,0.205,0.2125
12301,v_ThrowDiscus_g23_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g23_c05.jpg,True,2099,23.0138,2099,23.0716,"[2099, 38459, 4594, 41801, 33331]","[23.0138, 22.3008, 17.7157, 15.1306, 9.0848]","[2099, 38459, 4594, 41801, 33331]","[23.0716, 22.3825, 17.5342, 15.1742, 9.1049]",5,5,[],[],True,45147,2.8295,45147,3.2287,"[45147, 43506, 17514, 3104, 38515]","[2.8295, 2.1204, 1.7967, 1.4528, 1.4143]","[45147, 43506, 38515, 17514, 11560]","[3.2287, 1.9709, 1.3389, 1.2479, 1.1688]",4,4,[3104],[11560],2.5484,1.0991,0.000673,11560,0.0697,1.1688,1.0991,3104,1.4528,0.5657,0.887,17514,1.7967,1.2479,0.5488,43294,0.792,0.2887,0.5033,43364,0.5832,0.1015,0.4817
12302,v_ThrowDiscus_g24_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g24_c01.jpg,True,2099,25.0957,2099,24.9684,"[2099, 38459, 4594, 41801, 33331]","[25.0957, 23.8755, 19.4216, 17.7814, 8.9886]","[2099, 38459, 4594, 41801, 33331]","[24.9684, 23.8981, 18.9013, 17.4999, 9.021]",5,5,[],[],True,3104,2.5266,3104,2.1887,"[3104, 22895, 38515, 13248, 17514]","[2.5266, 1.7253, 1.5624, 1.3756, 1.2317]","[3104, 38515, 45147, 17514, 1965]","[2.1887, 1.4921, 1.4004, 1.1403, 1.0358]",3,3,"[13248, 22895]","[1965, 45147]",2.5224,0.8873,0.000706,11560,0.0,0.8873,0.8873,13248,1.3756,0.5621,0.8135,22895,1.7253,0.9904,0.7349,45147,0.9729,1.4004,0.4275,47581,0.4112,0.0,0.4112
12303,v_ThrowDiscus_g24_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g24_c02.jpg,True,38459,20.1189,38459,20.6684,"[38459, 2099, 4594, 41801, 33331]","[20.1189, 19.9635, 14.8303, 12.2848, 7.3975]","[38459, 2099, 4594, 41801, 33331]","[20.6684, 20.4937, 14.4735, 12.7928, 7.6307]",5,5,[],[],True,3104,2.7795,3104,2.5028,"[3104, 17514, 38515, 13248, 45147]","[2.7795, 2.0224, 1.6443, 1.3879, 1.3807]","[3104, 17514, 45147, 38515, 13248]","[2.5028, 2.0484, 1.6758, 1.5896, 1.2547]",5,5,[],[],1.4581,0.3391,0.000424,47635,0.4918,0.1527,0.3391,45147,1.3807,1.6758,0.2951,3104,2.7795,2.5028,0.2767,27014,0.0,0.2589,0.2589,48862,0.2879,0.038,0.2499
12304,v_ThrowDiscus_g24_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Throw_Discus/v_ThrowDiscus_g24_c03.jpg,True,38459,18.793,38459,20.4074,"[38459, 2099, 4594, 41801, 39589]","[18.793, 18.3045, 13.137, 10.497, 6.7512]","[38459, 2099, 4594, 41801, 33331]","[20.4074, 20.2975, 14.5989, 12.4906, 7.4497]",4,4,[39589],[33331],False,20402,1.5593,10278,1.4244,"[20402, 10278, 41290, 13177, 38515]","[1.5593, 1.5277, 1.2574, 1.2209, 1.1191]","[10278, 13177, 20402, 41290, 6294]","[1.4244, 1.3797, 1.2916, 1.2384, 1.063]",4,4,[38515],[6294],1.8607,0.8074,0.000431,31301,0.8437,0.0363,0.8074,3104,1.0243,0.5222,0.5021,25374,0.0824,0.5457,0.4633,4820,0.3903,0.0,0.3903,2295,0.9619,0.6153,0.3466
